type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,userid
3,1007.558331,4.103,1,0.6838429,71,15.11488196,-0.039520241,1.463286889,5.819537698,-4.71238898,-3.859659852,29.9939923,58.19537698,-142.7996674,516.9114632,689.0116109,14,2.769382945,97.59020947,280,-320,163.6022729,496.4035064,2080,-380,242.1306677,472.4153808,2086.14477,0,265.1251717,5884.31323,27777.7787,-25015.79657,54803.69131,573150.1032,4662963.195,-574222.2419,0.05,16
1,849.2978286,3.807,5,0.841885102,74,-54.8346894,-0.04229224,0.620065233,1.570796327,-3.926990817,0.761174951,23.52151341,130.8996939,-78.53981634,504.3005,715.0111887,23,0.714196569,98.46267987,400,-300,-173.8595341,346.7788131,833.3333472,-1180,230.8989581,325.9313602,1208.304597,1.447178003,2677.276564,16227.51844,130555.56,-11660.97433,388983.338,2642137.5,21809260.37,-2576444.54,0.05,16
3,896.3559821,5.257,1,0.719583641,92,33.37202472,0.064239189,1.078318158,4.71238898,-4.71238898,0.133085259,20.94032779,130.8996939,-62.83185307,681.0804467,645.0031008,17,0.842891702,75.94221807,200,-280,149.3849889,444.3490101,2520,-260,195.2863216,432.4874627,2527.924049,0,2473.117521,19762.26596,161016.9493,-25292.17895,263563.2316,1990476.153,16187497.99,-3726182.565,0.05,16
3,1552.532932,2.636,0,0.581614482,47,0.15299288,0.013953633,0.263214648,1.107148718,-0.604833896,1.628773131,27.84688602,99.49017643,-114.759163,551.7070228,902.9756364,11,560.6561206,2070.791123,13600,-660,150.1607866,893.1790866,5100,-1760,834.6247762,2170.389368,14524.80637,0,21515.7153,180303.7468,1190058.709,-250464.1401,2099774.858,18249799.36,119760520.4,-28810456.98,0.05,16
1,14.88634952,1.341,7,0.830916731,25,-0.785398163,0.209861424,0.533106156,1.570796327,-0.495131959,0.216127882,5.846132636,15.3214549,-22.14297436,157.8764251,12.36931688,3,9.977533559,21.56272317,95.23809478,0,-3.91152894,12.1959706,0,-47.61904739,11.5884937,24.34400573,106.479427,0.169176112,132.3533668,977.1920144,4397.013854,-1329.58854,5508.673891,52475.87164,223943.1462,-114532.0479,0.05,16
4,528.0053248,0.499,7,0.998678017,12,-0.576673152,-0.000104977,0.00738667,0.015013516,-0.016086586,0.889026484,5.14536113,16.51486774,-3.597069996,735.5445147,527.3073108,5,862.0094458,966.6862067,2900,0,-28.35474759,43.40125503,48.38709677,-100,863.5530367,966.5237797,2901.103238,0,10028.39869,29627.23812,89380.46607,-11660.39275,648626.1985,2833554.713,8967557.553,-1849487.648,0.05,16
1,1306.964491,1.482,3,0.972569411,26,17.41572914,0.003056757,0.266698838,1.043864662,-0.727335805,3.028749175,45.20323171,125.2821008,-125.0930328,754.6201503,1271.113685,9,-865.8727415,1415.418,108.1081081,-4480,7.64868068,59.21788654,120,-129.0322583,896.9080389,1395.669358,4480.178568,9.428090416,110.1086265,17113.19129,66887.63506,-35127.38732,3240.356304,441999.8714,1231311.47,-1302765.997,0.144,16
3,230.7465398,1.014,4,0.988334725,21,25.43842969,0.001452768,0.172036127,0.503183887,-0.45000409,-0.530056919,42.75649551,120.7641329,-120.076068,830.6292394,228.054818,4,-277.8961528,287.0942674,0,-1200,-12.4213075,51.19925915,33.33333344,-200,281.2348238,288.3760922,1200,0,6832.028487,27477.01627,99661.01698,-16000,678042.6252,2795388.633,10028152.83,-2313220.34,0.05,16
3,1012.857573,1.56,6,0.916407931,29,-7.990388953,0.03501758,0.335720756,1.570796327,-1.570796327,-5.509191148,33.35914776,51.071801,-157.0796327,720.2517656,928.1907132,9,54.13476068,171.1509471,500,-280,-534.9520554,988.0607672,333.3333333,-3420,613.6817888,954.8851168,3436.859031,0,3504.76754,22860.0703,95440.15689,-35055.34499,630347.9041,3140682.596,15934087.96,-1207481.129,0.05,16
3,536.0535264,2.091,7,0.970658475,41,-0.572698076,0.002800624,0.066862489,0.207349514,-0.231823805,0.175691529,3.472952774,17.19309393,-9.603500592,585.5485695,520.3248985,14,285.3504701,645.1495339,3600,-0.789265983,-54.05319921,172.9028302,101.6949153,-700,296.9321191,664.9061312,3667.424164,0,5203.911217,41880.98692,254381.3911,-61748.48328,513487.4575,4223161.386,25781558.05,-6322597.489,0.05,16
3,2764.809786,3.089,5,0.359989127,59,-16.19370019,0.002906391,0.063456332,0.380506377,-0.172605116,0.489565596,23.08707379,98.17477042,-85.40029515,291.8914632,995.3014619,22,-240.229557,1317.904982,1560,-8600,-355.2468236,1411.445882,2740,-8500,1007.561908,1693.847121,12091.73271,0,14669.0154,134367.7978,974074.4118,-182128.7082,1579992.046,13831544.39,98147729.93,-23124062.4,0.05,16
3,626.6365438,1.997,2,0.472171702,38,-16.75527573,0.033739771,0.722422242,1.570796327,-3.007428823,4.783803375,49.8961328,261.7993878,-98.23888728,362.0555101,295.8800433,13,-32.02083373,160.7497717,380,-489.3617021,101.0293329,451.5683824,1520,-540,262.6964109,410.9187996,1527.327647,0,-1667.088818,11350.76032,17718.46805,-53077.26802,-130931.2957,889066.5197,1095301.716,-5144313.788,0.094,16
3,1133.47177,3.526,3,0.030048188,61,5.042116327,-0.049448974,0.277127043,0.708238451,-1.570796327,-1.246380332,22.80563989,72.0923597,-120.0357549,465.430746,34.05877273,12,-4.144571105,577.0377981,1280,-1920,-2.306894518,127.5679628,280,-440,340.1049956,479.3144407,1969.77156,0,1152.586218,8212.238455,35413.82391,-20060.45688,77936.90062,557791.9899,3562608.722,-1109485.616,0.05,16
3,1693.458867,2.262,6,0.287204008,44,-10.85717171,-0.029676503,0.309053501,0.811033572,-1.570796327,1.38408389,38.57855088,157.0796327,-94.37792961,374.2370698,486.3681733,12,-86.35218762,1094.195989,2180,-5000,-24.7222532,1271.828654,6700,-2140,876.112163,1421.260905,8360.023923,0,20423.51657,126333.061,719810.9794,-166069.1076,2021039.466,12766387.77,72730787.05,-17717601.74,0.05,16
1,1122.711634,5.117,2,0.293528779,95,0.562957678,0.058640958,0.807122856,2.248504619,-3.141592654,-0.504575967,15.85327023,56.37218108,-62.83185307,394.7768783,329.5481755,20,16.37851926,287.0399871,1000,-1220,52.44301135,462.018976,2880,-500,215.5800067,501.4705117,3097.41828,0.131873929,2013.221959,15199.44947,98671.58847,-27417.42442,201086.1905,1389917.067,9954704.25,-1787753.042,0.05,16
1,493.8021733,1.513,6,0.52078218,27,-43.99200552,-0.015789489,0.160704181,0.227511999,-0.673323992,-1.273194002,13.26954591,31.41592654,-36.98191972,123.2873863,257.1633722,2,-5.625306155,460.4072783,2075.268817,-580,-141.0808776,183.931332,106.0606061,-700,281.6479672,426.4352316,2128.516284,22.36067977,-172.5161323,10321.95039,21735.25691,-41770.32567,26688.40859,415318.1976,1475863.858,-1270111.652,0.05,16
4,61.23154621,0.718,0,0.970313618,13,1.975688113,0.139243397,0.248929137,1.570796327,-0.404891786,-2.599072053,6.405785584,4.307359429,-16.71059922,187.7341529,59.41380311,4,61.56910359,79.01762693,212.7659574,0,4.116962222,18.12740023,63.82978723,-10.30927835,63.36993696,79.55921581,212.7659574,0,-147.0148918,1130.688789,2153.794458,-1913.04119,-5218.535952,24388.64916,24043.35828,-56182.27215,0,16
1,301.2105553,2.715,3,0.433744372,50,-0.053622389,-0.231080157,0.629266458,0.526861105,-2.677945045,-0.740627031,24.78649444,94.24777961,-113.6179592,84.87667232,130.6483831,2,-45.72350291,99.95323743,200,-300,18.92777801,109.9613064,320,-260,108.1483823,111.6133049,438.634244,0.131613583,430.3027245,3722.345034,23921.99627,-3389.945725,39550.89431,360981.4427,2443833.456,-542661.9765,0.05,16
3,2054.377643,3.385,3,0.16686898,62,-38.66929042,-0.011573942,0.121272472,0.351254791,-0.489969595,1.827354566,30.96291605,157.0796327,-73.06537898,264.9732974,342.8119018,16,-98.48765359,953.8720226,3400,-4100,21.15741007,766.5835426,1800,-4100,720.8478936,985.5677847,5798.275606,0,13944.03151,80109.71562,534710.4291,-94663.86899,1412141.336,8063466.628,53808889.95,-12587485.96,0.05,16
3,4648.262181,16.52,5,0.087012395,298,42.6988818,0.06849199,0.756473399,5.497787144,-2.776801836,0.541110017,39.41086478,267.7945045,-167.3715653,797.2131973,404.4564253,73,-13.88176272,448.0696393,2800,-3800,13.31200695,498.5508014,4800,-1740,322.4225342,587.397118,4800,0,5028.010026,41716.92995,383389.8305,-80400,514798.7032,4211375.898,38633725.94,-9275796.61,0.01,16
3,3632.128065,17.067,7,0.024579215,303,97.03426059,0.047632557,0.893751753,5.819537698,-3.605240263,-0.622726566,21.43472258,105.6881729,-124.553736,679.8218714,89.27485648,66,8.539310705,362.2891202,1466.666667,-1542.553191,3.254919882,127.0634472,700,-720.4301075,206.615888,323.2796814,1542.553191,0,1066.923919,13958.67317,140612.6366,-69752.74679,93297.04209,2066397.993,23483123.55,-21036538.34,0.094,16
3,264.9652576,1.046,0,0.988924114,18,0.167944742,-0.004613367,0.050834863,0.083195526,-0.16308258,-0.129272789,3.548357959,4.899573263,-11.76005207,132.3357231,262.0305326,4,227.094271,195.0681699,691.4893617,0,4.885752946,36.35998036,60,-60,229.9974508,194.7233386,692.7974534,0,-249.5882553,2338.64445,5255.818761,-3901.440154,-5486.431969,62025.87808,123676.9201,-134709.675,0.144,16
3,950.8801161,1.981,6,0.331263698,40,8.034014031,0.112619541,0.733048475,3.141592654,-0.909830987,-9.466079489,73.17431439,136.33001,-340.7844703,475.3516593,314.9920634,10,-11.97835305,484.2268936,1540,-1500,-314.5436079,1175.80877,1140,-6300,587.8903647,1165.257595,6476.109943,0,12924.14887,84393.60567,483861.5245,-87828.07458,1323669.589,8627059.126,48931984.01,-11433791.98,0.093,16
3,912.0112378,3.151,4,0.875737059,53,12.38500714,0.144313165,1.257165933,4.71238898,-3.141592654,1.131878194,37.28712638,125.0389095,-105.0561696,393.3724367,798.6820394,8,-299.4587874,907.6870362,380,-5100,-10.46300825,60.50908907,101.6949153,-280,333.8871509,897.2330077,5100,0,5717.237787,49378.08752,348662.2286,-42523.23684,609286.8348,4952224.808,35390332.51,-3899654.982,0.05,16
1,1027.41995,1.763,1,0.692602166,31,7.827418307,-0.042615733,0.385204871,0.621702023,-1.570796327,-0.134518632,25.01228101,89.66314094,-86.19670919,949.0126121,711.5932827,6,160.5859368,351.2840941,1120,-120,321.4154567,905.6558124,2500,-1700,604.3807382,831.6773844,2739.415996,4.255319149,4627.817397,33799.53028,168268.1047,-36005.23574,440551.5459,3210899.539,16904155.97,-4085466.808,0.143,16
4,233.4684664,0.78,0,0.998030214,19,-0.329741886,0.014528762,0.126469659,0.463647609,-0.207349514,-0.752739833,15.72088868,46.3647609,-46.3647609,682.2946073,233.0085835,6,329.0289055,409.9995647,1800,0,-2.601843592,25.29485402,20,-100,330.5001231,409.473896,1800,0,8914.764868,38023.05254,152828.4415,-21200,801941.5053,3934647.658,15330783.83,-3480568.829,0.174,16
3,16853.95791,26.333,5,0.043886912,468,79.52318818,0.055269541,0.667862984,5.497787144,-3.887522571,-1.679061093,47.97188326,203.4443936,-618.7025735,600.0853068,739.6681688,142,17.08464009,1255.400658,7140,-10100,-25.41926045,337.7706774,1800,-3340,656.8119854,1121.522338,10112.36866,0,5053.596005,55542.39868,832708.9352,-79629.61909,504047.0296,5520135.232,83865986.62,-9782389.466,0,16
3,649.1586209,0.92,2,0.856948929,18,18.74580832,-0.110356977,0.47715991,0.79689191,-1.433097982,9.33318975,58.75824867,215.879893,-103.3421651,698.0674863,556.2957846,2,52.33753238,568.117281,1800,-914.893617,833.6914695,1677.114255,7100,-40,925.2628732,1720.032449,7324.616031,0,27466.55552,144020.5429,575556.0192,-109601.1293,2680506.446,14633353.22,58003940.74,-13703142.97,0.05,16
4,839.2364447,1.248,7,0.998561539,23,0.205978387,-0.000187563,0.002294702,0.003305801,-0.008067457,-0.428086816,2.346748125,1.616538841,-10.48769387,738.2176821,838.0292358,12,606.1190807,480.746797,1924.731183,0,-2.575777382,39.70085985,33.89830508,-129.0322581,606.8889937,481.3336339,1929.051438,0,3781.609811,21923.26367,97618.68953,-17200,350330.6421,2183880.718,9857992.423,-2296373.791,0.159,16
1,77.20978979,2.044,4,0.274747587,37,41.14875728,0.948398536,1.430721529,3.141592654,-0.167355413,3.917051503,28.25181876,103.1489788,-34.52299619,252.861385,21.21320344,12,-15.87157058,52.09469958,140,-191.4893617,-1.115583669,4.729932767,0,-21.27659574,29.83081736,45.43269655,192.6677689,0,-12.81835369,839.5225753,2800,-1813.747572,2116.298312,26561.30869,99589.67714,-77268.09377,0.05,16
4,475.2432301,0.577,4,0.999596725,11,0.090886822,0.395152191,0.396503964,3.141592654,-0.116354947,-69.04118417,186.3524417,106.3347733,-523.5987756,291.197855,475.0515761,4,-669.463053,752.1105882,0,-2120,-10.88829267,22.56660305,21.50537634,-60,669.7962061,752.1877692,2120.094338,0,2896.531816,7395.942236,17717.36758,-5482.782509,-30469.50863,202080.1429,239509.1096,-393222.8829,0.05,16
3,181.0868543,0.53,7,0.97305387,19,-10.00424379,-0.132359389,0.346416384,0.101746459,-1.249045772,-5.856019904,27.64965297,31.41592654,-98.1747704,255.1143403,176.2072643,1,504.3300913,657.8284672,2200.000002,0,-259.7927128,344.7635843,0,-1266.666668,579.7528725,731.9440633,2538.591038,0,7614.052199,43520.23792,117021.4798,-70879.88887,749982.1266,4547075.314,13190047.04,-7669433.422,0.016,20
3,2815.990935,2.902,3,0.058760498,131,86.21334952,0.080251308,1.047518873,5.355890089,-4.71238898,4.67663428,97.26992188,406.3309196,-391.886235,715.0945392,165.4690303,29,-54.095367,862.1827756,3687.499998,-2066.666668,21.05926288,2250.370164,6866.666676,-8066.666677,1310.633049,2016.621086,8678.197469,0,2686.588795,59487.61683,233580.0341,-196116.401,28754.21313,3637780.304,16266335.41,-17955472.45,0.016,20
3,410.731122,1.467,7,0.776862227,69,0.878522187,-0.020437968,0.685798163,2.35619449,-4.71238898,5.583790073,51.07168392,314.1592656,-100.2635953,380.5360141,319.0814943,24,263.1437936,458.8140286,1666.666664,-200.0000003,-88.02796674,106.8695182,62.5,-400.0000005,358.9340622,410.5686502,1666.666664,0,1133.864846,11409.98391,44463.35062,-37760.41653,35893.35077,1074064.026,4269189.672,-3355127.218,0.016,20
3,857.6282335,1.982,5,0.825207196,84,-53.14553092,0.026747262,0.837713514,4.71238898,-3.887522571,2.95281734,74.92473675,397.4289838,-187.4809753,504.0913085,707.7209902,24,-45.52592584,298.7298994,750,-687.5,-493.1021735,1144.875839,0,-6125,602.7706645,1130.939478,6136.468854,0,2282.637219,32239.16051,154983.2041,-107037.9736,54607.05525,2399972.973,13880454.74,-11571465.8,0.094,20
3,1161.336881,8.346,3,0.413607274,222,9.289436094,0.08531594,0.816084199,5.497787144,-2.776801836,-2.045982469,53.70971939,385.9684648,-388.8231499,420.1671737,480.3373814,26,-119.3452704,482.5327835,400.0000005,-2866.666667,54.3639175,545.9585605,3066.666671,-1133.333333,316.8977136,668.5282596,3092.643605,0,729.695698,17171.03732,94312.86616,-86396.40662,16750.22747,1278755.116,7522372.529,-7035974.669,0.063,20
3,305.5174072,3.01,5,0.572723967,89,-3.249664844,0.041432626,0.999970299,5.497787144,-1.885171194,-2.68447776,58.20007648,314.1592654,-372.589672,247.1294231,174.9771414,24,-41.55408329,238.5581824,533.3333333,-1133.333333,-112.9833676,351.3245302,533.3333333,-1600,202.4758972,391.4486569,1960.725489,0,602.4827505,12230.12168,64837.02804,-49473.18293,5817.97717,920384.6718,3035170.812,-3368303.823,0.078,20
3,452.1348278,3.744,1,0.345716761,111,20.65625309,0.062592846,0.528116719,3.559674202,-0.785398163,-2.002217748,43.73568905,100.6827907,-380.3618592,269.4954991,156.3105883,29,15.82801587,390.4762134,1666.666667,-1100,85.08720195,332.6500098,1533.333333,-437.5,245.5881904,457.5413415,2264.705034,0,1000.57522,12500.22641,90851.06383,-41209.28297,41410.97436,1191260.047,8677682.209,-6204885.737,0.047,20
3,343.8118973,2.855,1,0.672602623,111,110.4854766,0.039457216,0.852823173,5.407127257,-4.71238898,1.224821852,41.64852454,209.4395102,-187.9894733,483.1765952,231.2487838,27,14.96549226,105.4604075,312.5,-312.5,123.2396009,232.3834516,1200,-375,182.5494085,216.5316748,1200,0,603.2666131,7910.01503,32196.87932,-24068.73121,4183.152399,688565.4707,2382872.679,-2479584.063,0.015,20
3,849.398093,2.964,1,0.295505716,128,45.71825314,0.015837974,0.430514355,2.012735548,-2.08186173,-1.773407291,96.10123193,411.5018724,-409.4192168,733.2969691,251.001992,29,55.57302569,518.9741253,1133.333333,-1600,103.6205353,233.5133227,1066.666667,-333.3333333,396.7053889,421.9625601,1634.353423,0,1066.613176,12299.70715,67719.592,-38557.94598,35027.13748,1118286.266,4371638.532,-4583972.219,0.015,20
3,544.9855296,1.856,0,0.523644538,85,84.64851468,0.074131561,0.761629712,3.141592654,-3.141592654,-0.82336969,55.08998659,197.7592251,-382.3772894,715.0498724,285.3786958,32,199.9593402,514.4511524,1600,-812.5,41.79791271,84.21507824,375,-125,385.5032628,402.8962603,1605.545944,0,1017.232647,10559.29046,43902.88618,-18077.92109,10027.88463,900782.9545,3154875.208,-1908913.96,0.015,20
3,411.7548647,1.841,4,0.952351057,66,-56.60803446,0.337288164,2.262491069,5.819537698,-3.887522571,-2.29474833,154.5524405,366.5191429,-405.7193165,713.8788197,392.1351808,15,-339.1843798,767.432538,62.5,-3466.666667,-102.5124096,170.2586461,0,-800,368.4071554,779.3964461,3557.777084,0,928.4481874,21487.056,91942.20544,-52379.96414,49939.93011,1379209.467,5746387.84,-4882793.281,0.047,20
3,758.330857,1.42,6,0.700578344,63,21.4398149,0.115947956,1.039965422,5.497787144,-3.887522571,7.221454376,100.7741912,411.8872246,-367.3933451,413.8421652,531.2701761,18,116.3940092,740.7995098,2666.666667,-1000,-501.9563919,1189.182214,66.66666667,-4466.666667,725.1928172,1301.591916,5039.400317,0,637.0791247,36171.60119,197903.6445,-148746.2708,22569.69741,3016368.884,13339989.52,-13861752.17,0.016,20
3,1378.918539,3.385,2,0.393142595,157,127.7770611,0.012105458,0.727115474,3.141592654,-4.71238898,5.094576419,80.34300519,397.4289835,-372.589672,575.8721876,542.1116121,65,-21.52326531,593.1740257,1466.666667,-5466.666667,213.0755264,974.344037,5466.666667,-1375,529.6922212,1031.253225,7274.918862,0,1294.190004,44508.69044,385929.7064,-305936.8604,37816.05824,4667587.552,30129172.95,-43241660.43,0.078,20
3,1502.35527,12.153,7,0.371825142,382,28.67035151,0.186678527,0.960906493,5.695182704,-3.887522571,0.932523062,55.79693871,373.896291,-397.4289835,224.8334645,558.6134621,77,76.09167688,463.4488162,3466.666667,-1562.5,-48.32872934,203.5345979,437.5,-1437.5,230.9114732,459.1071741,3489.667288,0,566.5947207,12434.41825,84436.90784,-97546.30932,15918.74412,1125685.786,6705267.483,-9980964.209,0.016,20
3,2403.91011,4.29,2,0.256293073,172,182.99553,0.060590619,0.393694374,3.141592654,-1.570796327,0.688149234,27.12678701,209.4395102,-98.17477042,377.177279,616.1055104,30,-158.5719124,865.1114082,2066.666667,-3375,167.1332632,930.8236263,3400,-3437.5,828.3149036,987.1269153,4250.459534,0,2715.183054,33229.73898,144709.6947,-101387.1699,107656.9924,2818498.692,14005781.52,-8101418.399,0.015,20
3,441.3078873,1.592,7,0.294483034,64,24.01698725,0.088719541,0.687193681,3.926990817,-1.464480223,3.275233806,59.86339003,382.3772894,-188.6939576,75.00133577,129.9576854,10,88.29552198,617.0899652,1333.333333,-2600,-77.79422883,146.2037373,125,-750,422.8037455,481.6899379,2600,0,2016.167604,27846.38548,172903.2258,-88281.25,128262.4071,3313762.925,17713716.18,-16324029.74,0.063,20
3,2895.541581,5.086,5,0.287235755,168,24.77237669,0.099738013,1.082303756,5.961434753,-3.887522571,-0.565869568,83.58539012,596.1434753,-367.3933451,520.4898413,831.703072,53,-190.5460763,1355.419543,6800,-5875,-367.4959331,1310.076851,2600,-7312.5,880.7702186,1715.17641,7477.570628,0,4334.07072,45825.91131,209481.9401,-141931.8878,58593.17831,3589749.02,16484259.48,-19571174.95,0.026,20
3,241.1687369,0.952,1,0.940920842,44,51.20601622,0.006348953,0.39952088,1.570796327,-1.570796327,2.519977867,31.06064893,98.17477042,-98.17477042,175.4445565,226.920691,18,58.60593576,106.5777843,466.6666667,-66.66666667,305.8861609,325.9339051,1466.666667,0,328.3153589,326.0366537,1466.666667,0,1087.458413,11207.25728,24290.16243,-25260.41667,15096.32746,809162.6155,1861488.621,-3002387.153,0.078,20
3,902.3295814,2.043,0,0.821526949,75,29.03395062,0.157110317,0.544299956,1.570796327,-1.570796327,0.282364071,21.91469153,98.17477042,-98.17477042,198.7702303,741.2880682,17,442.1305702,518.3119709,2066.666667,0,396.4965506,809.1124048,3625,-266.6666667,722.1064076,866.0258072,3668.382648,0,2012.636598,27692.73459,107602.8744,-71836.99854,53192.6924,2449241.711,11451970.89,-8902826.437,0.078,20
3,2338.268363,5.039,5,0.296522473,177,26.76781993,0.033969373,0.695595696,3.141592654,-2.602576378,-1.339057868,112.5656222,415.373483,-416.8594365,364.8955386,693.3491184,33,-151.5805257,1015.690926,4750,-3600,-187.1863419,862.7869091,1937.5,-7100,800.1815462,1089.55836,7324.616031,0,3971.695117,65267.70643,644710.1805,-189306.6226,197795.7532,6998069.414,61640326.99,-52126050.19,0.041,20
3,667.8299656,3.447,1,0.426765842,104,-16.80512847,0.019998297,0.447906584,1.570796327,-1.579559482,0.240446203,30.5806285,98.17477042,-183.7155711,450.1152328,285.0070175,16,-1.989381874,220.3944321,750,-1500,165.1582747,977.4512507,5250,-2000,390.0797425,936.3112663,5460.082417,0,839.9278175,25902.23104,103608.3411,-154691.5062,30962.58678,1949664.941,6610385.731,-13387892.63,0.015,20
3,1000.132903,4.555,7,0.609398295,132,-1.744363411,0.054657102,0.822070895,3.141592654,-3.926990817,0.247896814,30.89673437,196.3495408,-98.17477042,463.6072243,609.4792859,25,274.5066685,1180.92942,6133.333333,-933.3333333,-77.12148766,232.7664179,312.5,-1333.333333,461.3529776,1146.830957,6146.362972,0,1329.503104,23369.34466,167168.4588,-105422.2536,5070.144171,1635331.862,11602739.41,-8429799.507,0.047,20
3,1057.983253,6.911,3,0.595412549,195,43.72443707,0.026624983,0.394748285,1.570796327,-1.570796327,-0.072943185,60.63973517,411.5018724,-414.7177665,307.5198826,629.9365047,36,-182.8390091,632.2956676,750,-3600,69.97587278,367.0928703,2266.666667,-1500,327.6175917,681.7895706,4254.148302,0,2000.509918,24878.05883,186337.9141,-121775.9349,123379.9276,2205890.416,11318695.2,-10529458.68,0.032,20
3,746.3712169,2.091,7,0.843403181,80,19.10914793,0.127206556,1.0105632,4.71238898,-3.887522571,3.616382368,82.50714621,366.5191429,-343.6116965,316.2868547,629.4918586,23,443.1186174,1148.466247,5200,-187.5,-163.6470887,320.0168707,133.3333333,-1562.5,555.4015762,1154.940981,5421.356944,0,1339.371778,34724.72818,185706.0222,-109700.0626,25605.47599,3072504.678,15831120.27,-16689026.83,0.031,20
3,3033.383385,3.682,6,0.090730342,169,-38.54631081,0.029353935,0.649596711,4.71238898,-4.71238898,-0.673093804,52.32834373,375.305353,-411.5018724,1247.522381,275.2199121,60,5.607403934,1531.377896,3866.666667,-5600,-100.4097085,722.376825,1562.5,-4187.5,1079.184588,1303.33279,5713.531696,0,2326.695215,40851.83975,255910.7869,-138270.8691,130495.6101,3446257.935,17976945.16,-11035103.01,0.047,20
3,44.26519409,0.515,3,0.949095648,22,44.3040477,0.132959732,1.199109859,2.980717376,-2.314793934,2.765226682,162.7440687,372.589672,-397.4289835,390.3655583,42.01190308,9,-114.3847752,93.74716132,0,-333.3333333,2.840909091,47.89127909,133.3333333,-133.3333333,121.2182653,96.57960837,339.9346342,0,1315.771703,7108.749462,20625,-11718.75,72395.44907,862009.1697,2520687.766,-1204952.117,0.031,20
3,1582.577488,1.887,0,0.852447903,95,-10.39377357,0.041351128,1.318164026,5.819537698,-4.71238898,4.934635009,78.97307784,366.5191429,-294.5243113,871.0626403,1349.064861,33,843.8845441,1671.662659,7300,-375,140.4502011,451.8442261,2466.666667,-333.3333333,998.1601177,1651.828164,7333.484847,0,4455.784183,50006.51737,286163.011,-171746.4977,224112.406,4545377.685,19135736.37,-20547278.1,0.015,20
3,2247.979366,4.743,4,0.546304945,175,-85.33291647,0.012619897,0.676564123,6.064516361,-3.559674202,0.99454299,68.4889064,410.5886875,-397.4289835,902.4778305,1228.082245,34,-399.1163998,1263.515207,3066.666667,-5866.666667,-162.6700465,714.4451041,2400,-3200,772.5438605,1300.426464,6390.270382,0,3941.605866,46126.98532,261522.6258,-175233.0436,199116.3046,4589866.331,26737778.01,-17630790.46,0.047,20
3,1062.915484,4.212,0,0.497444916,141,25.76640248,0.067418508,1.012159966,5.497787144,-3.887522571,0.825051067,53.49963474,366.5191429,-343.6116965,535.5505179,528.741903,36,229.38822,823.6278812,4800,-400,57.80345628,423.8327152,1333.333333,-1250,465.5221775,833.636561,4931.981797,0,1306.43805,26411.81131,217099.6452,-81985.99988,52218.73185,2856584.807,21529000.27,-14562353.49,0.062,20
3,36.42357483,0.406,6,0.991796766,17,-21.47200246,-0.021664921,0.024639625,0.019662251,-0.26934605,-3.896511652,23.12313857,31.41592654,-85.83754793,414.7291264,36.12478374,11,11.51960784,34.72697368,133.3333333,0,-124.1603247,125.9926455,0,-400,125.797133,129.4956543,421.6370214,0,1222.36136,6412.167212,19918.04497,-8975.026015,16815.35037,520113.3634,1244877.811,-870321.6572,0.031,20
3,1225.595814,3.807,3,0.265436861,170,195.0054061,0.045526144,0.883048655,5.819537698,-4.71238898,1.465318208,88.93580925,387.9691799,-408.953024,203.8803192,325.3183057,51,-87.00626157,608.4663077,1400,-2866.666667,80.52673977,278.1672377,1400,-666.6666667,435.9384989,519.1703335,2994.810326,0,1379.102592,14795.72323,52399.04634,-56644.25976,47826.12721,1283715.848,6176569.848,-6814224.128,0.067,20
3,1142.693205,1.934,2,0.394464229,79,57.11858061,0.067045723,0.710380944,3.141592654,-3.887522571,-0.510813609,47.54560358,151.0356402,-343.6116965,180.7248182,450.7515946,14,-194.0023139,525.9620023,1333.333333,-1687.5,274.6366425,1053.98564,2933.333333,-1562.5,866.816013,856.0648768,3250.299132,0,2261.826763,26763.01739,94588.02511,-57980.38185,45851.57799,2047179.251,7871532.349,-5898181.943,0.078,20
3,796.4630573,4.524,7,0.63979657,147,23.39220037,-0.041348907,0.634702848,2.748893572,-3.887522571,2.029444052,43.77829762,366.5191429,-177.3479724,465.1058443,509.5743322,36,204.7556632,487.6395323,1533.333333,-1312.5,-48.28349379,118.8460469,200,-625,328.5100688,432.8763297,1539.119517,0,1404.861512,17280.10336,102651.7284,-62228.72593,82130.05083,1795692.834,11316776.14,-10992030.29,0.078,20
3,484.9838432,1.279,6,0.985412182,51,-53.86124045,-0.053769641,0.296507294,0.555360367,-1.570796327,-1.248026022,18.68258309,52.35987756,-90.99498259,456.4153549,477.9089872,14,71.99767808,148.9640956,866.6666667,-62.5,-553.4769661,868.9011358,0,-4466.666667,565.5879017,876.6273201,4466.666667,0,3258.771411,43870.639,148670.9544,-118573.8023,159647.5051,4149218.303,9634051.599,-16702797.3,0.016,20
