type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,userid
3,184.9333526,1.56,0,0.538052046,30,-14.52617277,0.009338759,0.280912637,0.785398163,-0.752147943,1.214388195,18.05739754,78.53981634,-46.84993434,96.39835876,99.50376877,5,49.97009851,79.05605737,320,-20,-1.829233144,115.8049423,320,-240,93.91235226,113.6031107,452.54834,0,124.7061197,2324.536402,9050.966799,-3028.999992,1884.551125,58102.29301,181019.336,-145795.7421,0.05,15
3,720.6452064,4.664,0,0.718411775,91,15.54439015,0.658994708,0.76548517,3.141592654,-0.171173332,-0.130481352,9.781206797,62.83185307,-42.9599154,251.7036228,517.7200015,7,52.9034411,175.1807035,1117.021277,-247.4226804,19.82220715,227.6086905,1580,-814.4329897,102.4350442,273.9169595,1645.600194,0,-31.04856704,4329.053524,32911.8282,-19701.43363,1103.78754,106450.3345,658236.5656,-546482.3173,0.05,15
3,807.7006055,8.471,3,0.454673057,157,79.35243126,0.520506959,1.300473698,5.497787144,-3.887522571,-3.511376726,24.8716275,54.97787144,-267.7945045,184.3183058,367.2397037,38,-28.11274805,119.2071318,151.5151515,-1000,10.92189546,148.1650784,451.6129032,-880,78.68587486,175.5382072,1176.605286,0,52.82215957,2987.512602,19833.14948,-17207.50336,1006.068845,72785.50704,425230.0631,-335401.1102,0.05,15
3,161.1767898,6.1,7,0.684282927,113,-11.41860745,-0.215742931,0.688534884,1.570796327,-1.570796327,1.229794704,27.12294848,261.7993877,-54.73401735,277.521572,110.2905254,26,16.02466436,48.33841298,280,-60,-1.249509062,24.88368768,166.6666666,-140,23.30286379,51.63375182,280.713377,0,446.6781339,3685.948363,27777.77777,-2589.830509,70990.87392,601688.2407,4629629.627,-564888.8887,0.05,15
3,855.2162135,7.785,5,0.381256504,138,50.82463784,-0.051650579,0.842425987,3.141592654,-4.248741371,-1.412831715,26.47820665,71.39983304,-235.619449,211.1334955,326.0567435,37,-15.78438685,106.5018058,240,-820,-31.99826849,197.8182139,600,-1160,106.9147098,200.4212399,1160.172401,0,496.4142245,5379.991087,52222.2222,-11154.68601,61226.84352,756196.3905,8703703.698,-1166464.069,0.05,15
3,568.9427599,9.719,2,0.535825543,189,48.58480421,0.517689186,1.142590592,3.141592654,-0.643501109,-0.003158436,6.486332788,62.83185307,-31.41592654,208.663776,304.8540634,7,-5.479319492,176.4120321,1540,-620,24.3333605,119.9941451,1080,-166.6666666,51.323863,208.5339111,1591.100248,0,184.8294374,4183.693074,36926.68745,-24925.82404,31031.34348,458822.2794,6178018.133,-598369.2623,0.05,15
3,530.7630289,3.541,6,0.094504971,63,89.81312034,0.170687621,0.773533679,4.068887872,-1.570796327,4.592977792,37.27282484,261.7993877,-53.55890089,49.16292954,50.15974482,16,-1.620523329,190.6706359,820,-360,-3.666653642,231.0769286,420,-989.2473118,136.9596295,265.3401444,1277.810628,0,317.7466929,4811.146616,27777.77777,-15273.40343,68157.05074,598726.9902,4662962.96,-294203.975,0.143,15
3,377.3730561,4.025,5,0.760894493,75,-68.41644337,0.296116483,0.936216582,3.141592654,-0.694940106,-1.718359155,14.5375659,35.69991652,-78.53981634,74.71588523,287.1410803,14,-28.06902933,130.3409675,220,-780,-46.11649938,124.0321233,30.92783505,-780,73.0929041,172.8558471,810.4319836,0,102.1651215,3117.469629,16104.65771,-11336.13532,1430.709213,76965.56654,322093.1542,-284542.4417,0.05,15
3,509.520944,1.279,1,0.902134444,23,2.584300577,0.001355861,0.835502939,1.570796327,-2.585426423,-1.384556823,13.07057431,22.29841164,-51.70852847,146.9793545,459.6563934,6,209.0813745,401.8765716,1520,-2.369668246,288.6396636,834.7620225,3100,-60,395.9505114,908.7788696,3452.593228,0,1358.849311,18761.17252,69051.86457,-41604.48869,168322.3184,1043760.587,4368518.52,-1317293.615,0.05,15
1,276.5581887,2.777,6,0.866845368,54,10.9737123,0.26219073,0.612125599,1.570796327,-0.207349514,-0.387863228,5.632914033,23.31809081,-24.59634747,207.230384,239.733185,12,34.26739834,92.61416459,440,-0.571428571,-76.49189721,197.0757707,20,-820,86.96649451,216.467176,930.5912099,0.11784115,167.2112943,2689.864573,13157.50736,-7614.591451,2514.621732,72150.54959,263150.1473,-251837.6341,0.05,15
3,995.5083072,3.728,4,0.389701447,64,-24.28143383,-0.100981367,0.513729533,1.223607326,-1.943761285,-2.582960856,33.92015218,103.6955361,-120.3673595,706.9912961,387.9510278,10,-89.42971419,478.5864764,720,-2340,-42.22333858,101.9181477,160,-505.3763441,249.9993092,430.1622128,2344.184293,0,-22.07355013,6420.301311,35817.81044,-24820.79498,454.6556455,150260.5487,598634.1298,-618851.5336,0.05,15
3,61.39109181,0.671,5,0.95828666,13,-20.97130253,-0.005085045,0.083867779,0.209040205,-0.181966197,-0.636655839,14.84918878,26.62366656,-40.68887872,161.0905562,58.83026432,2,-42.50325945,44.21365085,0,-120,-64.12900959,60.2126084,0,-200,79.97060435,70.8857607,223.6067978,0,51.13744577,1541.859651,4472.135955,-1336.414925,2064.370052,40217.73483,89442.7191,-74976.34237,0.05,15
3,73.02366175,1.841,1,0.615172587,35,17.03004961,-0.037002543,0.670928077,1.570796327,-3.141592654,3.412547063,29.06213315,130.8996939,-62.83185307,140.836224,44.92215489,21,13.12091561,39.67324458,166.6666667,-15.15151515,6.410214603,70.31839951,166.6666667,-333.3333333,40.50764186,70.76048502,372.6779962,0,2562.279177,11941.76938,58779.66602,-7053.559924,417149.5543,2008484.942,9863277.667,-1316664.519,0.05,15
3,619.7864066,3.541,0,0.959784406,68,16.22216917,-0.01101925,0.327318307,0.555360367,-0.785398163,-1.118353951,7.073291261,7.853981634,-46.3647609,493.8629996,594.8613284,6,137.4029642,325.1817793,1700,-2.364066194,65.89680811,147.5363168,760,-2.364066194,158.9927192,354.1073832,1862.149296,0,943.7106088,8368.533981,58386.21939,-11252.06796,130148.3112,1206607.891,9727102.096,-1308795.586,0.05,15
1,78.2880017,1.233,6,0.932454507,24,-27.57959561,0.046887709,0.332897394,0.785398163,-0.555360367,-1.892035945,8.275185363,10.47197551,-31.41592654,456,73,12,0.327515015,8.875482389,27.02702703,-20,-48.87892502,112.1559262,13.33333333,-400,52.18907363,110.8792187,400,1.538461538,30.26229179,1898.002866,8000,-2824.145083,-312.5001665,48680.27233,160000,-151851.8519,0.05,15
4,149.6081983,0.842,6,0.991618824,15,-16.37596601,-0.002373455,0.474546404,1.570796327,-1.570796327,-3.435010605,14.05600619,28.57798544,-31.41592654,532.4685365,148.3543056,5,21.83733713,44.38004658,140,-12.19512195,-175.1964846,235.46471,0,-720,177.9376353,238.4364339,733.4848328,0,114.6305876,4402.688692,14425.79422,-4179.504889,-272.4787276,114737.6293,289864.2881,-276647.3357,0.05,15
3,435.7047105,1.311,4,0.979276814,26,-25.63186544,0.055943925,0.23541958,1.107148718,-0.128044542,-1.483286667,27.61362818,56.39684198,-123.5878593,609.0764231,426.6755207,10,-294.0722146,337.2126821,2.958579882,-960,-12.85444713,53.96848245,100,-100,299.3718815,336.7592393,965.194281,0,127.8813293,3661.646637,9134.394094,-10013.00634,475.9221321,98025.4014,213713.4493,-197570.8817,0.05,15
3,34.23606798,1.404,6,0.99353415,27,-19.95670464,-0.377799707,0.595163574,0.207349514,-1.570796327,-1.244243209,10.81587883,26.17993878,-31.41592654,200.8249215,34.0147027,7,-0.158277936,0.821850291,0,-4.273504274,-18.15241781,42.29639748,8.547008547,-180,18.82289391,41.98796957,180,0,35.64537575,848.9272589,3600,-1911.864407,168.1519689,21978.59088,72000,-73773.85225,0.05,15
1,479.1983033,1.701,0,0.91928333,33,20.81992536,0.087047186,0.309201908,1.570796327,-0.0359707,-0.116413434,10.31561659,32.52589664,-31.41592654,632.7922118,440.5190121,11,214.5598565,380.7668431,1440,-120,44.44509887,69.07379049,280,-40,240.2366729,373.4244498,1446.789549,8.664802265,4242.056932,20938.51784,106111.1111,-20890.72203,616059.9511,3210049.391,17735185.19,-1209720.057,0.05,15
4,125.0835814,0.499,1,0.999843322,10,6.163633691,0.018137614,0.018923199,0.074799825,-0.002263297,0.021594142,14.59089136,31.41592654,-30.46426447,485.4794981,125.0639836,0,7.084745763,11.94542689,33.89830508,0,230.779661,315.5923699,820,0,230.9250445,315.7855985,820.2438662,0,58.04653825,6747.771586,9278.166801,-14253.42105,-8860.695947,163433.3383,207144.5136,-248603.0602,0.05,15
3,425.0746253,0.998,3,0.997807536,19,31.76085905,0.105134373,1.749492893,5.497787144,-3.887522571,-7.219794565,57.05086665,106.2656376,-123.6703331,189.8771491,424.1426647,5,-408.7709386,438.8635922,0,-1480,10.26464466,23.36389108,60,-20,409.8456366,438.5050474,1480.135129,0,165.6901978,7603.360274,29602.70258,-5545.762711,3431.852707,202601.8212,592054.0516,-571504.2935,0.05,15
1,305.8519908,2.777,3,0.637797979,50,13.75388493,0.124235663,0.452250191,1.570796327,-0.555360367,-3.239109166,21.54190222,41.49619656,-109.7934746,229.551397,195.0717817,9,-51.90156797,149.6852528,120,-560,26.46578462,111.2445901,540,-180,92.5068579,171.4846296,638.1222454,0.768639508,84.33781288,2609.925097,12719.58995,-9141.127761,640.4404587,64988.16846,254313.8809,-243549.6951,0.05,15
3,1725.857794,11.793,7,0.415445989,221,17.1898077,0.213020329,1.065454779,5.176036589,-2.819842099,1.997484188,70.42071567,969.9229498,-314.1592654,202.1030112,717.0006973,31,47.62167215,270.6655776,1900,-360,-38.92122397,279.6250744,1180.851064,-1880,134.6647513,370.0914148,2672.901046,0,211.3408196,5777.044106,53457.5556,-18124.71465,34428.2417,604737.8662,8706270.724,-1144610.624,0.05,15
3,856.0550511,1.934,4,0.480534033,35,-7.969945765,0.00396225,0.060642212,0.23275068,-0.160875277,-0.016254125,13.96658082,40.04394107,-51.34956092,669.2984243,411.3635861,8,-211.3180485,544.3103999,200,-1760,-60.34605733,376.6803296,860,-760,438.5389505,534.4817146,1917.081115,0,513.8650037,8451.050605,25167.42948,-22706.93286,9719.496819,273167.4761,730069.7905,-896635.5069,0.05,15
3,214.5910538,1.248,5,0.028345835,23,-12.31172943,0.040616539,0.420330093,1.570796327,-0.785398163,-3.209328898,16.47400267,33.1083975,-62.83185307,342.4430906,6.08276253,2,-7.107121009,33.5560101,50.84745763,-100,14.35687988,203.0485319,440,-440,136.3048733,149.5548502,444.0720662,0,2.944727206,2054.682746,3642.272604,-5151.308613,3398.957639,49544.86415,102624.7582,-75146.58685,0.05,15
3,888.0877632,3.697,0,0.524633503,67,17.78971793,0.02669287,0.301250343,1.570796327,-0.555360367,0.25855154,24.74613049,124.3751694,-121.1277292,539.8988651,465.9205941,20,99.23247817,335.4760649,1300,-520,64.38653834,222.7448293,960,-180,219.48726,356.2887681,1495.860956,0,196.8366627,4865.221074,25063.72046,-18352.78624,3162.133319,131700.9585,509463.6797,-486120.1855,0.05,15
3,219.2271074,0.811,6,0.996451038,16,-16.26321966,-0.241150888,0.498308567,0.018736339,-1.570796327,7.586238934,41.18294238,157.0796327,-31.41592654,602.3371706,218.4490787,3,15.92161017,22.39806337,60,0,-250.0870239,342.263963,0,-960,251.4723185,342.2661867,960.832972,0,104.2793963,5619.916872,16400,-11016.89947,1766.184025,149872.155,328000,-318768.7154,0.05,15
3,1816.334935,12.636,4,0.229458406,241,-64.84917876,0.05120261,0.403022562,2.909768849,-0.785398163,-0.205089679,14.05517804,98.63623217,-119.2345379,617.1988173,416.7733197,46,-32.72587631,389.9936295,1080,-3500,-5.01205226,209.3967813,1020,-1660,136.9688359,422.0550696,3873.706236,0,262.8326103,6755.040375,52222.2222,-40074.79476,33950.93484,590897.5962,8737037.032,-1121209.235,0.05,15
3,24.71363704,0.609,6,0.729465936,13,-7.464226846,0.359657803,1.963614883,5.034139535,-1.666081102,-0.130652988,36.31645297,100.6827907,-47.1238898,115.987811,18.02775638,0,4.631083203,27.67784181,66.66666667,-20,-14.05546834,26.5521684,30.6122449,-80,27.91954794,28.58611901,82.46211251,0,70.55150719,512.2998683,1442.22051,-508.3933591,1907.104358,13665.6426,28844.4102,-24979.39695,0.05,15
3,47.91032006,0.639,3,0.634807127,13,-2.072060592,-0.608386021,1.272917412,0.207349514,-3.699253941,-0.789109149,46.89140047,110.7148718,-104.6307019,63.62240809,30.41381265,1,-40.09023235,75.101958,10,-220,9.833070156,42.67012655,107.5268817,-60,55.6193932,76.41886379,228.035085,0,-21.05563951,1282.46479,1806.66977,-3234.899325,-2212.213304,23788.84852,29520.56613,-52029.37067,0.143,15
3,1399.011338,14.165,6,0.124775479,260,193.9714941,0.26032552,0.89826162,5.497787144,-3.141592654,-1.194372899,23.40394927,77.27460151,-314.1592654,471.4763462,174.5623098,75,4.836988093,84.48406867,360,-833.3333334,-14.75023226,184.3626286,1020,-940,93.08910904,180.6584216,1020,0,823.7243234,9304.394459,128888.8889,-15866.66667,114725.2441,1496447.684,21581481.49,-2895111.112,0.05,15
3,15,1.186,6,1,24,-10.99557429,-0.698131701,0.737044367,0,-1.570796327,4.423142883,34.33146373,157.0796327,-31.41592654,110,15,3,0,0,0,0,-9.120641903,21.56501995,0,-96.77419355,9.120641903,21.56501995,96.77419355,0,62.07740062,537.5991124,1611.570248,-1535.483871,2533.128552,20325.68284,77798.64762,-51521.33195,0.05,15
3,294.5452562,1.123,6,0.324313035,20,-5.808709192,0.18359448,0.637219702,1.890819781,-0.254636294,0.337952225,48.39127457,116.6346443,-123.1766063,269.3016082,95.52486587,6,-152.5997536,953.2251503,1240,-3833.333333,-86.27993745,155.8915331,90.90909091,-499.9999999,417.4081505,879.9639676,3865.804501,0,28160.90688,141017.1247,605642.705,-76051.17895,4654567.162,23602988.2,101360096.1,-13633877.68,0.05,15
3,50.15782275,1.887,1,0.566717996,36,2.277784151,0.068127639,0.732871598,1.570796327,-1.570796327,-1.229158888,12.64923261,42.45395478,-31.41592654,416.2717607,28.42534081,2,10.13901009,30.81421837,166.6666666,-2.457002457,10.90409516,45.23460696,160,-60,26.29683099,49.99014005,166.6666666,0,817.868256,4736.350111,27777.77777,-1622.070008,132080.6444,782399.0398,4629629.627,-47728.07869,0,15
3,865.1070521,6.053,2,0.642779221,116,4.244084926,0.144999842,1.069394219,3.141592654,-2.024653893,-1.409884092,21.58748238,62.83185307,-157.0796327,275.8451588,556.072837,11,-51.62765533,186.1485339,180,-1300,41.76158965,395.9158619,3840.425532,-600,107.9356318,428.9919189,3900.311069,0,-270.7403751,7201.053784,41487.81106,-51412.98916,-5538.1165,214288.7966,813138.9323,-1858016.004,0,15
3,161.9830114,3.26,2,0.013804336,61,48.45591421,0.295500009,0.647293775,1.570796327,-1.005799026,0.416357279,32.03886728,122.3607326,-123.1766063,238.3648464,2.236067977,23,-2.074200854,87.73214688,380,-200,-3.236829004,14.54481162,20,-80,41.40266537,78.43744706,388.3297568,0,45.02361159,1307.397529,4696.973055,-5954.783748,599.3890841,33296.95391,104417.3544,-97974.89595,0.05,15
3,944.9109496,8.221,6,0.609747508,151,24.45080285,-0.052610766,0.58700084,1.570796327,-1.570796327,0.045652589,9.061011455,53.62509239,-31.41592654,401.7897225,576.1570966,33,27.24609255,105.0773925,580,-60,-62.30387578,296.9788041,320,-1860,104.9415543,304.5716332,1916.037578,0,581.082473,7551.901188,82841.04608,-16586.20055,86627.38687,1140355.333,13890174.34,-910693.4685,0.05,15
3,34.10654957,1.607,1,0.968000236,32,21.66939802,0.056492992,0.185983135,0.785398163,-0.231823805,0.839707611,8.633573416,31.41592654,-31.41592654,295.6370206,33.01514804,3,-0.313337265,5.491223169,16.94915254,-20,8.48679652,20.51019476,60,-30.92783505,13.66533578,18.13310333,60,0,2.342781439,213.372847,800,-487.8048781,401.9658925,4555.482609,16000,-9763.932023,0.05,15
3,310.2865624,1.747,4,0.881453574,30,-12.07042809,0.052701672,0.196700922,0.785398163,-0.442859487,1.547796731,25.74801188,112.793684,-62.35921383,450.8466458,273.5031993,9,-113.7283909,162.2002382,50.84745763,-617.0212766,-71.61607298,177.1971348,33.89830508,-820,156.0582557,225.7934845,970.9788875,0,-38.44189242,4839.017455,19038.97044,-10721.98447,-1671.195609,120747.4683,380495.9777,-313387.1016,0.05,15
3,1196.648159,5.07,2,0.79966745,100,33.79863791,0.03550489,0.27709406,1.570796327,-0.410956743,-1.02633918,8.350043357,9.015554597,-78.53981634,616.1430856,956.9205819,17,-66.09414445,305.8628137,220,-1960,214.5022064,803.4367832,6500,-2.463054187,245.2113906,853.8833541,6549.045732,0,4051.267771,50370.4823,485947.8207,-95662.93055,402025.9849,5145048.487,49694282.65,-11632215.02,0.05,15
3,96.65285696,0.671,6,0.959978835,14,-11.56098566,0.01076095,0.08688227,0.287782445,-0.114416102,10.04229152,33.0194329,107.2501848,-26.09088555,258.7549539,92.78469701,1,80.96759173,82.8911888,333.3333333,0,-114.2205252,79.57517549,0,-240,148.2830824,102.2268037,372.6779962,0,4131.593131,16379.8047,58386.21939,-4012.629817,658641.0799,2752734.87,9768304.362,-1247976.984,0.05,15
3,1293.194042,1.357,7,0.940126837,26,-19.30143609,0.046602702,0.343668113,1.570796327,-0.380506377,-1.049061024,11.3868449,28.21766407,-41.15391117,909.9741343,1215.766425,7,755.6864617,1427.638304,5360,-140,-365.104222,933.6403071,24.69135802,-3780,904.3276308,1669.525196,6558.810868,0,228.5215301,31989.30861,131176.2174,-65299.39443,-4583.854105,832298.9374,2623524.347,-2513543.324,0.05,15
3,584.7888547,4.586,6,0.920701876,86,-52.20450812,-0.282741421,0.599874198,0.202771697,-1.570796327,-0.29194979,7.532079526,31.41592654,-31.41592654,234.4357413,538.4161959,8,35.10997564,93.76004517,440,-80,-90.0330443,228.9930948,45.45454545,-1160,106.8074139,243.127401,1166.190379,0,4.895901986,3873.620553,20906.43679,-14914.19095,-1396.484755,91170.86061,376968.0982,-349949.0828,0.05,15
3,692.1032994,3.261,2,0.713713635,59,53.0343322,-0.048512138,0.44352497,1.374446786,-1.666081102,0.307655631,27.64545921,109.9557429,-101.985294,162.0362437,493.9635614,18,-66.85452764,212.1583714,280,-980,126.9166802,279.0549608,1060,-60,205.1200967,317.2454749,1216.059209,0,172.0650184,4996.76473,21627.44406,-14479.9695,6903.505308,124191.208,345979.1636,-359012.7118,0.05,15
3,84.03952917,1.216,0,0.831665476,24,19.63674058,0.067664331,0.340282601,0.785398163,-0.555360367,0.278078062,8.299082592,24.8294032,-22.14297436,572.9061407,69.89277502,7,49.50601822,99.22338076,409.0909091,-0.456829603,23.32680897,45.83630366,180,-0.913659205,63.98240375,103.6915588,411.6084154,0,405.0648218,3403.058583,14593.38927,-4544.350524,15906.05814,171045.5213,694902.3071,-382754.7959,0.05,15
4,310.5230679,0.718,6,0.872816054,15,-7.854337612,-0.018226782,0.048706169,0.002360165,-0.165148677,-1.067304618,6.288977,15.70796327,-15.46080798,81.72172576,271.0295187,4,225.645951,266.0862093,800,0,-245.4915254,345.6201904,0,-1060,381.8308018,388.1983463,1155.508546,0,124.4488324,7083.827918,15565.1863,-9909.767,2.045305634,183373.9192,322175.2165,-310225.2591,0.05,15
1,550.4513533,17.347,6,0.403309486,341,-61.81501732,-0.074928492,1.215077037,4.71238898,-4.71238898,-0.469874047,13.13732805,120.097713,-94.24777961,270.136899,222.0022522,29,-11.56886965,269.3265299,960,-4666.666666,-12.17292798,98.14925271,100,-1333.333333,37.31960573,284.6977129,4853.406592,0.002211567,1968.732533,41502.18826,758293.677,-94668.13184,325271.791,6946390.126,126888353.7,-17059236.18,0.05,15
3,73.25359264,0.811,4,0.935680497,15,-13.43994634,0.432893212,1.716163424,5.819537698,-0.854010681,1.717215215,47.53387734,116.390754,-114.5775562,191.2478195,68.54195795,3,-57.79866482,72.10701624,51.02040816,-240,-22.66766292,42.3497579,30.6122449,-120,75.18700554,70.2666847,240.8318916,0,143.8421771,1646.201033,4816.637832,-1247.472151,2958.615638,42615.73939,96332.75663,-80854.79977,0.05,15
3,21.30056308,1.7,1,0.629861653,33,6.926686416,-0.25376569,0.92216954,0.785398163,-2.35619449,1.019814213,29.9878653,130.8996939,-78.53981634,125.2198067,13.41640786,5,6.314478532,29.18634214,166.6666667,-4.901960784,7.773039708,30.66280914,166.6666667,-20,14.03381677,41.10175486,235.7022604,0,1246.601441,6939.936066,39283.71007,-219.2223507,204851.689,1156785.281,6547285.013,-10759.85188,0.109,15
3,36.44793072,0.718,7,0.931626378,15,-0.573098558,0.142043398,0.558600875,1.570796327,-0.555360367,-4.486596963,22.68219916,31.41592654,-78.53981634,159.0300173,33.95585369,1,31.41142424,46.86739411,140,-2.958579882,-8.507721281,19.41741847,20,-60,35.67765152,48.26183645,152.3154621,0,51.3265807,844.5450813,1648.646319,-2183.051659,-758.5470366,19464.08229,30722.89485,-38701.4972,0.159,15
3,492.1128607,1.903,2,0.843057627,36,13.75594117,-0.032131839,0.275565134,0.231823805,-1.421039048,-0.776686588,17.80663526,42.45395478,-89.87440069,203.3723042,414.8795006,12,-78.23857627,224.8913501,166.6666666,-860,203.6718539,384.1263442,1320,-60,245.8728668,429.5869132,1458.355238,0,4056.563111,27833.70796,160632.2924,-19162.06553,665900.1515,4597053.015,26855382.07,-3569501.251,0.093,15
3,37.6873974,0.999,0,0.780390379,18,4.785429546,-0.092976155,0.293947411,0.13994034,-0.927295218,0.530915017,8.135065058,17.92110769,-18.54590436,494.7998442,29.41088234,2,20.35134068,25.2334956,80,-4.566210046,18.66060074,38.9479289,101.6949153,-53.19148936,33.39867701,41.94109573,128.0624848,0,-41.90290752,891.1555519,2561.249695,-1550.014352,-1497.157582,23582.72206,51224.9939,-45088.80771,0.05,15
3,678.3125053,3.308,6,0.824931622,62,-29.88612544,-0.012931914,0.353327176,0.785398163,-1.570796327,-1.633197419,8.245404756,18.22014236,-31.41592654,313.9333572,559.5614354,17,22.71454498,131.3384397,460,-320,-148.3261369,305.0548985,120,-1225.806452,182.6909912,314.79013,1285.474764,0,-141.7997661,2726.85924,13574.43567,-7253.060092,-2525.537531,75586.80485,242146.6229,-416549.9152,0.253,15
3,117.3864119,2.028,1,0.232519997,38,-22.24523347,0.112296664,1.515507783,5.497787144,-2.221441469,4.274737654,51.3353798,267.7945045,-62.83185307,410.9224457,27.29468813,2,10.84736734,92.87693943,420,-100,13.72926077,102.0071598,460,-60,47.24793739,130.3888702,622.8964601,0,89.00216639,2815.018744,12457.9292,-10810.31778,-453.9166732,68928.96689,249158.584,-234817.1199,0.05,15
3,1201.190225,1.388,0,0.776834881,27,-2.921429998,0.021715284,0.37932271,1.570796327,-0.896055385,-1.376552003,20.98516689,50.51945528,-79.10570302,1291.562339,933.1264652,11,556.3987311,1403.597586,4160,-820,345.279252,614.3257527,1940,-180,808.42988,1451.010477,4590.119824,0,171.9175997,22033.23485,85537.59205,-60357.64821,9425.343752,582154.8561,1718370.468,-1640391.019,0.05,15
3,1635.106465,1.81,4,0.871738901,33,-28.14849722,0.030315871,0.117602467,0.555360367,-0.104232663,-0.367375875,17.17375355,68.8018317,-48.75957742,1119.028177,1425.385913,15,-693.7091962,1350.810493,240,-4620,-301.5551213,911.5707041,833.3333332,-3920,923.3569796,1535.481587,6058.943802,0,4581.147073,37282.22181,134972.7642,-72715.30367,708018.8959,4055128.459,22562127.36,-2319390.793,0.05,15
1,458.7221106,4.696,0,0.879805906,93,19.37450003,0.69134047,1.126301548,3.141592654,-0.003057758,0.536873137,7.772803078,62.83185307,-31.41592654,566.3768342,403.586422,3,67.69546247,275.364373,1580,-260,42.43631945,174.8023683,1200,-0.007407956,89.39676186,323.6327849,1984.03629,0.007407956,90.46517681,5711.710821,32497.80373,-33833.837,-448.2078892,140545.8846,663295.4216,-634793.1227,0.05,15
3,969.3016618,9.016,4,0.177522299,169,82.47927005,0.120779617,0.787943959,5.176036589,-1.570796327,-0.439351499,18.14262652,103.5207318,-142.7996661,446.5555447,172.0726591,19,-14.54692232,125.250925,720,-548.3870968,-0.005494999,167.7228692,420,-1040,99.15086597,184.6211217,1264.911064,0,136.6162698,3012.631886,25298.22128,-11868.674,5317.947611,102395.7323,670504.2692,-481416.3158,0.05,15
3,66.79545944,0.53,0,0.94270249,10,-0.206629312,-0.018192663,0.086304812,0.107250185,-0.153971056,-0.450454454,6.839756393,7.812140874,-12.87002218,470.9913631,62.96824597,1,110.9830508,111.936953,340,0,19.50282486,66.27252851,140,-60,119.8833397,121.9648284,367.6955262,0,264.516111,3035.196063,7353.910525,-4244.086718,37.27242436,78230.9515,147078.2105,-134362.7293,0.05,15
4,492.0498984,1.154,6,0.690490529,22,-25.0129666,-0.004997414,0.012998573,0.007894951,-0.049958396,7.480095314,42.04710405,195.1302704,-12.75228991,216.208233,339.7557947,7,145.8281422,354.4801691,1160,-180,-157.9673617,270.3384524,140,-1096.774194,316.2114296,373.9625251,1168.417734,0,337.6988305,6442.554324,22351.40552,-14020.70731,3630.321147,167206.6374,443351.0061,-364605.8275,0.159,15
3,190.3686955,1.014,7,0.82156432,20,-10.77308074,0.0259399,0.212172269,0.785398163,-0.382134293,-0.346537681,12.34661675,24.92786517,-42.84267613,28.96417069,156.4001279,3,104.9525118,136.5715815,340,-180,-97.9519774,112.1944589,0,-360,174.6188743,142.5378457,468.6149806,0,71.61565783,2462.289523,6657.326791,-5380.088231,1635.331445,68005.33576,133146.5358,-132750.0893,0.05,15
3,98.63477296,0.811,6,0.248546234,16,-15.81383987,-0.043047054,0.11149502,0.143891222,-0.227511999,12.21594759,61.86970925,235.619449,-56.39684198,206.1569601,24.51530134,6,15.78881265,61.84312333,227.2727273,-20,-35.3076247,184.3641128,324.3243243,-500,126.0657042,146.623662,549.2293624,0,1022.192967,5792.68665,19215.37527,-7759.684149,38296.95405,293381.7895,930922.1062,-539501.1884,0.05,15
3,167.1896791,0.874,4,0.737658146,16,-3.417059413,-0.017118098,0.287500887,0.780638641,-0.588002604,0.074574975,35.08492067,113.6627019,-59.41714884,210.7860771,123.3288287,4,-230.8925397,401.1704781,101.6949153,-1272.727273,1.003787874,119.9261456,333.3333333,-227.2727273,284.2390779,379.7059667,1292.860241,0,11693.18706,44731.72737,165141.1666,-18520.60137,1705821.154,7264755.442,27660788.84,-3673235.36,0.05,15
3,191.5631237,2.746,7,0.802708292,47,-9.599307923,0.013394107,0.323182644,0.785398163,-1.570796327,0.857282858,12.67911126,53.6250924,-31.41592654,159.771806,153.7693077,12,58.64666706,85.83151654,500,-20,-19.13883687,71.70051238,166.6666667,-240,78.41683131,100.3127598,527.0462767,0,1751.203006,12552.88825,84507.7128,-4918.468479,288471.995,2088916.102,14117952.13,-951342.354,0.05,15
3,164.4209679,0.765,4,0.714726095,15,-7.182433762,0.243795033,0.947219013,3.008466629,-0.555360367,-2.525538845,42.64470223,120.3386652,-78.53981634,367.6862388,117.5159564,2,-97.56480055,178.5306719,140,-460,-91.12412258,178.597432,84.74576271,-500,194.9955739,201.7018599,604.6486583,0,379.3215366,4304.849806,12092.97317,-5280.935601,11166.35819,115791.1475,241859.4633,-234144.0277,0.05,15
3,622.5904462,1.607,3,0.961507031,31,16.81306669,0.04848966,0.474550985,2.395226864,-0.591084794,-5.013390279,56.62135855,116.753526,-203.4443936,388.0158105,598.6250914,10,-555.5892558,1356.395304,1.038421599,-7499.999998,15.9755385,183.7208204,600,-499.9999999,570.2607841,1362.429688,7516.648188,0,34796.72863,217179.8609,1177478.984,-131465.0015,5765405.025,36421560.77,196999454.5,-26178879.72,0.05,15
