elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
5366,49,3,19,  357.81,  327.39,   47.53,    0.91,    0.20,   36.61,    0.53,    0.57,    0.00,    1.94,    0.21,    0.33,    0.00,    1.67,    0.47,    0.49,    0.00,    1.67,    0.00,    0.11,   -0.50,   -0.50,   -0.03,    0.23,   -1.57,    0.22,   -0.13,    0.27,   -1.87,    0.00,    0.04,    0.16,   -0.29,    0.56,    2.00,8
1567,69,3,41,  363.10,  304.04,    0.00,    0.84,    0.01,   53.76,    0.23,    0.27,    0.04,    1.79,    0.16,    0.27,    0.04,    1.63,    0.11,    0.11,    0.04,    0.75,    0.00,    0.02,   -0.12,   -0.12,    0.00,    0.09,   -0.20,    0.20,   -0.08,    0.07,   -0.20,    0.01,    0.00,    0.67,   -1.57,    1.57,    7.00,8
4301,210,3,75,  560.71,  505.85,   96.36,    0.90,    0.01,   41.12,    0.26,    0.37,    0.00,    1.57,    0.21,    0.29,    0.00,    1.29,    0.12,    0.24,    0.00,    1.43,    0.00,    0.13,   -1.46,   -1.46,   -0.01,    0.09,   -1.29,    0.18,   -0.03,    0.20,   -2.65,    0.93,    0.00,    0.27,   -1.57,    1.57,    3.00,8
1608,75,3,43,  704.02,  595.58,    2.28,    0.85,    0.00,   59.30,    0.93,    1.73,    0.01,    9.85,    0.43,    0.79,    0.01,    4.00,    0.79,    1.55,    0.01,    9.00,    0.01,    1.48,   -5.71,   -5.71,   -0.03,    0.21,   -1.08,    0.37,   -0.15,    1.45,   -6.74,    8.80,   -0.00,    0.36,   -1.57,    1.57,    6.00,8
4759,42,4,32,   43.00,   41.05,    1.85,    0.95,    0.00,   54.98,    0.09,    0.07,    0.00,    0.25,    0.01,    0.03,    0.13,    0.13,    0.08,    0.07,    0.00,    0.25,   -0.00,    0.03,   -0.13,   -0.13,   -0.06,    0.35,   -1.57,    0.26,   -0.22,    0.41,   -1.70,    0.00,    0.08,    0.48,   -1.57,    1.57,    1.00,8
2232,98,3,72,  176.03,  165.05,   12.74,    0.94,    0.01,  124.20,    0.21,    0.36,    0.00,    2.43,    0.03,    0.09,    0.01,    0.67,    0.20,    0.36,    0.00,    2.33,    0.01,    0.07,   -0.25,   -0.25,   -0.02,    0.18,   -1.57,    0.31,   -0.17,    0.26,   -1.63,    0.10,    0.04,    0.61,   -1.57,    1.57,    5.00,8
2615,120,3,63,  500.02,  250.59,   11.87,    0.50,    0.00,   90.14,    0.53,    0.55,    0.00,    2.36,    0.33,    0.40,    0.00,    2.33,    0.34,    0.45,    0.02,    1.63,   -0.01,    0.13,   -0.73,   -0.73,   -0.03,    0.25,   -1.57,    0.31,   -0.13,    0.25,   -1.63,    0.20,    0.06,    0.44,   -1.57,    1.57,    2.00,8
8714,319,4,253,  545.21,  169.92,   62.92,    0.31,    0.00,  114.43,    0.19,    0.20,    0.00,    1.43,    0.17,    0.20,    0.00,    1.43,    0.04,    0.07,    0.00,    0.40,   -0.00,    0.03,   -0.25,   -0.25,   -0.01,    0.15,   -1.57,    0.14,   -0.05,    0.17,   -1.63,    0.03,    0.01,    0.27,   -1.57,    1.57,    0.00,8
7042,150,3,92,  298.20,  199.28,   22.78,    0.67,    0.05,   93.29,    0.24,    0.27,    0.00,    1.58,    0.13,    0.14,    0.00,    0.63,    0.17,    0.26,    0.00,    1.50,   -0.01,    0.16,   -1.50,   -1.50,   -0.03,    0.24,   -1.57,    0.62,   -0.14,    0.36,   -3.07,    0.02,    0.03,    0.58,   -1.57,    1.57,    5.00,8
2912,151,1,114,  477.14,   29.73,  125.52,    0.06,    0.00,   18.22,    0.41,    0.53,    0.00,    4.38,    0.40,    0.53,    0.00,    4.33,    0.04,    0.08,    0.03,    0.67,   -0.01,    0.15,   -1.16,   -1.16,   -0.00,    0.05,   -0.29,    0.20,   -0.04,    0.19,   -1.61,    0.36,    0.01,    0.37,   -1.57,    1.57,    2.00,8
388,52,4,28,  111.74,  109.90,    1.62,    0.98,    0.02,   65.32,    0.28,    0.16,    0.13,    0.67,    0.03,    0.06,    0.09,    0.14,    0.28,    0.16,    0.13,    0.67,   -0.02,    0.11,   -0.52,   -0.52,   -0.10,    0.43,   -1.57,    0.52,   -0.28,    0.39,   -1.95,    0.00,    0.08,    0.33,   -0.56,    1.57,    2.00,8
15200,213,3,144,  703.07,  266.33,    9.52,    0.38,    0.00,   82.04,    0.40,    0.42,    0.00,    1.88,    0.35,    0.42,    0.00,    1.88,    0.11,    0.16,    0.00,    0.75,   -0.01,    0.12,   -1.50,   -1.50,    0.00,    0.05,   -0.20,    0.22,   -0.06,    0.18,   -1.60,    0.03,    0.00,    0.43,   -1.57,    1.57,    4.00,8
6322,318,4,278,  636.71,  369.28,   38.17,    0.58,    0.00,   49.10,    0.24,    0.18,    0.00,    1.00,    0.22,    0.19,    0.00,    1.00,    0.02,    0.06,    0.00,    0.25,   -0.01,    0.05,   -0.38,   -0.38,   -0.00,    0.03,   -0.20,    0.20,   -0.03,    0.10,   -1.04,    0.01,   -0.00,    0.29,   -1.57,    1.57,    0.00,8
12320,122,3,60,  465.97,  368.83,   33.41,    0.79,    0.00,   59.88,    0.48,    0.51,    0.00,    1.79,    0.42,    0.53,    0.00,    1.75,    0.13,    0.13,    0.00,    0.50,   -0.02,    0.19,   -1.43,   -1.43,   -0.00,    0.07,   -0.27,    0.20,   -0.09,    0.24,   -1.70,    0.02,    0.01,    0.52,   -1.57,    1.57,    4.00,8
10138,302,4,251,  524.49,  295.16,   35.95,    0.56,    0.00,   67.63,    0.19,    0.18,    0.00,    1.00,    0.18,    0.18,    0.00,    1.00,    0.02,    0.05,    0.00,    0.38,   -0.00,    0.02,   -0.25,   -0.25,   -0.01,    0.10,   -1.57,    0.22,   -0.02,    0.06,   -0.79,    0.01,    0.01,    0.51,   -1.57,    1.57,    0.00,8
6648,189,3,127,  585.37,  343.37,   52.56,    0.59,    0.00,   90.56,    0.36,    0.58,    0.00,    3.38,    0.32,    0.59,    0.00,    3.38,    0.09,    0.13,    0.00,    0.63,   -0.00,    0.05,   -0.52,   -0.52,   -0.00,    0.08,   -0.79,    0.20,   -0.07,    0.17,   -1.70,    0.02,    0.03,    0.56,   -1.57,    1.57,    4.00,8
11523,287,4,225,  719.76,  244.59,   85.17,    0.34,    0.00,   70.38,    0.29,    0.32,    0.00,    1.88,    0.28,    0.33,    0.00,    1.88,    0.03,    0.07,    0.00,    0.50,   -0.01,    0.07,   -0.75,   -0.75,   -0.01,    0.13,   -1.57,    0.22,   -0.04,    0.14,   -1.63,    0.02,    0.02,    0.49,   -1.57,    1.57,    0.00,8
25152,204,3,132,  422.46,  111.22,   28.92,    0.26,    0.00,  130.32,    0.24,    0.30,    0.00,    1.43,    0.17,    0.25,    0.00,    1.13,    0.13,    0.19,    0.00,    0.88,   -0.01,    0.09,   -0.73,   -0.73,   -0.03,    0.22,   -1.57,    0.31,   -0.10,    0.23,   -1.63,    0.01,    0.05,    0.67,   -1.57,    1.57,    2.00,8
13219,360,4,305,  948.54,  120.93,  108.82,    0.13,    0.00,   60.52,    0.31,    0.38,    0.00,    2.13,    0.30,    0.38,    0.00,    2.13,    0.03,    0.06,    0.00,    0.38,   -0.00,    0.05,   -0.64,   -0.64,   -0.01,    0.12,   -1.57,    0.20,   -0.02,    0.11,   -1.70,    0.01,    0.01,    0.30,   -1.57,    1.57,    0.00,8
10864,160,3,89,  746.56,  510.34,    0.00,    0.68,    0.00,   97.86,    0.58,    0.78,    0.00,    3.60,    0.40,    0.70,    0.00,    3.57,    0.30,    0.45,    0.00,    1.88,   -0.03,    0.31,   -3.46,   -3.46,   -0.01,    0.13,   -1.43,    0.21,   -0.11,    0.40,   -3.65,    0.04,    0.04,    0.59,   -1.57,    1.57,    5.00,8
1171,122,3,93,  924.89,  775.45,    0.00,    0.84,    0.01,  104.47,    0.95,    1.44,    0.03,    5.50,    0.83,    1.50,    0.06,    5.50,    0.20,    0.16,    0.03,    0.88,   -0.00,    0.05,   -0.17,   -0.17,   -0.01,    0.15,   -1.57,    0.31,   -0.13,    0.21,   -1.67,    0.01,    0.03,    0.28,   -0.79,    1.57,    7.00,8
1728,85,3,49,  932.85,  683.88,    5.75,    0.73,    0.04,   60.52,    1.30,    1.65,    0.01,    6.33,    1.00,    1.36,    0.01,    5.50,    0.76,    0.99,    0.03,    3.25,    0.00,    0.08,   -0.30,   -0.30,    0.00,    0.06,   -0.20,    0.20,   -0.08,    0.06,   -0.20,    0.00,   -0.01,    0.52,   -1.57,    1.57,    2.00,8
1455,113,3,66,  790.72,  231.01,  106.98,    0.29,    0.01,   51.09,    0.83,    2.46,    0.03,   25.72,    0.76,    2.45,    0.04,   25.70,    0.22,    0.37,    0.03,    1.50,    0.02,    0.25,   -0.38,   -0.38,   -0.00,    0.06,   -0.20,    0.22,   -0.05,    0.07,   -0.38,    0.26,    0.01,    0.40,   -1.57,    1.57,    0.00,8
602,54,3,6,   16.66,   14.87,    0.07,    0.89,    0.01,    4.71,    0.03,    0.07,    0.01,    0.25,    0.03,    0.06,    0.10,    0.25,    0.01,    0.03,    0.01,    0.13,   -0.01,    0.04,   -0.18,   -0.18,   -0.04,    0.18,   -0.79,    0.10,   -0.02,    0.05,   -0.20,    0.00,    0.23,    0.61,   -0.79,    1.57,    4.00,9
2869,28,3,9,  620.67,  602.69,   30.94,    0.97,    0.11,   16.67,    2.18,    2.67,    0.00,    7.14,    1.42,    1.86,    0.10,    5.00,    1.62,    1.94,    0.00,    5.10,   -0.00,    0.11,   -0.18,   -0.18,   -0.01,    0.04,   -0.14,    0.06,   -0.07,    0.06,   -0.22,    0.01,    0.09,    0.37,   -0.11,    1.57,    5.00,9
4813,143,3,38,  575.22,  463.64,    6.97,    0.81,    0.00,   30.24,    0.39,    1.00,    0.01,    4.55,    0.32,    0.85,    0.01,    3.80,    0.20,    0.53,    0.00,    2.50,    0.00,    0.05,   -0.16,   -0.16,   -0.00,    0.03,   -0.16,    0.16,   -0.02,    0.04,   -0.16,    0.04,   -0.00,    0.60,   -1.57,    1.57,    7.00,9
4149,164,3,107, 2769.85,  645.00,  147.03,    0.23,    0.01,   78.25,    1.70,    2.04,    0.00,    7.72,    1.48,    1.94,    0.00,    7.71,    0.53,    0.90,    0.00,    3.90,   -0.01,    0.35,   -4.26,   -4.26,   -0.00,    0.05,   -0.17,    0.16,   -0.06,    0.36,   -4.44,    1.00,    0.02,    0.51,   -1.57,    1.57,    1.00,9
1110,46,3,25,   76.50,   40.36,    2.82,    0.53,    0.03,   28.01,    0.15,    0.20,    0.01,    0.92,    0.12,    0.20,    0.01,    0.90,    0.06,    0.07,    0.01,    0.20,   -0.00,    0.01,   -0.04,   -0.04,   -0.00,    0.06,   -0.16,    0.16,   -0.05,    0.06,   -0.16,    0.00,    0.04,    0.77,   -1.57,    1.57,    3.00,9
4772,59,3,31, 1035.96,  802.27,  101.92,    0.77,    0.00,   54.27,    0.86,    1.28,    0.02,    5.59,    0.54,    0.93,    0.01,    3.90,    0.63,    0.90,    0.01,    4.00,    0.01,    0.06,   -0.20,   -0.20,    0.01,    0.05,   -0.11,    0.16,   -0.08,    0.06,   -0.22,    0.00,    0.05,    0.52,   -1.57,    1.57,    5.00,9
387,14,3,7,   60.49,   58.41,    0.07,    0.97,    0.20,    5.30,    0.43,    0.63,    0.09,    1.92,    0.34,    0.49,    0.03,    1.50,    0.25,    0.40,    0.09,    1.20,   -0.00,    0.06,   -0.13,   -0.13,   -0.01,    0.05,   -0.10,    0.10,   -0.04,    0.04,   -0.12,    0.02,   -0.10,    0.44,   -0.98,    0.56,    0.00,9
2338,79,3,39,  171.48,  132.00,   37.12,    0.77,    0.00,   33.59,    0.20,    0.41,    0.00,    2.82,    0.08,    0.10,    0.00,    0.60,    0.15,    0.41,    0.00,    2.80,    0.00,    0.04,   -0.11,   -0.11,   -0.00,    0.04,   -0.20,    0.09,   -0.05,    0.10,   -0.79,    0.03,   -0.02,    0.38,   -1.57,    0.79,    2.00,9
731,52,3,23,  124.19,   53.14,    0.34,    0.43,    0.04,   31.05,    0.24,    0.32,    0.00,    1.63,    0.19,    0.32,    0.05,    1.60,    0.10,    0.12,    0.00,    0.60,   -0.03,    0.11,   -0.57,   -0.57,   -0.03,    0.16,   -0.79,    0.16,   -0.13,    0.26,   -1.68,    0.01,    0.03,    0.77,   -1.57,    1.57,    7.00,9
458,22,3,8,   65.29,   52.80,    4.32,    0.81,    0.04,   19.57,    0.30,    0.31,    0.02,    1.06,    0.15,    0.21,    0.05,    0.70,    0.24,    0.25,    0.02,    0.80,    0.00,    0.02,   -0.04,   -0.04,    0.00,    0.07,   -0.16,    0.16,   -0.06,    0.05,   -0.14,    0.00,    0.11,    0.73,   -1.57,    1.57,    5.00,9
826,45,3,27,  101.44,   94.59,    5.35,    0.93,    0.04,   47.81,    0.22,    0.22,    0.01,    0.92,    0.05,    0.06,    0.03,    0.20,    0.20,    0.23,    0.01,    0.90,   -0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.06,   -0.16,    0.16,   -0.13,    0.23,   -1.57,    0.00,    0.00,    0.58,   -1.57,    1.57,    2.00,9
564,18,3,9,   23.61,   21.02,    2.90,    0.89,    0.11,    8.10,    0.12,    0.12,    0.01,    0.41,    0.10,    0.12,    0.02,    0.40,    0.04,    0.05,    0.01,    0.10,    0.00,    0.01,   -0.03,   -0.03,   -0.00,    0.06,   -0.13,    0.08,   -0.04,    0.05,   -0.16,    0.00,    0.13,    0.56,   -0.79,    1.57,    0.00,9
1635,70,3,36,  502.56,  292.48,    4.48,    0.58,    0.26,   46.91,    0.71,    0.79,    0.01,    2.79,    0.58,    0.69,    0.01,    2.60,    0.32,    0.46,    0.01,    2.10,    0.00,    0.03,   -0.08,   -0.08,    0.00,    0.05,   -0.17,    0.16,   -0.06,    0.05,   -0.16,    0.01,   -0.00,    0.43,   -1.57,    1.57,    7.00,9
1409,49,3,29,  554.24,  494.28,   48.49,    0.89,    0.01,   43.98,    1.15,    1.59,    0.01,    5.19,    0.41,    0.70,    0.00,    2.50,    1.04,    1.45,    0.00,    4.70,   -0.00,    0.05,   -0.11,   -0.11,   -0.00,    0.04,   -0.16,    0.11,   -0.08,    0.06,   -0.22,    0.00,   -0.02,    0.59,   -1.57,    1.57,    1.00,9
555,42,3,16,  709.15,  691.08,   59.62,    0.97,    0.13,   29.56,    1.73,    1.47,    0.04,    5.59,    1.31,    1.31,    0.04,    5.00,    1.06,    0.76,    0.10,    2.60,   -0.00,    0.06,   -0.11,   -0.11,    0.00,    0.04,   -0.11,    0.16,   -0.07,    0.04,   -0.16,    0.00,   -0.03,    0.40,   -1.57,    1.57,    4.00,9
872,23,3,10,   89.12,   75.47,    0.00,    0.85,    0.00,   17.62,    0.46,    0.58,    0.01,    2.30,    0.19,    0.19,    0.05,    0.50,    0.38,    0.57,    0.01,    2.25,   -0.01,    0.04,   -0.12,   -0.12,   -0.00,    0.09,   -0.16,    0.34,   -0.13,    0.33,   -1.57,    0.00,    0.07,    0.64,   -1.57,    1.57,    1.00,9
503,16,3,7,   16.19,   15.52,    1.55,    0.96,    0.04,   15.00,    0.09,    0.11,    0.01,    0.41,    0.03,    0.04,    0.10,    0.10,    0.08,    0.10,    0.01,    0.40,   -0.00,    0.01,   -0.03,   -0.03,    0.00,    0.05,   -0.08,    0.11,   -0.17,    0.39,   -1.57,    0.00,    0.11,    0.41,   -0.56,    0.79,    1.00,9
488,15,3,6,   11.65,    3.00,    0.00,    0.26,    0.04,   12.89,    0.06,    0.06,    0.01,    0.22,    0.02,    0.04,    0.10,    0.10,    0.05,    0.06,    0.01,    0.20,   -0.00,    0.00,   -0.01,   -0.01,    0.00,    0.06,   -0.16,    0.16,   -0.17,    0.41,   -1.57,    0.00,    0.12,    0.73,   -1.57,    1.57,    0.00,9
477,27,3,12,   30.46,   13.04,    0.00,    0.43,    0.00,   23.88,    0.10,    0.09,    0.02,    0.32,    0.02,    0.04,    0.02,    0.10,    0.09,    0.09,    0.02,    0.30,    0.00,    0.01,   -0.02,   -0.02,    0.00,    0.06,   -0.16,    0.16,   -0.13,    0.30,   -1.57,    0.00,    0.11,    0.79,   -1.57,    1.57,    6.00,9
240,10,3,4,   24.18,   24.08,    0.83,    1.00,    0.04,   10.63,    0.27,    0.26,    0.09,    0.70,    0.02,    0.04,    0.10,    0.10,    0.27,    0.25,    0.09,    0.70,   -0.01,    0.03,   -0.06,   -0.06,   -0.00,    0.05,   -0.03,    0.14,   -0.10,    0.06,   -0.16,   -0.00,    0.04,    0.08,   -0.04,    0.23,    5.00,9
267,11,3,6,   13.00,   13.00,    0.00,    1.00,    0.08,   11.00,    0.12,    0.13,    0.03,    0.40,    0.00,    0.00,2147483647.00,    0.00,    0.12,    0.13,    0.03,    0.40,   -0.00,    0.01,   -0.03,   -0.03,   -0.00,    0.05,   -0.03,    0.14,   -0.25,    0.47,   -1.57,    0.00,    0.07,    0.18,    0.00,    0.52,    6.00,9
243,10,3,4,    7.66,    7.07,    0.71,    0.92,    0.04,    4.71,    0.08,    0.06,    0.09,    0.14,    0.05,    0.05,    0.09,    0.10,    0.06,    0.05,    0.10,    0.10,   -0.00,    0.00,   -0.00,   -0.00,   -0.01,    0.05,   -0.08,    0.08,   -0.05,    0.05,   -0.16,    0.00,    0.00,    0.56,   -0.79,    0.79,    7.00,9
3932,149,3,91,  832.50,  512.35,  147.58,    0.62,    0.01,  148.35,    0.53,    0.86,    0.00,    4.61,    0.35,    0.82,    0.00,    4.60,    0.28,    0.38,    0.00,    1.60,   -0.00,    0.03,   -0.12,   -0.12,    0.00,    0.06,   -0.16,    0.16,   -0.09,    0.06,   -0.31,    0.01,    0.02,    0.72,   -1.57,    1.57,    0.00,9
388,12,3,5,   26.06,   25.08,    0.00,    0.96,    0.03,   10.90,    0.20,    0.21,    0.03,    0.66,    0.08,    0.12,    0.02,    0.40,    0.17,    0.18,    0.03,    0.64,   -0.00,    0.02,   -0.06,   -0.06,   -0.00,    0.05,   -0.06,    0.12,   -0.05,    0.05,   -0.13,    0.01,    0.07,    0.26,   -0.36,    0.50,    1.00,9
495,29,3,15,   55.32,   22.02,    1.41,    0.40,    0.04,   24.65,    0.19,    0.16,    0.03,    0.63,    0.10,    0.13,    0.02,    0.50,    0.13,    0.13,    0.02,    0.60,   -0.00,    0.02,   -0.05,   -0.05,    0.00,    0.04,   -0.08,    0.09,   -0.07,    0.06,   -0.16,    0.00,    0.08,    0.46,   -0.79,    1.57,    7.00,9
430,20,3,9,   62.27,   58.86,    2.96,    0.95,    0.05,   21.88,    0.32,    0.30,    0.01,    0.82,    0.05,    0.08,    0.10,    0.20,    0.30,    0.30,    0.01,    0.80,   -0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.06,   -0.16,    0.16,   -0.10,    0.06,   -0.16,    0.00,    0.11,    0.67,   -1.57,    1.57,    1.00,9
636,42,3,22,  597.59,  577.34,    9.48,    0.97,    0.05,   17.09,    1.44,    1.22,    0.01,    4.16,    1.22,    1.03,    0.01,    3.80,    0.68,    0.74,    0.02,    2.20,   -0.00,    0.06,   -0.16,   -0.16,   -0.01,    0.05,   -0.17,    0.11,   -0.04,    0.05,   -0.31,    0.01,    0.03,    0.46,   -1.57,    1.57,    4.00,9
2842,95,3,51, 1211.97,   70.68,    0.00,    0.06,    0.01,   75.28,    1.28,    1.86,    0.00,    7.61,    0.95,    1.74,    0.00,    6.90,    0.72,    0.81,    0.01,    3.20,   -0.00,    0.07,   -0.21,   -0.21,   -0.00,    0.04,   -0.20,    0.16,   -0.08,    0.06,   -0.20,    0.02,   -0.01,    0.40,   -1.57,    1.57,    6.00,9
687,27,3,12,  181.59,  173.95,   12.38,    0.96,    0.06,   26.14,    0.67,    0.77,    0.01,    2.47,    0.14,    0.22,    0.02,    0.90,    0.65,    0.75,    0.01,    2.30,   -0.00,    0.03,   -0.05,   -0.05,   -0.01,    0.05,   -0.17,    0.12,   -0.09,    0.07,   -0.17,    0.00,   -0.06,    0.54,   -1.57,    0.79,    1.00,9
286,10,3,3,   26.94,   25.71,    0.70,    0.95,    0.13,    1.85,    0.29,    0.28,    0.10,    0.80,    0.26,    0.28,    0.10,    0.80,    0.07,    0.11,    0.10,    0.30,   -0.00,    0.02,   -0.05,   -0.05,    0.00,    0.05,   -0.08,    0.08,   -0.01,    0.03,   -0.08,    0.00,   -0.03,    0.37,   -0.79,    0.56,    0.00,9
2849,49,3,20,  883.57,  243.67,    0.00,    0.28,    0.10,   39.91,    1.62,    1.65,    0.03,    5.99,    1.08,    1.40,    0.03,    5.00,    1.12,    0.99,    0.01,    3.30,    0.02,    0.14,   -0.11,   -0.11,    0.00,    0.04,   -0.16,    0.16,   -0.08,    0.07,   -0.31,    0.17,    0.00,    0.36,   -1.57,    1.57,    6.00,9
834,46,3,26,  213.16,  203.75,    2.22,    0.96,    0.01,   53.73,    0.46,    0.65,    0.01,    2.31,    0.11,    0.18,    0.01,    0.70,    0.44,    0.63,    0.01,    2.20,   -0.00,    0.02,   -0.06,   -0.06,    0.00,    0.05,   -0.08,    0.16,   -0.14,    0.22,   -1.57,    0.00,    0.03,    0.46,   -1.57,    1.57,    2.00,9
172,17,3,5, 1200.55,  402.96,    0.00,    0.34,    0.12,    5.28,   62.23,  135.67,    0.10,  398.05,   55.96,  122.03,    0.10,  358.00,   27.21,   59.31,    0.10,  174.00,   19.90,  163.31, -199.02, -199.02,    0.00,    0.22,   -0.45,    0.45,   29.78,  154.00, -199.48,  398.05,    0.03,    0.96,   -1.57,    1.57,    0.00,9
674,36,3,25,  157.62,  154.73,    9.89,    0.98,    0.01,   45.28,    0.43,    0.39,    0.05,    1.71,    0.04,    0.06,    0.03,    0.20,    0.42,    0.39,    0.05,    1.71,    0.00,    0.03,   -0.09,   -0.09,   -0.00,    0.03,   -0.08,    0.16,   -0.12,    0.06,   -0.21,    0.00,    0.05,    0.30,   -0.56,    1.57,    6.00,9
1394,70,3,37,  347.98,  286.78,   15.48,    0.82,    0.01,   57.16,    0.49,    0.74,    0.01,    3.16,    0.28,    0.45,    0.02,    1.80,    0.35,    0.62,    0.01,    2.70,   -0.00,    0.03,   -0.12,   -0.12,    0.00,    0.03,   -0.08,    0.13,   -0.08,    0.06,   -0.17,    0.00,   -0.02,    0.45,   -1.57,    1.33,    6.00,9
1031,63,3,29,  899.83,  841.76,   28.85,    0.94,    0.00,   45.72,    1.43,    1.59,    0.01,    6.55,    0.97,    1.35,    0.02,    5.40,    0.98,    0.92,    0.01,    3.70,    0.00,    0.07,   -0.15,   -0.15,    0.00,    0.03,   -0.16,    0.04,   -0.07,    0.05,   -0.16,    0.04,    0.01,    0.30,   -1.57,    1.57,    3.00,9
547,31,3,17,  258.21,  251.03,   15.16,    0.97,    0.04,    8.29,    0.86,    0.84,    0.02,    2.72,    0.82,    0.81,    0.09,    2.60,    0.16,    0.30,    0.02,    1.10,   -0.01,    0.04,   -0.13,   -0.13,   -0.00,    0.04,   -0.16,    0.08,   -0.02,    0.03,   -0.16,    0.01,    0.01,    0.37,   -1.57,    0.79,    7.00,9
7200,135,3,60,  617.01,  517.61,  110.05,    0.84,    0.00,   74.29,    0.45,    0.77,    0.01,    4.20,    0.17,    0.31,    0.02,    1.40,    0.34,    0.75,    0.01,    4.20,    0.00,    0.04,   -0.15,   -0.15,    0.00,    0.03,   -0.13,    0.16,   -0.05,    0.07,   -0.31,    0.01,    0.05,    0.45,   -1.57,    1.57,    6.00,9
499,23,3,17,   57.16,   57.01,    0.91,    1.00,    0.06,    0.32,    0.24,    0.24,    0.01,    0.80,    0.24,    0.24,    0.01,    0.80,    0.00,    0.01,    0.05,    0.05,   -0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.01,   -0.03,    0.02,   -0.00,    0.01,   -0.03,    0.00,    0.00,    0.03,   -0.08,    0.10,    3.00,9
3756,205,3,135,  652.89,   26.48,    0.94,    0.04,    0.00,  153.51,    0.30,    0.55,    0.01,    3.62,    0.24,    0.52,    0.01,    3.30,    0.13,    0.23,    0.00,    1.50,   -0.00,    0.03,   -0.16,   -0.16,    0.00,    0.07,   -0.16,    0.20,   -0.06,    0.05,   -0.18,    0.01,    0.00,    0.74,   -1.57,    1.57,    7.00,9
4538,129,4,118,  657.81,   36.35,    1.13,    0.06,    0.00,    9.30,    0.50,    0.55,    0.00,    2.60,    0.50,    0.55,    0.00,    2.60,    0.01,    0.03,    0.00,    0.20,   -0.00,    0.03,   -0.14,   -0.14,   -0.00,    0.03,   -0.16,    0.16,   -0.01,    0.03,   -0.16,    0.01,    0.02,    0.36,   -1.57,    1.57,    7.00,9
2163,166,3,96,  694.01,   69.57,  231.48,    0.10,    0.00,  121.65,    0.41,    0.46,    0.01,    2.57,    0.32,    0.44,    0.03,    2.36,    0.18,    0.22,    0.01,    1.20,    0.00,    0.03,   -0.11,   -0.11,   -0.00,    0.06,   -0.16,    0.16,   -0.07,    0.06,   -0.52,    0.01,    0.01,    0.55,   -1.57,    1.57,    4.00,9
1171,57,3,34,  313.85,  113.57,    0.00,    0.36,    0.01,   41.92,    0.57,    1.02,    0.01,    5.43,    0.26,    0.35,    0.03,    1.60,    0.41,    1.01,    0.01,    5.43,   -0.01,    0.04,   -0.22,   -0.22,   -0.01,    0.07,   -0.17,    0.22,   -0.07,    0.06,   -0.17,    0.01,    0.00,    0.53,   -1.57,    1.57,    1.00,9
2731,121,3,80,  327.76,  305.01,   11.40,    0.93,    0.03,   40.77,    0.26,    0.47,    0.00,    2.47,    0.24,    0.45,    0.02,    2.40,    0.07,    0.14,    0.00,    1.10,    0.00,    0.02,   -0.07,   -0.07,   -0.00,    0.06,   -0.16,    0.16,   -0.03,    0.05,   -0.16,    0.01,    0.01,    0.66,   -1.57,    1.57,    4.00,9
4625,102,3,69,  737.76,  100.81,    0.00,    0.14,    0.01,   18.75,    0.72,    0.98,    0.00,    4.26,    0.70,    0.98,    0.00,    4.20,    0.08,    0.16,    0.02,    1.20,   -0.00,    0.05,   -0.12,   -0.12,   -0.00,    0.05,   -0.16,    0.16,   -0.02,    0.08,   -0.79,    0.03,    0.02,    0.48,   -1.57,    1.57,    4.00,9
9820,183,3,111,  663.05,  225.14,   13.12,    0.34,    0.00,  149.01,    0.34,    0.68,    0.00,    4.30,    0.25,    0.67,    0.00,    4.20,    0.15,    0.19,    0.00,    1.00,    0.00,    0.03,   -0.19,   -0.19,    0.00,    0.06,   -0.16,    0.16,   -0.07,    0.06,   -0.18,    0.02,    0.02,    0.65,   -1.57,    1.57,    7.00,9
1402,64,4,55,  244.38,   28.28,   16.69,    0.12,    0.01,    4.24,    0.37,    0.53,    0.00,    2.90,    0.37,    0.53,    0.00,    2.90,    0.01,    0.03,    0.05,    0.10,   -0.00,    0.03,   -0.09,   -0.09,    0.00,    0.02,   -0.08,    0.08,   -0.01,    0.02,   -0.08,    0.01,   -0.01,    0.33,   -1.57,    1.57,    3.00,9
1476,70,3,54,  307.66,   96.08,    8.99,    0.31,    0.01,   12.60,    0.42,    0.67,    0.01,    3.10,    0.41,    0.67,    0.01,    3.10,    0.03,    0.06,    0.02,    0.30,   -0.00,    0.05,   -0.21,   -0.21,    0.00,    0.04,   -0.14,    0.16,   -0.01,    0.04,   -0.16,    0.02,   -0.00,    0.50,   -1.57,    1.57,    4.00,9
