elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
3140,164,3,99,  768.80,  374.00,   63.53,    0.49,    0.00,  148.32,    0.46,    0.49,    0.00,    2.33,    0.21,    0.35,    0.01,    2.00,    0.34,    0.41,    0.00,    2.00,    0.01,    0.09,   -0.16,   -0.16,    0.01,    0.13,   -0.16,    1.57,   -0.08,    0.11,   -0.21,    1.00,    0.02,    0.50,   -1.57,    1.57,    6.00,9
5563,76,1,40, 1014.98,   92.91,    0.00,    0.09,    0.00,   67.64,    1.29,    1.71,    0.00,    6.44,    0.74,    1.12,    0.00,    3.88,    0.98,    1.35,    0.00,    6.00,    0.01,    0.11,   -0.20,   -0.20,   -0.00,    0.04,   -0.26,    0.16,   -0.07,    0.06,   -0.33,    0.01,    0.05,    0.41,   -1.57,    1.57,    7.00,9
945,52,3,27,  156.60,  130.02,   13.03,    0.83,    0.01,   49.32,    0.30,    0.27,    0.01,    1.00,    0.11,    0.12,    0.02,    0.50,    0.26,    0.27,    0.01,    1.00,   -0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.05,   -0.16,    0.12,   -0.12,    0.22,   -1.57,    0.00,   -0.00,    0.60,   -1.57,    1.57,    1.00,9
1682,68,3,45,  448.15,  401.00,    1.01,    0.89,    0.00,    7.19,    0.41,    0.47,    0.01,    2.35,    0.41,    0.47,    0.01,    2.35,    0.02,    0.04,    0.01,    0.20,   -0.01,    0.11,   -0.90,   -0.90,   -0.00,    0.03,   -0.11,    0.08,   -0.02,    0.11,   -0.90,    0.01,    0.00,    0.29,   -1.57,    0.79,    4.00,9
1238,54,3,43,  499.90,  383.33,    2.38,    0.77,    0.01,   76.17,    0.91,    1.09,    0.01,    3.80,    0.02,    0.06,    0.10,    0.30,    0.91,    1.09,    0.01,    3.80,   -0.03,    0.25,   -1.80,   -1.80,   -0.03,    0.22,   -1.57,    0.17,   -0.19,    0.45,   -3.37,    0.00,    0.04,    0.22,   -0.04,    1.57,    6.00,9
7244,217,3,86, 1148.59,  836.46,   92.49,    0.73,    0.00,   94.28,    0.73,    2.71,    0.00,   35.00,    0.57,    1.90,    0.00,   21.00,    0.35,    1.95,    0.00,   28.00,    0.15,    2.34,   -4.27,   -4.27,    0.00,    0.10,   -0.39,    0.79,    0.10,    2.21,   -2.14,   32.18,    0.05,    0.62,   -1.57,    1.57,    0.00,9
2438,97,3,53, 1318.52,  816.79,  154.23,    0.62,    0.00,   42.39,    1.58,    2.60,    0.01,   18.77,    1.36,    2.22,    0.01,   15.67,    0.69,    1.42,    0.01,   10.33,    0.07,    0.64,   -1.29,   -1.29,    0.00,    0.05,   -0.16,    0.22,   -0.01,    0.21,   -0.26,    1.52,    0.00,    0.51,   -1.57,    1.57,    4.00,9
11270,496,3,280, 1435.73,  107.63,  177.28,    0.07,    0.00,  125.84,    0.28,    0.39,    0.00,    2.45,    0.24,    0.36,    0.00,    2.36,    0.06,    0.18,    0.00,    1.50,    0.00,    0.07,   -0.08,   -0.08,    0.00,    0.06,   -0.22,    0.79,   -0.02,    0.08,   -0.39,    1.41,   -0.00,    0.49,   -1.57,    1.57,    7.00,9
1040,50,3,9,   43.65,   41.11,    4.43,    0.94,    0.03,   37.88,    0.08,    0.09,    0.01,    0.37,    0.03,    0.06,    0.05,    0.33,    0.06,    0.08,    0.01,    0.30,   -0.03,    0.07,   -0.37,   -0.37,   -0.32,    0.62,   -1.57,    0.17,   -0.25,    0.45,   -1.67,    0.00,    0.56,    0.61,   -0.23,    1.57,    1.00,9
550,22,3,8,  127.20,  127.00,    2.00,    1.00,    0.04,    0.41,    0.60,    0.81,    0.05,    2.50,    0.60,    0.81,    0.05,    2.50,    0.02,    0.04,    0.10,    0.11,   -0.34,    0.71,   -2.45,   -2.45,   -0.01,    0.03,   -0.12,    0.02,   -0.38,    0.70,   -2.45,    0.03,    0.00,    0.01,   -0.01,    0.04,    0.00,9
4366,50,3,28,  231.51,  182.01,   40.25,    0.79,    0.00,   42.10,    0.45,    0.67,    0.00,    2.83,    0.16,    0.25,    0.00,    1.20,    0.36,    0.66,    0.01,    2.80,    0.00,    0.04,   -0.09,   -0.09,   -0.00,    0.05,   -0.16,    0.14,   -0.07,    0.06,   -0.17,    0.01,   -0.05,    0.60,   -1.57,    1.57,    2.00,9
863,11,3,3,   25.09,   24.41,    0.82,    0.97,    0.01,    4.98,    0.33,    0.46,    0.09,    1.41,    0.21,    0.32,    0.04,    1.00,    0.25,    0.34,    0.08,    1.00,    0.13,    0.39,   -0.06,   -0.06,   -0.04,    0.10,   -0.24,    0.09,   -0.02,    0.04,   -0.13,    0.03,   -0.17,    0.43,   -1.11,    0.14,    2.00,9
3977,145,3,89, 1023.33,   78.77,   79.62,    0.08,    0.18,  107.06,    0.71,    1.05,    0.00,    6.10,    0.57,    1.01,    0.00,    5.80,    0.32,    0.41,    0.01,    2.00,   -0.00,    0.12,   -1.04,   -1.04,    0.00,    0.08,   -0.29,    0.62,   -0.08,    0.11,   -1.12,    0.03,   -0.00,    0.45,   -1.57,    1.57,    4.00,9
918,42,3,24,   64.29,   58.82,    1.12,    0.92,    0.01,   44.64,    0.14,    0.12,    0.01,    0.45,    0.04,    0.06,    0.01,    0.20,    0.13,    0.12,    0.01,    0.40,   -0.00,    0.01,   -0.03,   -0.03,   -0.00,    0.07,   -0.16,    0.16,   -0.13,    0.24,   -1.57,    0.00,    0.03,    0.72,   -1.57,    1.57,    2.00,9
1004,59,3,38,  384.99,  297.13,    9.63,    0.77,    0.04,   30.86,    0.66,    0.92,    0.01,    3.78,    0.62,    0.92,    0.01,    3.78,    0.09,    0.20,    0.02,    1.50,    0.01,    0.13,   -0.16,   -0.16,   -0.00,    0.06,   -0.17,    0.27,   -0.04,    0.05,   -0.16,    0.08,    0.04,    0.55,   -1.57,    1.57,    7.00,9
11235,208,3,135,  915.38,  341.49,   21.16,    0.37,    0.01,  166.38,    0.34,    0.50,    0.00,    2.70,    0.18,    0.39,    0.00,    2.68,    0.19,    0.39,    0.00,    2.70,    0.00,    0.03,   -0.18,   -0.18,    0.00,    0.06,   -0.17,    0.26,   -0.06,    0.06,   -0.17,    0.01,    0.02,    0.75,   -1.57,    1.57,    2.00,9
1064,64,4,43,  295.01,  286.57,    0.13,    0.97,    0.05,   86.60,    0.46,    0.57,    0.03,    2.80,    0.03,    0.05,    0.10,    0.20,    0.45,    0.58,    0.03,    2.80,    0.00,    0.03,   -0.13,   -0.13,   -0.00,    0.05,   -0.09,    0.16,   -0.13,    0.07,   -0.52,    0.00,    0.03,    0.36,   -0.56,    0.79,    5.00,9
616,13,3,6,   60.47,   46.17,    0.00,    0.76,    0.05,   14.77,    0.50,    0.54,    0.00,    1.60,    0.03,    0.05,    0.10,    0.10,    0.49,    0.54,    0.00,    1.60,   -0.00,    0.05,   -0.12,   -0.12,   -0.00,    0.05,   -0.03,    0.16,   -0.07,    0.07,   -0.17,    0.01,    0.20,    0.48,   -0.13,    1.57,    1.00,9
6634,216,3,155,  703.16,  131.85,    0.00,    0.19,    0.00,  188.70,    0.30,    0.59,    0.00,    3.30,    0.14,    0.28,    0.00,    1.60,    0.23,    0.54,    0.00,    3.30,    0.00,    0.03,   -0.17,   -0.17,    0.00,    0.05,   -0.16,    0.26,   -0.06,    0.07,   -0.49,    0.02,   -0.02,    0.55,   -1.57,    1.57,    3.00,9
568,40,4,25,   72.55,   62.65,    7.49,    0.86,    0.02,   43.90,    0.18,    0.12,    0.03,    0.51,    0.07,    0.08,    0.05,    0.40,    0.15,    0.12,    0.03,    0.50,    0.00,    0.01,   -0.02,   -0.02,    0.00,    0.07,   -0.17,    0.16,   -0.10,    0.06,   -0.16,    0.00,    0.03,    0.54,   -1.57,    1.57,    1.00,9
1464,58,3,50,  167.05,  101.61,    0.65,    0.61,    0.01,   54.96,    0.27,    0.35,    0.01,    1.56,    0.03,    0.05,    0.01,    0.25,    0.25,    0.36,    0.01,    1.56,    0.00,    0.03,   -0.06,   -0.06,   -0.00,    0.04,   -0.16,    0.16,   -0.09,    0.08,   -0.37,    0.01,    0.01,    0.54,   -1.57,    1.57,    5.00,9
742,40,4,27,   79.95,   77.93,    3.88,    0.97,    0.03,   51.64,    0.19,    0.20,    0.05,    0.92,    0.03,    0.06,    0.09,    0.20,    0.18,    0.20,    0.05,    0.90,   -0.00,    0.01,   -0.06,   -0.06,   -0.00,    0.05,   -0.16,    0.13,   -0.13,    0.12,   -0.79,    0.00,   -0.02,    0.32,   -1.57,    0.39,    1.00,9
1305,47,3,27,   96.90,   79.18,   18.68,    0.82,    0.09,   31.78,    0.20,    0.24,    0.00,    1.24,    0.07,    0.08,    0.00,    0.30,    0.16,    0.25,    0.04,    1.20,    0.00,    0.03,   -0.10,   -0.10,    0.00,    0.06,   -0.16,    0.16,   -0.06,    0.06,   -0.16,    0.00,    0.01,    0.63,   -1.57,    1.57,    2.00,9
847,36,4,20,   73.45,   59.20,    9.41,    0.81,    0.04,   26.60,    0.18,    0.14,    0.02,    0.54,    0.10,    0.07,    0.02,    0.25,    0.13,    0.14,    0.01,    0.50,    0.00,    0.01,   -0.03,   -0.03,   -0.00,    0.07,   -0.16,    0.16,   -0.11,    0.26,   -1.57,    0.00,    0.01,    0.58,   -1.57,    1.57,    5.00,9
985,15,3,7,   85.02,   80.10,    0.00,    0.94,    0.01,    7.90,    0.59,    0.86,    0.03,    2.50,    0.57,    0.88,    0.60,    2.50,    0.02,    0.03,    0.03,    0.10,   -0.02,    0.03,   -0.09,   -0.09,    0.00,    0.02,   -0.01,    0.08,   -0.02,    0.03,   -0.08,    0.00,    0.16,    0.47,   -0.00,    1.57,    7.00,9
2414,38,3,18,  417.25,  222.85,   37.77,    0.53,    0.36,   32.76,    1.10,    1.23,    0.00,    4.59,    0.52,    0.62,    0.00,    1.70,    0.95,    1.08,    0.01,    4.30,    0.00,    0.08,   -0.17,   -0.17,   -0.00,    0.03,   -0.06,    0.14,   -0.08,    0.06,   -0.16,    0.02,    0.03,    0.20,   -0.44,    0.79,    5.00,9
1954,82,3,49,  242.23,   77.70,    7.34,    0.32,    0.01,   41.64,    0.29,    0.28,    0.00,    1.12,    0.24,    0.29,    0.00,    1.10,    0.08,    0.12,    0.00,    0.60,    0.00,    0.02,   -0.06,   -0.06,   -0.00,    0.07,   -0.16,    0.17,   -0.05,    0.06,   -0.20,    0.00,    0.03,    0.73,   -1.57,    1.57,    0.00,9
981,35,3,20,  110.82,   58.87,   30.66,    0.53,    0.01,   22.35,    0.30,    0.41,    0.01,    1.55,    0.23,    0.39,    0.01,    1.55,    0.10,    0.21,    0.01,    1.10,    0.00,    0.02,   -0.04,   -0.04,    0.00,    0.06,   -0.16,    0.16,   -0.05,    0.06,   -0.16,    0.00,    0.01,    0.66,   -1.57,    1.57,    0.00,9
3160,116,4,82,  293.56,  189.26,   35.70,    0.64,    0.00,  138.20,    0.23,    0.35,    0.00,    1.91,    0.07,    0.19,    0.01,    1.40,    0.20,    0.31,    0.00,    1.50,   -0.00,    0.02,   -0.08,   -0.08,   -0.00,    0.06,   -0.16,    0.17,   -0.10,    0.09,   -0.79,    0.00,    0.01,    0.78,   -1.57,    1.57,    1.00,9
840,18,3,8,   16.48,   13.45,    2.97,    0.82,    0.02,    9.75,    0.07,    0.06,    0.02,    0.22,    0.03,    0.04,    0.02,    0.10,    0.05,    0.07,    0.04,    0.20,    0.00,    0.01,   -0.01,   -0.01,   -0.00,    0.07,   -0.16,    0.11,   -0.05,    0.06,   -0.16,    0.00,   -0.08,    0.72,   -1.57,    0.79,    2.00,9
4443,134,3,72,  667.00,  410.49,  106.80,    0.62,    0.02,  117.58,    0.48,    0.61,    0.00,    2.35,    0.22,    0.39,    0.00,    1.90,    0.35,    0.53,    0.00,    2.30,    0.00,    0.04,   -0.14,   -0.14,    0.00,    0.06,   -0.17,    0.26,   -0.07,    0.07,   -0.26,    0.02,    0.03,    0.70,   -1.57,    1.57,    5.00,9
8172,88,3,65,  713.09,  586.46,   28.66,    0.82,    0.23,   42.21,    0.78,    1.42,    0.00,    6.26,    0.71,    1.31,    0.00,    5.60,    0.24,    0.58,    0.00,    2.80,    0.00,    0.06,   -0.16,   -0.16,   -0.01,    0.05,   -0.16,    0.16,   -0.04,    0.05,   -0.16,    0.03,    0.02,    0.62,   -1.57,    1.57,    0.00,9
2791,25,4,18,   44.66,   10.44,    2.30,    0.23,    0.00,    1.28,    0.20,    0.44,    0.00,    2.06,    0.20,    0.43,    0.00,    2.00,    0.02,    0.10,    0.03,    0.50,    0.04,    0.20,   -0.10,   -0.10,   -0.00,    0.02,   -0.08,    0.04,    0.02,    0.10,   -0.03,    0.49,    0.01,    0.14,   -0.26,    0.56,    7.00,9
6051,293,3,129, 2320.81,  849.73,  131.70,    0.37,    0.00,  118.05,    0.80,    1.33,    0.00,    6.00,    0.69,    1.20,    0.00,    6.00,    0.23,    0.67,    0.00,    4.56,   -0.15,    0.64,   -5.02,   -5.02,   -0.13,    0.43,   -1.57,    0.22,   -0.25,    0.68,   -5.02,    0.30,    0.12,    0.51,   -1.57,    1.57,    3.00,9
849,34,3,16,  123.83,  110.11,   22.20,    0.89,    0.01,   28.52,    1.14,    3.90,    0.02,   22.09,    0.24,    0.46,    0.05,    2.00,    1.08,    3.89,    0.02,   22.00,    0.84,    3.99,   -1.12,   -1.12,    0.04,    0.26,   -0.21,    1.48,    0.08,    3.99,   -0.22,   22.09,   -0.00,    0.38,   -1.11,    0.79,    6.00,9
3750,138,3,80,  622.86,  151.48,   78.69,    0.24,    0.00,  130.11,    0.52,    1.10,    0.00,    8.67,    0.15,    0.47,    0.00,    5.00,    0.42,    1.03,    0.00,    8.67,    0.03,    0.27,   -0.69,   -0.69,    0.00,    0.07,   -0.18,    0.25,   -0.08,    0.07,   -0.37,    0.21,   -0.02,    0.61,   -1.57,    1.57,    2.00,9
1209,69,3,42,  406.79,  349.09,    6.88,    0.86,    0.01,   59.51,    0.72,    1.11,    0.02,    7.03,    0.54,    0.99,    0.03,    6.00,    0.35,    0.60,    0.02,    3.67,    0.07,    0.35,   -0.58,   -0.58,    0.00,    0.04,   -0.08,    0.14,   -0.04,    0.21,   -0.28,    1.47,    0.02,    0.27,   -0.79,    1.57,    7.00,9
784,45,3,33,  728.74,  647.15,    0.00,    0.89,    0.03,   29.05,    1.73,    2.37,    0.01,    7.30,    0.27,    0.75,    0.01,    5.00,    1.50,    2.39,    0.01,    7.30,    0.04,    0.36,   -0.47,   -0.47,   -0.00,    0.03,   -0.07,    0.15,   -0.04,    0.18,   -0.20,    1.06,    0.01,    0.33,   -0.74,    1.57,    1.00,9
21391,719,3,329, 2713.82,  663.67,  212.26,    0.24,    0.00,  108.40,    0.43,    1.07,    0.00,   17.12,    0.38,    1.02,    0.00,   17.00,    0.09,    0.38,    0.00,    3.80,    0.03,    0.87,  -10.00,  -10.00,    0.00,    0.06,   -0.79,    1.11,    0.02,    0.85,  -10.00,   17.12,    0.02,    0.34,   -1.57,    1.57,    5.00,9
1028,56,3,30,  151.89,   99.72,   11.70,    0.66,    0.03,   28.47,    0.25,    0.36,    0.01,    1.63,    0.23,    0.36,    0.01,    1.60,    0.07,    0.09,    0.03,    0.40,    0.00,    0.02,   -0.07,   -0.07,   -0.01,    0.09,   -0.22,    0.16,   -0.03,    0.04,   -0.16,    0.01,    0.01,    0.94,   -1.57,    1.57,    4.00,9
1140,24,4,13,  115.79,  109.13,    9.67,    0.94,    0.01,   15.59,    0.47,    0.77,    0.02,    2.64,    0.42,    0.72,    0.03,    2.40,    0.20,    0.30,    0.02,    1.10,   -0.01,    0.03,   -0.12,   -0.12,   -0.00,    0.04,   -0.11,    0.10,   -0.12,    0.32,   -1.57,    0.00,    0.06,    0.69,   -1.57,    1.57,    0.00,9
6308,153,3,29,  328.91,   69.43,   12.93,    0.21,    0.00,   45.22,    0.26,    0.79,    0.00,    7.00,    0.08,    0.25,    0.00,    2.33,    0.23,    0.75,    0.00,    7.00,    0.02,    0.64,   -3.50,   -3.50,    0.00,    0.15,   -0.79,    1.57,    0.00,    0.49,   -1.75,    5.75,    0.01,    0.57,   -1.57,    1.57,    3.00,9
2154,75,4,30,  136.93,  110.14,    0.00,    0.80,    0.00,   41.03,    0.86,    2.92,    0.00,   16.12,    0.80,    2.89,    0.00,   16.00,    0.18,    0.49,    0.00,    3.00,    0.46,    3.31,   -8.06,   -8.06,    0.00,    0.07,   -0.17,    0.23,    0.57,    3.08,   -4.03,   16.12,   -0.01,    0.59,   -1.57,    1.57,    4.00,9
3093,129,3,83, 1317.84,  698.81,  308.86,    0.53,    0.02,   67.98,    1.04,    1.37,    0.00,    5.83,    0.86,    1.20,    0.02,    5.10,    0.45,    0.74,    0.00,    3.00,    0.01,    0.13,   -0.43,   -0.43,   -0.00,    0.05,   -0.17,    0.16,   -0.04,    0.06,   -0.16,    0.45,    0.02,    0.55,   -1.57,    1.57,    1.00,9
1092,73,3,21,  123.95,  119.42,    5.54,    0.96,    0.00,    4.80,    0.16,    0.34,    0.01,    1.46,    0.16,    0.34,    0.01,    1.45,    0.01,    0.04,    0.01,    0.20,    0.00,    0.02,   -0.06,   -0.06,    0.00,    0.02,   -0.08,    0.16,   -0.01,    0.02,   -0.16,    0.01,    0.07,    0.52,   -1.57,    1.57,    0.00,9
1635,102,3,69,  866.73,  643.62,   67.15,    0.74,    0.01,   60.94,    0.87,    1.33,    0.01,    5.38,    0.63,    0.93,    0.01,    4.00,    0.52,    0.99,    0.02,    3.80,    0.02,    0.20,   -0.31,   -0.31,   -0.00,    0.05,   -0.23,    0.14,   -0.04,    0.11,   -0.22,    0.97,    0.00,    0.47,   -1.57,    1.57,    5.00,9
831,13,4,7,   81.00,   79.03,    0.00,    0.98,    0.03,    3.14,    0.66,    0.73,    0.01,    1.91,    0.65,    0.73,    0.10,    1.91,    0.01,    0.03,    0.01,    0.10,   -0.02,    0.03,   -0.07,   -0.07,    0.01,    0.04,   -0.00,    0.16,   -0.07,    0.23,   -0.79,    0.00,    0.31,    0.63,    0.00,    1.57,    7.00,9
364,11,3,6,   14.16,    8.54,    3.51,    0.60,    0.03,   11.32,    0.13,    0.13,    0.01,    0.40,    0.03,    0.09,    0.30,    0.30,    0.11,    0.11,    0.01,    0.40,    0.00,    0.01,   -0.03,   -0.03,   -0.01,    0.07,   -0.12,    0.16,   -0.06,    0.07,   -0.16,    0.00,    0.20,    0.56,   -0.39,    1.57,    6.00,9
16721,631,3,398, 3158.31,  430.73,   32.25,    0.14,    0.00,  133.20,    0.50,    0.82,    0.00,    5.19,    0.49,    0.82,    0.00,    5.09,    0.04,    0.11,    0.00,    1.50,    0.01,    0.12,   -0.45,   -0.45,   -0.00,    0.05,   -0.52,    0.17,   -0.02,    0.11,   -0.79,    2.00,    0.01,    0.48,   -1.57,    1.57,    0.00,9
916,39,3,27,  367.10,  354.56,    7.57,    0.97,    0.01,   10.33,    0.97,    0.99,    0.01,    3.60,    0.95,    1.00,    0.01,    3.60,    0.08,    0.10,    0.01,    0.30,    0.00,    0.08,   -0.22,   -0.22,   -0.00,    0.04,   -0.11,    0.13,   -0.02,    0.04,   -0.16,    0.04,   -0.01,    0.46,   -1.57,    1.57,    3.00,9
16451,327,3,223,  858.01,  347.83,   24.50,    0.41,    0.00,   94.97,    0.26,    0.33,    0.00,    1.80,    0.24,    0.33,    0.00,    1.80,    0.04,    0.09,    0.00,    0.90,    0.01,    0.11,   -0.50,   -0.50,    0.00,    0.06,   -0.17,    0.52,   -0.03,    0.09,   -0.57,    1.00,    0.01,    0.52,   -1.57,    1.57,    0.00,9
3790,57,3,30,   97.99,   21.19,   13.78,    0.22,    0.00,   34.27,    0.16,    0.21,    0.00,    1.26,    0.09,    0.11,    0.01,    0.50,    0.09,    0.19,    0.00,    1.20,    0.00,    0.02,   -0.06,   -0.06,   -0.02,    0.08,   -0.39,    0.16,   -0.05,    0.05,   -0.17,    0.01,    0.01,    0.78,   -1.57,    1.57,    0.00,9
2800,56,3,30,   97.55,   38.12,   23.79,    0.39,    0.00,   39.12,    0.25,    0.85,    0.00,    6.32,    0.11,    0.28,    0.00,    2.00,    0.20,    0.81,    0.00,    6.00,    0.11,    0.86,   -0.61,   -0.61,    0.02,    0.18,   -0.16,    1.25,    0.03,    0.69,   -0.52,    5.02,   -0.01,    0.79,   -1.57,    1.57,    2.00,9
2593,110,3,75,  627.13,   34.89,  132.95,    0.06,    0.00,   23.45,    0.56,    0.84,    0.00,    3.20,    0.55,    0.84,    0.00,    3.20,    0.03,    0.06,    0.00,    0.30,   -0.00,    0.03,   -0.13,   -0.13,    0.00,    0.04,   -0.16,    0.16,   -0.02,    0.05,   -0.52,    0.02,    0.04,    0.50,   -1.57,    1.57,    4.00,9
427,13,3,5,   11.00,    8.06,    0.74,    0.73,    0.02,   11.00,    0.08,    0.04,    0.01,    0.10,    0.03,    0.05,    0.10,    0.10,    0.05,    0.05,    0.01,    0.10,    0.00,    0.00,   -0.00,   -0.00,   -0.00,    0.14,   -0.16,    0.16,   -0.07,    0.08,   -0.16,    0.00,    0.29,    1.47,   -1.57,    1.57,    5.00,9
2586,121,4,103,  452.67,  440.00,    2.00,    0.97,    0.01,   19.24,    0.36,    0.43,    0.00,    1.90,    0.35,    0.44,    0.00,    1.90,    0.01,    0.03,    0.01,    0.10,    0.00,    0.02,   -0.06,   -0.06,    0.00,    0.05,   -0.16,    0.16,   -0.01,    0.04,   -0.16,    0.01,    0.02,    0.47,   -1.57,    1.57,    4.00,9
1941,95,3,59,  579.44,  447.88,   79.82,    0.77,    0.00,   35.94,    0.76,    1.29,    0.00,    8.32,    0.66,    1.11,    0.00,    7.00,    0.26,    0.71,    0.02,    4.50,    0.07,    0.60,   -1.04,   -1.04,    0.01,    0.19,   -0.34,    1.57,   -0.00,    0.30,   -0.79,    1.95,    0.03,    0.46,   -1.57,    1.57,    0.00,9
5271,204,3,153,  725.63,   25.32,    4.03,    0.03,    0.00,   47.45,    0.35,    0.48,    0.00,    2.82,    0.33,    0.48,    0.00,    2.80,    0.03,    0.10,    0.00,    1.20,    0.01,    0.15,   -0.50,   -0.50,   -0.00,    0.05,   -0.16,    0.16,   -0.01,    0.15,   -0.18,    2.00,    0.01,    0.62,   -1.57,    1.57,    3.00,9
656,16,3,7,  111.57,   76.24,    8.97,    0.68,    0.02,    2.52,    0.70,    0.76,    0.01,    2.47,    0.66,    0.69,    0.01,    2.11,    0.17,    0.36,    0.01,    1.45,   -0.01,    0.05,   -0.12,   -0.12,   -0.00,    0.03,   -0.08,    0.06,   -0.02,    0.03,   -0.08,    0.01,   -0.02,    0.25,   -0.79,    0.46,    3.00,9
4747,24,3,14,  124.32,   98.66,    0.00,    0.79,    0.00,   12.65,    0.52,    0.71,    0.00,    2.40,    0.48,    0.72,    0.03,    2.40,    0.06,    0.11,    0.00,    0.45,   -0.01,    0.02,   -0.07,   -0.07,   -0.01,    0.05,   -0.16,    0.08,   -0.03,    0.05,   -0.16,    0.00,    0.06,    0.73,   -1.57,    1.57,    7.00,9
779,17,3,7,   11.00,    7.00,    0.00,    0.64,    0.03,   15.71,    0.04,    0.05,    0.00,    0.17,    0.00,    0.00,2147483647.00,    0.00,    0.04,    0.05,    0.00,    0.17,    0.00,    0.01,   -0.02,   -0.02,    0.00,    0.08,   -0.17,    0.26,   -0.10,    0.15,   -0.52,    0.00,    0.47,    0.72,    0.00,    1.57,    6.00,9
6926,23,4,12,   18.41,   14.32,    1.89,    0.78,    0.00,   21.21,    0.04,    0.04,    0.00,    0.10,    0.01,    0.03,    0.00,    0.10,    0.02,    0.03,    0.00,    0.10,    0.00,    0.00,   -0.01,   -0.01,   -0.04,    0.19,   -0.79,    0.16,   -0.16,    0.36,   -1.57,    0.00,    0.23,    0.96,   -1.57,    1.57,    5.00,9
3715,100,3,68,  971.03,   89.69,    1.03,    0.09,    0.00,   40.50,    0.96,    1.53,    0.00,    8.60,    0.91,    1.55,    0.01,    8.60,    0.10,    0.18,    0.00,    0.80,   -0.00,    0.08,   -0.26,   -0.26,   -0.01,    0.05,   -0.17,    0.16,   -0.03,    0.06,   -0.18,    0.05,    0.03,    0.52,   -1.57,    1.57,    0.00,9
2690,107,3,77,  783.36,   85.84,   65.64,    0.11,    0.01,   18.79,    0.73,    0.83,    0.01,    3.45,    0.72,    0.84,    0.01,    3.44,    0.03,    0.08,    0.00,    0.70,    0.00,    0.06,   -0.14,   -0.14,    0.00,    0.04,   -0.16,    0.17,   -0.02,    0.08,   -0.79,    0.13,    0.04,    0.40,   -1.57,    1.57,    7.00,9
11712,460,1,347, 2063.45,   77.82,    0.00,    0.04,    0.00,   84.74,    0.48,    1.28,    0.00,   22.00,    0.47,    1.29,    0.00,   22.00,    0.03,    0.08,    0.00,    1.10,    0.05,    1.04,   -2.14,   -2.14,   -0.00,    0.04,   -0.39,    0.17,    0.04,    1.04,   -0.52,   22.00,   -0.00,    0.51,   -1.57,    1.57,    3.00,9
1591,74,3,41,  517.33,  437.83,   56.96,    0.85,    0.01,   53.69,    0.71,    1.18,    0.02,    6.78,    0.54,    0.95,    0.05,    5.40,    0.41,    0.73,    0.02,    4.10,   -0.01,    0.05,   -0.19,   -0.19,   -0.00,    0.07,   -0.17,    0.16,   -0.07,    0.05,   -0.16,    0.00,   -0.01,    0.65,   -1.57,    1.57,    4.00,9
2003,87,3,57,  323.63,  230.20,   62.35,    0.71,    0.08,   64.91,    0.36,    0.41,    0.01,    2.20,    0.23,    0.40,    0.01,    2.20,    0.17,    0.24,    0.01,    1.10,    0.00,    0.03,   -0.07,   -0.07,   -0.00,    0.05,   -0.17,    0.14,   -0.07,    0.06,   -0.17,    0.01,    0.01,    0.59,   -1.57,    1.57,    0.00,9
161,17,1,10,  134.47,  131.94,    0.00,    0.98,    0.19,    6.22,    0.84,    0.53,    0.13,    1.90,    0.80,    0.55,    0.09,    1.89,    0.20,    0.08,    0.09,    0.33,   -0.01,    0.03,   -0.10,   -0.10,    0.00,    0.02,   -0.03,    0.08,   -0.03,    0.02,   -0.10,    0.00,    0.01,    0.11,   -0.23,    0.39,    7.00,9
3228,96,3,53,  426.10,   53.01,   49.09,    0.12,    0.16,   52.14,    0.39,    0.57,    0.00,    3.55,    0.30,    0.45,    0.00,    1.90,    0.16,    0.41,    0.01,    3.50,    0.00,    0.06,   -0.17,   -0.17,   -0.01,    0.14,   -1.25,    0.16,   -0.05,    0.11,   -0.92,    0.10,   -0.03,    0.56,   -1.57,    1.57,    0.00,9
1190,79,3,55,  633.47,  400.11,    0.00,    0.63,    0.01,   67.02,    0.80,    1.44,    0.01,    6.02,    0.70,    1.47,    0.05,    6.00,    0.17,    0.20,    0.01,    1.10,   -0.00,    0.05,   -0.28,   -0.28,    0.00,    0.05,   -0.16,    0.16,   -0.08,    0.06,   -0.17,    0.01,    0.04,    0.47,   -1.11,    1.57,    3.00,9
1024,23,3,6,   12.83,   10.00,    1.20,    0.78,    0.00,   11.00,    0.05,    0.06,    0.00,    0.20,    0.02,    0.03,    0.00,    0.10,    0.03,    0.05,    0.02,    0.20,   -0.00,    0.01,   -0.03,   -0.03,    0.00,    0.12,   -0.26,    0.31,   -0.09,    0.18,   -0.79,    0.00,    0.30,    1.31,   -1.57,    1.57,    6.00,9
