elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
3644,507,3,209, 2042.18,  236.21,   13.01,    0.12,    0.01,  255.68,    1.24,    5.09,    0.01,   96.00,    0.56,    0.72,    0.01,    3.50,    0.88,    5.08,    0.01,   96.00,    0.24,    4.33,   -5.75,   -5.75,    0.00,    0.36,   -0.79,    1.57,    0.03,    4.28,   -1.83,   95.67,    0.14,    0.80,   -1.57,    1.57,    5.00,4
1148,381,3,195, 1715.91,  493.56,   19.22,    0.29,    0.00,  174.91,    2.28,    1.73,    0.13,    9.85,    2.06,    1.69,    0.20,    9.00,    0.79,    0.67,    0.13,    4.00,    0.03,    0.54,   -2.31,   -2.31,    0.01,    0.33,   -1.57,    1.57,   -0.18,    0.50,   -1.32,    4.81,    0.07,    0.54,   -1.57,    1.57,    3.00,4
4069,578,4,254, 1204.08,  488.18,  424.81,    0.41,    0.00,  427.38,    1.02,    1.18,    0.01,    5.83,    0.61,    0.98,    0.03,    4.00,    0.66,    0.81,    0.01,    5.00,    0.05,    0.50,   -1.80,   -1.80,   -0.00,    0.36,   -1.57,    1.57,   -0.26,    0.42,   -2.07,    3.09,    0.24,    0.74,   -1.57,    1.57,    4.00,4
3387,193,3,118,  465.43,  434.07,    0.00,    0.93,    0.00,   47.90,    1.19,    1.04,    0.00,    3.54,    1.13,    1.07,    0.00,    3.50,    0.17,    0.24,    0.07,    1.00,    0.01,    0.26,   -0.65,   -0.65,    0.01,    0.29,   -0.79,    0.79,   -0.09,    0.24,   -0.79,    1.68,    0.04,    0.57,   -1.57,    1.57,    7.00,4
447,182,4,96,  339.61,  190.06,   88.57,    0.56,    0.00,  138.47,    0.92,    0.69,    0.13,    2.69,    0.41,    0.38,    0.14,    1.50,    0.69,    0.73,    0.13,    2.50,    0.01,    0.23,   -0.56,   -0.56,    0.00,    0.31,   -0.79,    0.79,   -0.37,    0.32,   -1.04,    0.13,    0.06,    0.60,   -1.57,    1.57,    2.00,4
3386,518,3,245,  823.09,  426.67,   86.60,    0.52,    0.00,  407.03,    0.75,    0.74,    0.00,    4.12,    0.35,    0.46,    0.01,    2.00,    0.58,    0.66,    0.00,    4.00,    0.01,    0.25,   -1.27,   -1.27,    0.01,    0.36,   -0.79,    1.57,   -0.34,    0.33,   -2.28,    0.37,    0.19,    0.76,   -1.57,    1.57,    4.00,4
825,216,3,118,  454.66,  173.67,   24.48,    0.38,    0.03,   79.65,    1.04,    0.87,    0.02,    3.81,    0.92,    0.83,    0.14,    3.50,    0.38,    0.40,    0.02,    1.50,    0.01,    0.25,   -0.56,   -0.56,    0.00,    0.30,   -1.57,    0.79,   -0.17,    0.25,   -1.06,    0.67,    0.04,    0.52,   -1.57,    1.57,    0.00,4
2709,671,3,303,  814.74,   23.09,    2.86,    0.03,    0.00,  413.90,    0.57,    0.55,    0.02,    2.92,    0.36,    0.49,    0.03,    2.50,    0.33,    0.38,    0.02,    1.50,    0.01,    0.22,   -0.67,   -0.67,    0.00,    0.41,   -1.57,    1.57,   -0.27,    0.32,   -1.24,    0.78,    0.22,    0.78,   -1.57,    1.57,    5.00,4
1747,204,3,56,  135.87,   70.18,   31.28,    0.52,    0.01,  109.17,    0.21,    0.23,    0.02,    1.00,    0.10,    0.17,    0.04,    0.50,    0.13,    0.20,    0.02,    1.00,    0.01,    0.16,   -0.71,   -0.71,    0.02,    0.39,   -0.79,    1.57,   -0.15,    0.24,   -1.07,    0.18,    0.46,    1.05,   -1.57,    1.57,    2.00,4
688,111,3,56,  109.72,   83.82,    0.00,    0.76,    0.09,   76.36,    0.45,    0.36,    0.05,    1.58,    0.22,    0.29,    0.05,    1.00,    0.28,    0.35,    0.06,    1.50,    0.01,    0.21,   -0.54,   -0.54,   -0.02,    0.37,   -1.57,    0.79,   -0.27,    0.35,   -0.91,    0.67,    0.13,    0.76,   -1.57,    1.57,    6.00,4
3256,242,3,80,  169.11,   32.56,   49.94,    0.19,    0.00,  146.08,    0.26,    0.26,    0.02,    1.00,    0.12,    0.20,    0.02,    0.50,    0.16,    0.23,    0.04,    1.00,    0.01,    0.17,   -0.50,   -0.50,    0.01,    0.41,   -0.79,    0.79,   -0.20,    0.28,   -0.96,    0.18,    0.42,    0.97,   -1.57,    1.57,    4.00,4
1316,104,3,52,  126.82,  112.95,    0.00,    0.89,    0.74,   97.75,    0.59,    0.41,    0.00,    1.58,    0.18,    0.24,    0.00,    0.50,    0.50,    0.42,    0.14,    1.50,    0.01,    0.22,   -1.00,   -1.00,   -0.01,    0.46,   -1.57,    1.57,   -0.44,    0.35,   -1.00,    0.75,    0.18,    0.76,   -1.57,    1.57,    2.00,4
616,186,3,93,  230.39,  195.88,    1.83,    0.85,    0.00,  116.64,    0.60,    0.51,    0.05,    2.06,    0.29,    0.30,    0.06,    1.00,    0.42,    0.52,    0.05,    2.00,    0.02,    0.25,   -0.56,   -0.56,    0.00,    0.36,   -0.79,    1.57,   -0.28,    0.37,   -1.57,    1.00,    0.11,    0.74,   -1.57,    1.57,    5.00,4
2617,475,3,165,  483.32,  141.32,    0.00,    0.29,    0.00,  309.18,    0.46,    0.47,    0.01,    2.24,    0.28,    0.45,    0.01,    2.00,    0.27,    0.30,    0.02,    1.00,    0.02,    0.22,   -1.00,   -1.00,    0.02,    0.47,   -1.57,    1.57,   -0.26,    0.33,   -2.07,    1.00,    0.41,    0.89,   -1.57,    1.57,    0.00,4
1361,223,3,89,  265.88,   18.68,    0.00,    0.07,    0.00,  225.14,    0.59,    0.55,    0.01,    3.00,    0.15,    0.25,    0.17,    1.00,    0.54,    0.53,    0.01,    3.00,    0.04,    0.32,   -0.75,   -0.75,    0.02,    0.51,   -1.57,    1.57,   -0.45,    0.35,   -1.90,    0.74,    0.37,    0.80,   -1.57,    1.57,    7.00,4
430,66,3,13,   41.89,   14.42,    0.00,    0.34,    0.01,   50.12,    0.25,    0.27,    0.01,    1.12,    0.04,    0.13,    0.01,    0.50,    0.22,    0.26,    0.08,    1.00,    0.01,    0.20,   -0.56,   -0.56,    0.01,    0.56,   -0.79,    0.79,   -0.30,    0.31,   -0.93,    0.13,    0.79,    1.05,   -1.57,    1.57,    1.00,4
3169,333,3,145,  357.27,   25.50,   87.43,    0.07,    0.04,  269.89,    0.50,    0.54,    0.00,    4.47,    0.18,    0.31,    0.00,    2.00,    0.40,    0.50,    0.00,    4.00,    0.04,    0.39,   -1.45,   -1.45,   -0.01,    0.44,   -1.57,    1.57,   -0.33,    0.44,   -2.07,    2.90,    0.26,    0.80,   -1.57,    1.57,    3.00,4
765,173,4,64,  165.64,   19.65,    0.00,    0.12,    0.01,  110.96,    0.43,    0.36,    0.04,    1.41,    0.24,    0.27,    0.10,    1.00,    0.29,    0.32,    0.04,    1.00,    0.01,    0.29,   -1.41,   -1.41,   -0.02,    0.45,   -1.57,    0.79,   -0.28,    0.39,   -2.99,    0.63,    0.23,    0.91,   -1.57,    1.57,    6.00,4
625,135,3,51,  237.82,  161.15,    2.95,    0.68,    0.01,  119.56,    0.96,    0.92,    0.05,    5.39,    0.44,    0.49,    0.09,    2.00,    0.81,    0.83,    0.05,    5.00,    0.10,    0.68,   -1.79,   -1.79,    0.01,    0.49,   -1.57,    1.57,   -0.32,    0.53,   -1.39,    2.60,    0.23,    0.75,   -1.57,    1.57,    1.00,4
1112,147,3,55,  147.81,  125.54,   14.05,    0.85,    0.01,  104.57,    0.47,    0.43,    0.00,    2.24,    0.21,    0.27,    0.00,    1.00,    0.35,    0.41,    0.10,    2.00,    0.02,    0.31,   -0.87,   -0.87,    0.01,    0.46,   -1.57,    1.57,   -0.30,    0.38,   -2.28,    0.75,    0.26,    0.94,   -1.57,    1.57,    5.00,4
1965,114,3,49,  116.95,   77.83,    0.89,    0.67,    0.00,   66.90,    0.45,    0.42,    0.08,    2.00,    0.27,    0.33,    0.10,    1.00,    0.28,    0.35,    0.08,    2.00,    0.02,    0.28,   -0.71,   -0.71,    0.02,    0.37,   -0.79,    0.79,   -0.22,    0.29,   -0.96,    0.51,    0.23,    0.82,   -1.57,    1.57,    0.00,4
1477,174,3,73,  376.13,  293.83,    0.00,    0.78,    0.03,   79.09,    1.04,    1.20,    0.02,    5.39,    0.92,    1.18,    0.02,    5.00,    0.33,    0.41,    0.02,    2.00,    0.05,    0.52,   -1.57,   -1.57,   -0.00,    0.33,   -1.57,    1.57,   -0.10,    0.48,   -1.02,    3.23,    0.20,    0.77,   -1.57,    1.57,    0.00,4
485,130,3,80,  243.70,  236.07,    1.88,    0.97,    0.00,   36.01,    0.92,    0.65,    0.03,    2.83,    0.83,    0.59,    0.03,    2.00,    0.32,    0.35,    0.33,    2.00,    0.02,    0.31,   -0.66,   -0.66,   -0.00,    0.19,   -0.79,    0.39,   -0.11,    0.29,   -0.61,    1.53,    0.01,    0.25,   -0.79,    0.56,    4.00,4
1150,174,3,59,  142.13,  109.60,   17.91,    0.77,    0.30,   93.75,    0.36,    0.29,    0.00,    1.12,    0.23,    0.27,    0.20,    1.00,    0.18,    0.24,    0.00,    1.00,    0.01,    0.22,   -0.56,   -0.56,   -0.01,    0.49,   -1.57,    1.57,   -0.23,    0.32,   -2.04,    0.28,    0.31,    1.01,   -1.57,    1.57,    0.00,4
956,172,3,108,  462.00,  427.12,   61.62,    0.92,    0.01,   50.26,    1.41,    1.29,    0.17,    7.28,    1.31,    1.29,    0.17,    7.00,    0.35,    0.39,    0.25,    2.00,    0.11,    0.85,   -1.95,   -1.95,   -0.00,    0.25,   -0.79,    0.79,    0.01,    0.80,   -1.08,    4.73,    0.01,    0.41,   -1.57,    1.57,    4.00,4
494,108,3,48,  108.16,   94.58,    3.89,    0.87,    0.02,  105.42,    0.47,    0.32,    0.10,    1.41,    0.15,    0.24,    0.13,    1.00,    0.38,    0.32,    0.10,    1.00,    0.03,    0.23,   -0.46,   -0.46,    0.00,    0.53,   -1.57,    1.57,   -0.41,    0.37,   -1.28,    1.08,    0.25,    0.96,   -1.57,    1.57,    1.00,4
7425,423,4,235, 2053.84,   16.76,  120.68,    0.01,    0.00,  448.52,    1.00,    2.08,    0.00,   32.29,    0.16,    0.26,    0.00,    1.00,    0.92,    2.09,    0.00,   32.29,    0.04,    0.47,   -2.15,   -2.15,    0.00,    0.37,   -1.57,    1.57,   -0.46,    0.42,   -1.79,    3.10,    0.19,    0.69,   -1.57,    1.57,    2.00,4
1425,321,3,166,  676.59,  607.42,   40.83,    0.90,    0.00,  137.08,    1.04,    0.97,    0.03,    5.39,    0.92,    0.95,    0.13,    5.00,    0.33,    0.41,    0.03,    2.00,    0.03,    0.41,   -1.35,   -1.35,   -0.01,    0.33,   -1.57,    0.79,   -0.13,    0.39,   -0.91,    3.63,    0.14,    0.75,   -1.57,    1.57,    4.00,4
838,164,3,74,  279.24,  191.25,   52.90,    0.68,    0.00,   76.02,    0.85,    0.92,    0.01,    4.24,    0.67,    0.77,    0.05,    3.00,    0.45,    0.58,    0.01,    3.00,    0.05,    0.45,   -1.56,   -1.56,    0.02,    0.35,   -0.79,    0.79,   -0.16,    0.38,   -1.04,    1.79,    0.07,    0.81,   -1.57,    1.57,    1.00,4
920,230,3,100,  334.71,  190.32,    2.24,    0.57,    0.01,  136.98,    0.70,    0.69,    0.03,    3.61,    0.49,    0.62,    0.03,    3.00,    0.39,    0.44,    0.04,    2.00,    0.02,    0.34,   -1.01,   -1.01,    0.01,    0.36,   -0.79,    0.79,   -0.23,    0.38,   -2.57,    1.79,    0.22,    0.74,   -1.57,    1.57,    5.00,4
1325,333,3,181,  761.38,  412.91,  121.13,    0.54,    0.08,  306.23,    1.16,    1.28,    0.01,    8.60,    0.61,    1.09,    0.01,    7.00,    0.86,    0.84,    0.02,    5.00,    0.06,    0.66,   -1.80,   -1.80,   -0.01,    0.37,   -1.57,    1.57,   -0.37,    0.61,   -1.90,    5.30,    0.10,    0.61,   -1.57,    1.57,    1.00,4
7739,600,3,282, 3895.37,  617.51,   49.11,    0.16,    0.00,  508.60,    0.86,    2.62,    0.01,   47.50,    0.16,    0.27,    0.01,    1.00,    0.78,    2.62,    0.01,   47.50,    0.02,    0.52,   -3.17,   -3.17,   -0.00,    0.32,   -0.79,    0.79,   -0.32,    0.44,   -1.84,    3.53,    0.23,    0.78,   -1.57,    1.57,    5.00,4
4741,444,3,210,  471.30,   46.84,    8.54,    0.10,    0.00,  353.44,    0.48,    0.46,    0.00,    3.04,    0.16,    0.26,    0.07,    2.00,    0.37,    0.47,    0.00,    3.00,    0.02,    0.23,   -0.65,   -0.65,    0.01,    0.45,   -1.57,    1.57,   -0.34,    0.37,   -1.29,    1.00,    0.25,    0.87,   -1.57,    1.57,    5.00,4
4380,665,3,287,  674.71,   29.73,  137.97,    0.04,    0.00,  388.90,    0.44,    0.43,    0.00,    2.06,    0.26,    0.37,    0.00,    2.00,    0.26,    0.34,    0.03,    2.00,    0.02,    0.21,   -0.71,   -0.71,    0.01,    0.41,   -1.57,    1.57,   -0.22,    0.32,   -1.12,    1.41,    0.28,    0.85,   -1.57,    1.57,    2.00,4
1673,223,3,103,  328.26,   33.24,    0.00,    0.10,    0.00,  140.38,    0.68,    0.64,    0.00,    2.69,    0.45,    0.46,    0.00,    2.00,    0.43,    0.54,    0.01,    2.50,    0.02,    0.23,   -0.56,   -0.56,    0.02,    0.35,   -0.79,    1.57,   -0.24,    0.26,   -1.07,    0.42,    0.17,    0.79,   -1.57,    1.57,    6.00,4
2136,283,3,115,  371.25,   15.81,  156.85,    0.04,    0.00,  193.68,    0.60,    0.55,    0.00,    2.24,    0.30,    0.33,    0.00,    1.00,    0.46,    0.51,    0.07,    2.00,    0.01,    0.21,   -0.71,   -0.71,    0.01,    0.38,   -0.79,    0.79,   -0.31,    0.30,   -0.91,    0.23,    0.17,    0.79,   -1.57,    1.57,    3.00,4
1819,303,3,98,  238.92,   17.80,   29.71,    0.07,    0.00,  190.39,    0.32,    0.31,    0.02,    1.41,    0.15,    0.24,    0.01,    1.00,    0.21,    0.27,    0.01,    1.00,    0.01,    0.21,   -0.71,   -0.71,   -0.00,    0.45,   -0.79,    0.79,   -0.24,    0.30,   -1.69,    0.28,    0.42,    0.93,   -1.57,    1.57,    1.00,4
1042,243,3,96,  234.18,   15.00,    0.00,    0.06,    0.01,  186.68,    0.43,    0.36,    0.01,    1.58,    0.16,    0.24,    0.02,    1.00,    0.33,    0.35,    0.01,    1.50,    0.00,    0.21,   -0.56,   -0.56,   -0.00,    0.44,   -0.79,    0.79,   -0.34,    0.35,   -2.04,    0.53,    0.31,    0.83,   -1.57,    1.57,    6.00,4
1149,127,3,51,   81.89,   15.13,    1.19,    0.18,    0.01,   35.02,    0.22,    0.26,    0.01,    1.41,    0.18,    0.25,    0.03,    1.00,    0.05,    0.14,    0.01,    1.00,    0.01,    0.21,   -0.71,   -0.71,   -0.03,    0.28,   -0.79,    0.79,   -0.05,    0.23,   -0.91,    1.08,    0.24,    0.86,   -1.57,    1.57,    7.00,4
712,82,3,28,   50.07,    7.00,   11.00,    0.14,    0.02,   30.63,    0.16,    0.20,    0.01,    0.71,    0.10,    0.16,    0.03,    0.50,    0.08,    0.16,    0.01,    0.50,    0.02,    0.11,   -0.25,   -0.25,    0.01,    0.30,   -0.79,    0.79,   -0.08,    0.19,   -0.79,    0.18,    0.35,    0.90,   -1.57,    1.57,    0.00,4
1121,134,3,46,  122.90,   85.62,    0.00,    0.70,    0.27,   69.68,    0.40,    0.35,    0.00,    1.41,    0.28,    0.32,    0.10,    1.00,    0.21,    0.25,    0.00,    1.00,    0.02,    0.24,   -0.46,   -0.46,   -0.00,    0.42,   -0.79,    0.79,   -0.19,    0.32,   -0.96,    1.41,    0.26,    0.91,   -1.57,    1.57,    0.00,4
3172,692,3,309, 8699.43,  366.36,    0.47,    0.04,    0.00,  485.71,    5.60,   30.28,    0.00,  379.00,    0.78,    1.51,    0.00,   11.00,    5.10,   30.32,    0.01,  379.00,    0.70,   21.71, -189.25, -189.25,   -0.00,    0.42,   -1.57,    1.57,    0.59,   19.35,  -95.41,  378.29,    0.20,    0.82,   -1.57,    1.57,    0.00,4
1620,247,3,122,  574.65,  448.99,   31.94,    0.78,    0.00,   85.78,    1.13,    1.34,    0.01,    4.92,    1.00,    1.27,    0.03,    4.50,    0.40,    0.54,    0.01,    2.00,    0.02,    0.29,   -1.05,   -1.05,   -0.00,    0.32,   -0.79,    1.57,   -0.13,    0.29,   -1.06,    1.64,    0.12,    0.65,   -1.57,    1.57,    4.00,4
807,116,3,53,   97.71,   86.82,    1.16,    0.89,    0.39,   32.95,    0.39,    0.32,    0.00,    1.12,    0.31,    0.29,    0.00,    1.00,    0.15,    0.22,    0.25,    0.50,    0.00,    0.21,   -0.56,   -0.56,   -0.00,    0.34,   -0.79,    0.79,   -0.14,    0.25,   -0.96,    0.18,    0.09,    0.71,   -1.57,    1.57,    0.00,4
2366,574,3,264, 1261.93,  345.58,    1.79,    0.27,    0.07,  308.76,    1.07,    1.17,    0.01,    8.06,    0.86,    1.12,    0.01,    7.00,    0.48,    0.53,    0.01,    4.00,    0.02,    0.36,   -1.91,   -1.91,   -0.00,    0.34,   -1.57,    0.79,   -0.21,    0.37,   -1.05,    4.14,    0.17,    0.66,   -1.57,    1.57,    0.00,4
4032,395,3,207,  789.39,  397.51,  103.01,    0.50,    0.00,  276.50,    0.98,    1.17,    0.00,    7.62,    0.67,    1.16,    0.00,    7.00,    0.50,    0.51,    0.01,    3.00,    0.03,    0.46,   -1.90,   -1.90,    0.00,    0.33,   -1.11,    1.57,   -0.28,    0.49,   -1.57,    4.26,    0.14,    0.68,   -1.57,    1.57,    4.00,4
5395,134,3,66,  771.67,  522.77,   40.08,    0.68,    0.01,  137.53,    0.35,    0.50,    0.00,    2.29,    0.09,    0.17,    0.00,    0.81,    0.33,    0.48,    0.01,    2.27,    0.00,    0.03,   -0.08,   -0.08,    0.00,    0.04,   -0.10,    0.17,   -0.06,    0.04,   -0.17,    0.00,    0.16,    0.54,   -1.57,    1.57,    1.00,5
2555,60,3,23,  548.79,  538.09,   29.96,    0.98,    0.02,   54.91,    0.59,    0.80,    0.02,    4.09,    0.28,    0.45,    0.02,    2.31,    0.51,    0.67,    0.03,    3.38,   -0.00,    0.04,   -0.16,   -0.16,   -0.00,    0.04,   -0.10,    0.10,   -0.06,    0.03,   -0.10,    0.00,    0.09,    0.58,   -1.57,    1.57,    5.00,5
970,30,3,15, 1239.66,  960.71,    0.00,    0.77,    0.02,   15.35,    2.96,    4.34,    0.01,   17.17,    2.22,    3.16,    0.01,   12.60,    1.90,    3.00,    0.06,   11.67,    0.17,    1.08,   -0.69,   -0.69,    0.00,    0.02,   -0.05,    0.08,   -0.03,    0.54,   -0.09,    2.83,    0.01,    0.22,   -0.79,    0.79,    2.00,5
2502,120,4,73, 1736.62, 1095.62,  105.34,    0.63,    0.02,   86.72,    0.98,    2.38,    0.01,   14.77,    0.65,    1.64,    0.02,   10.06,    0.69,    1.74,    0.01,   10.81,    0.04,    0.20,   -0.53,   -0.53,    0.01,    0.15,   -0.31,    1.57,   -0.05,    0.09,   -0.62,    0.44,    0.06,    0.59,   -1.57,    1.57,    7.00,5
866,32,3,14,  245.09,  239.38,    7.80,    0.98,    0.05,    9.58,    0.51,    0.50,    0.01,    1.71,    0.49,    0.49,    0.05,    1.69,    0.13,    0.10,    0.01,    0.38,    0.00,    0.03,   -0.06,   -0.06,   -0.00,    0.02,   -0.04,    0.04,   -0.02,    0.01,   -0.04,    0.00,    0.01,    0.12,   -0.46,    0.33,    4.00,5
748,17,3,11,  672.09,  668.72,    0.28,    0.99,    0.04,   20.74,    2.52,    3.43,    0.02,   11.56,    0.21,    0.28,    0.06,    0.88,    2.51,    3.42,    0.02,   11.56,   -0.01,    0.18,   -0.42,   -0.42,    0.00,    0.02,   -0.01,    0.09,   -0.07,    0.04,   -0.13,    0.01,    0.02,    0.05,   -0.00,    0.16,    1.00,5
2279,89,3,56, 1015.89,  710.01,  101.87,    0.70,    0.01,   30.78,    0.84,    1.47,    0.01,   12.00,    0.78,    1.46,    0.01,   12.00,    0.17,    0.31,    0.00,    1.87,    0.05,    0.48,   -0.64,   -0.64,   -0.00,    0.02,   -0.10,    0.10,    0.00,    0.24,   -0.10,    2.18,   -0.00,    0.17,   -0.90,    0.79,    3.00,5
2360,71,3,38,  882.51,  808.52,   47.75,    0.92,    0.03,   31.75,    0.80,    1.08,    0.00,    6.13,    0.76,    1.09,    0.00,    6.13,    0.13,    0.12,    0.00,    0.50,   -0.00,    0.06,   -0.22,   -0.22,    0.00,    0.02,   -0.10,    0.10,   -0.03,    0.03,   -0.11,    0.01,    0.03,    0.32,   -1.57,    1.57,    3.00,5
890,33,3,16,  488.74,  360.67,    0.00,    0.74,    0.03,   20.35,    0.98,    1.43,    0.03,    6.00,    0.76,    1.21,    0.03,    4.88,    0.54,    0.82,    0.06,    3.50,   -0.00,    0.07,   -0.22,   -0.22,   -0.00,    0.02,   -0.10,    0.04,   -0.04,    0.04,   -0.11,    0.01,   -0.05,    0.28,   -1.57,    0.09,    2.00,5
1313,58,3,28,  322.08,  306.21,    0.66,    0.95,    0.05,   50.69,    0.36,    0.28,    0.00,    1.09,    0.23,    0.21,    0.06,    0.75,    0.26,    0.21,    0.00,    0.80,    0.00,    0.02,   -0.04,   -0.04,   -0.00,    0.03,   -0.07,    0.07,   -0.05,    0.03,   -0.11,    0.00,    0.05,    0.33,   -0.56,    1.57,    6.00,5
735,15,3,5,   41.43,   40.31,    0.99,    0.97,    0.09,   11.12,    0.18,    0.20,    0.01,    0.59,    0.09,    0.10,    0.02,    0.31,    0.16,    0.18,    0.01,    0.50,   -0.00,    0.01,   -0.02,   -0.02,   -0.00,    0.04,   -0.07,    0.10,   -0.04,    0.04,   -0.10,    0.00,    0.12,    0.84,   -1.57,    1.57,    6.00,5
4422,72,3,34,  875.84,  598.66,    6.04,    0.68,    0.01,   85.60,    0.69,    0.70,    0.02,    2.88,    0.09,    0.12,    0.01,    0.69,    0.67,    0.70,    0.02,    2.88,    0.00,    0.04,   -0.10,   -0.10,    0.00,    0.04,   -0.07,    0.15,   -0.07,    0.04,   -0.25,    0.00,    0.00,    0.38,   -1.57,    1.57,    1.00,5
2189,85,3,57, 1213.88,  876.73,   68.67,    0.72,    0.01,   41.69,    0.95,    1.66,    0.01,    9.97,    0.76,    1.43,    0.01,    8.67,    0.49,    0.89,    0.00,    4.93,    0.01,    0.11,   -0.27,   -0.27,   -0.00,    0.02,   -0.06,    0.10,   -0.03,    0.03,   -0.10,    0.03,    0.02,    0.29,   -1.03,    1.57,    7.00,5
10348,29,3,10,  664.28,  576.48,    0.00,    0.87,    0.00,   25.19,    1.50,    0.96,    0.00,    3.31,    0.76,    0.93,    0.00,    3.00,    1.06,    0.79,    0.00,    3.13,    0.01,    0.06,   -0.11,   -0.11,    0.00,    0.01,   -0.01,    0.03,   -0.05,    0.04,   -0.11,   -0.00,    0.00,    0.01,   -0.02,    0.04,    2.00,5
563,14,3,6,  257.88,  257.00,    0.14,    1.00,    0.17,   15.78,    1.23,    0.94,    0.04,    2.61,    0.35,    0.29,    0.06,    0.87,    1.18,    0.90,    0.04,    2.50,    0.00,    0.05,   -0.11,   -0.11,   -0.00,    0.02,   -0.01,    0.08,   -0.06,    0.03,   -0.09,    0.00,    0.03,    0.09,   -0.01,    0.32,    2.00,5
812,35,1,17,  408.13,  403.67,   15.09,    0.99,    0.02,   36.22,    0.74,    0.39,    0.03,    1.54,    0.35,    0.22,    0.02,    0.81,    0.64,    0.35,    0.02,    1.38,   -0.00,    0.03,   -0.06,   -0.06,   -0.00,    0.02,   -0.03,    0.10,   -0.06,    0.02,   -0.09,   -0.00,    0.00,    0.03,   -0.08,    0.11,    6.00,5
891,31,3,11, 1135.07, 1089.82,   65.39,    0.96,    0.05,   15.65,    2.41,    2.48,    0.02,   10.78,    2.04,    2.22,    0.01,    9.87,    1.16,    1.22,    0.01,    4.33,   -0.00,    0.14,   -0.32,   -0.32,    0.00,    0.01,   -0.02,    0.02,   -0.03,    0.02,   -0.06,    0.03,    0.00,    0.02,   -0.03,    0.08,    3.00,5
18698,361,3,219, 1757.24,  757.87,  142.30,    0.43,    0.00,  242.60,    0.33,    0.76,    0.00,    8.76,    0.21,    0.61,    0.00,    7.20,    0.20,    0.46,    0.00,    5.00,    0.00,    0.05,   -0.40,   -0.40,   -0.00,    0.05,   -0.17,    0.17,   -0.05,    0.06,   -0.26,    0.00,    0.07,    0.48,   -1.57,    1.57,    7.00,5
1328,78,3,36, 1085.13,  509.17,    0.00,    0.47,    0.05,   50.50,    1.32,    2.22,    0.09,   11.91,    0.74,    0.88,    0.09,    4.80,    1.00,    2.09,    0.09,   10.90,   -0.00,    0.08,   -0.36,   -0.36,    0.00,    0.03,   -0.08,    0.09,   -0.06,    0.04,   -0.16,    0.01,    0.02,    0.18,   -0.79,    0.79,    2.00,5
4232,241,3,144, 3529.89, 1074.25,  326.70,    0.30,    0.02,  238.28,    1.42,    2.17,    0.01,    9.88,    0.82,    1.73,    0.00,    9.44,    0.97,    1.45,    0.01,    8.75,   -0.00,    0.06,   -0.23,   -0.23,    0.00,    0.04,   -0.17,    0.17,   -0.09,    0.06,   -0.18,    0.02,    0.04,    0.34,   -1.57,    1.57,    5.00,5
3564,190,3,99, 1945.35,  227.97,  604.16,    0.12,    0.01,  177.55,    0.97,    1.48,    0.01,    8.86,    0.60,    1.16,    0.01,    7.00,    0.64,    1.01,    0.01,    8.33,    0.03,    0.30,   -0.46,   -0.46,   -0.00,    0.07,   -0.79,    0.16,   -0.08,    0.13,   -0.81,    1.21,    0.04,    0.47,   -1.57,    1.57,    0.00,5
2571,166,3,101,  824.93,  478.42,    0.71,    0.58,    0.01,   86.80,    0.32,    0.56,    0.01,    3.34,    0.16,    0.24,    0.01,    1.10,    0.21,    0.53,    0.02,    3.30,   -0.00,    0.02,   -0.09,   -0.09,   -0.00,    0.06,   -0.17,    0.17,   -0.05,    0.06,   -0.17,    0.01,    0.03,    0.64,   -1.57,    1.57,    6.00,5
1385,78,3,34,  411.28,  358.71,   25.97,    0.87,    0.03,   50.87,    0.53,    0.85,    0.02,    3.54,    0.47,    0.82,    0.05,    3.40,    0.21,    0.28,    0.02,    1.33,    0.00,    0.03,   -0.14,   -0.14,   -0.00,    0.07,   -0.16,    0.17,   -0.06,    0.05,   -0.17,    0.00,    0.13,    0.56,   -1.57,    1.57,    3.00,5
7737,120,1,69, 1465.05,  446.31,  393.39,    0.30,    0.01,   74.77,    1.21,    1.61,    0.00,   10.39,    0.76,    0.89,    0.00,    5.20,    0.77,    1.44,    0.00,    9.00,    0.00,    0.06,   -0.24,   -0.24,   -0.00,    0.03,   -0.12,    0.16,   -0.06,    0.06,   -0.16,    0.01,    0.00,    0.31,   -1.57,    1.57,    6.00,5
1558,91,3,47,  819.97,  519.59,   68.79,    0.63,    0.01,   63.88,    0.90,    0.45,    0.03,    2.06,    0.54,    0.34,    0.03,    1.44,    0.60,    0.48,    0.10,    2.00,    0.00,    0.03,   -0.09,   -0.09,   -0.00,    0.03,   -0.06,    0.15,   -0.07,    0.05,   -0.16,    0.00,    0.00,    0.09,   -0.46,    0.56,    6.00,5
