type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,userid
3,912.0112378,3.151,4,0.875737059,53,12.38500714,0.144313165,1.257165933,4.71238898,-3.141592654,1.131878194,37.28712638,125.0389095,-105.0561696,393.3724367,798.6820394,8,-299.4587874,907.6870362,380,-5100,-10.46300825,60.50908907,101.6949153,-280,333.8871509,897.2330077,5100,0,5717.237787,49378.08752,348662.2286,-42523.23684,609286.8348,4952224.808,35390332.51,-3899654.982,0.05,16
1,1027.41995,1.763,1,0.692602166,31,7.827418307,-0.042615733,0.385204871,0.621702023,-1.570796327,-0.134518632,25.01228101,89.66314094,-86.19670919,949.0126121,711.5932827,6,160.5859368,351.2840941,1120,-120,321.4154567,905.6558124,2500,-1700,604.3807382,831.6773844,2739.415996,4.255319149,4627.817397,33799.53028,168268.1047,-36005.23574,440551.5459,3210899.539,16904155.97,-4085466.808,0.143,16
4,233.4684664,0.78,0,0.998030214,19,-0.329741886,0.014528762,0.126469659,0.463647609,-0.207349514,-0.752739833,15.72088868,46.3647609,-46.3647609,682.2946073,233.0085835,6,329.0289055,409.9995647,1800,0,-2.601843592,25.29485402,20,-100,330.5001231,409.473896,1800,0,8914.764868,38023.05254,152828.4415,-21200,801941.5053,3934647.658,15330783.83,-3480568.829,0.174,16
3,16853.95791,26.333,5,0.043886912,468,79.52318818,0.055269541,0.667862984,5.497787144,-3.887522571,-1.679061093,47.97188326,203.4443936,-618.7025735,600.0853068,739.6681688,142,17.08464009,1255.400658,7140,-10100,-25.41926045,337.7706774,1800,-3340,656.8119854,1121.522338,10112.36866,0,5053.596005,55542.39868,832708.9352,-79629.61909,504047.0296,5520135.232,83865986.62,-9782389.466,0,16
3,649.1586209,0.92,2,0.856948929,18,18.74580832,-0.110356977,0.47715991,0.79689191,-1.433097982,9.33318975,58.75824867,215.879893,-103.3421651,698.0674863,556.2957846,2,52.33753238,568.117281,1800,-914.893617,833.6914695,1677.114255,7100,-40,925.2628732,1720.032449,7324.616031,0,27466.55552,144020.5429,575556.0192,-109601.1293,2680506.446,14633353.22,58003940.74,-13703142.97,0.05,16
4,839.2364447,1.248,7,0.998561539,23,0.205978387,-0.000187563,0.002294702,0.003305801,-0.008067457,-0.428086816,2.346748125,1.616538841,-10.48769387,738.2176821,838.0292358,12,606.1190807,480.746797,1924.731183,0,-2.575777382,39.70085985,33.89830508,-129.0322581,606.8889937,481.3336339,1929.051438,0,3781.609811,21923.26367,97618.68953,-17200,350330.6421,2183880.718,9857992.423,-2296373.791,0.159,16
1,77.20978979,2.044,4,0.274747587,37,41.14875728,0.948398536,1.430721529,3.141592654,-0.167355413,3.917051503,28.25181876,103.1489788,-34.52299619,252.861385,21.21320344,12,-15.87157058,52.09469958,140,-191.4893617,-1.115583669,4.729932767,0,-21.27659574,29.83081736,45.43269655,192.6677689,0,-12.81835369,839.5225753,2800,-1813.747572,2116.298312,26561.30869,99589.67714,-77268.09377,0.05,16
4,475.2432301,0.577,4,0.999596725,11,0.090886822,0.395152191,0.396503964,3.141592654,-0.116354947,-69.04118417,186.3524417,106.3347733,-523.5987756,291.197855,475.0515761,4,-669.463053,752.1105882,0,-2120,-10.88829267,22.56660305,21.50537634,-60,669.7962061,752.1877692,2120.094338,0,2896.531816,7395.942236,17717.36758,-5482.782509,-30469.50863,202080.1429,239509.1096,-393222.8829,0.05,16
1,134.6036538,0.67,0,0.300860432,12,20.00631442,0.027564135,0.055061948,0.34906585,-0.114697439,0.840895029,25.41860004,62.83185307,-56.2368454,643.7527646,40.49691346,3,88.66363799,204.7489096,480,-180,28.86456515,39.72778942,100,-2.457002457,156.4138353,157.6771883,490.3060269,19.8089871,831.3101251,3150.455193,9409.940796,-2179.137897,9126.554213,82156.04739,187599.7489,-154521.0492,0.05,16
1,6882.852444,18.455,5,0.070445797,329,6.026654169,-0.01421931,0.425116355,3.375335834,-2.776801836,0.313176507,30.43951565,337.5335834,-121.930368,563.9740855,484.8680233,94,-30.58192527,744.424427,4340,-4612.903226,-19.54040191,294.6238116,2700,-1400,388.8523059,700.1199369,4694.407415,0,2917.528034,23653.87356,264497.3994,-51917.21193,310723.5304,2388500.79,26657418.14,-6328292.227,0.05,16
3,2631.533565,5.554,5,0.199917399,102,13.20155655,0.283770429,1.140500651,5.997133865,-1.380826578,0.309018914,35.77115166,119.9426773,-164.7568218,467.7760572,526.089346,28,88.27050213,1193.912452,10500,-1580,-41.5436465,1102.430704,8300,-4100,611.9337228,1506.190039,13384.31918,0,15270.20146,144284.0983,1338431.918,-267686.3837,1495980.983,14544167.52,133843191.8,-32122366.04,0.05,16
3,534.3677789,1.232,1,0.728991821,24,5.959982277,-0.096223593,0.112606809,0.082521993,-1.570796327,-0.65724622,15.38491357,37.60998543,-35.12877568,351.4365071,389.5497401,7,165.2048023,187.4414494,600,0,253.4063089,574.5774662,2080,-180,416.9718913,525.1226593,2098.76154,0,1172.179026,10365.32409,29359.77719,-23466.03272,180169.7081,1010289.237,4662962.963,-593377.812,0.05,16
3,720.4215549,1.248,7,0.353032829,24,2.829140985,0.202484164,0.804239991,3.522099031,-0.059905714,-6.396042357,54.02108227,70.44198061,-235.619449,124.691123,254.3324596,3,289.0772118,649.6100742,2600,-936.1702128,-196.0009684,591.2130722,1161.290323,-1900,617.8199098,699.4443655,3220.248438,0,8535.380635,52421.89485,240211.1598,-52586.33939,859615.4809,5258214.746,24267201.96,-5855949.984,0.094,16
3,564.9754208,1.778,4,0.088517123,34,0.244383141,-0.046896096,0.178283307,0.1235258,-0.862170055,-0.012037345,31.54943486,124.9045772,-86.21700547,355.8688333,50.009999,7,47.10790648,597.2130127,2700,-740,-24.83213748,170.4374314,380,-500,381.3904288,484.1958499,2700,0,8297.184317,41844.29619,217985.4339,-45118.55868,834689.2761,4290995.522,22335810.31,-5262079.851,0.05,16
3,1652.728965,6.053,2,0.501709952,112,-14.96765777,0.028468627,0.784566112,5.537765831,-1.570796327,-2.795868312,56.88830698,157.0796327,-534.7974687,552.2976467,829.1905692,24,-44.60637393,212.3239689,500,-1600,122.9681203,481.8703113,1989.361702,-600,278.2622625,464.6231122,2483.94847,0,2389.393792,20062.36289,179980.2611,-43678.96939,242222.4002,1938078.825,18217930.07,-4473184.61,0.05,16
3,1509.562941,3.697,7,0.168230627,67,39.82004897,0.045134979,0.409647691,3.141592654,-0.702532085,-11.23424422,77.34239472,124.4153299,-523.5987756,392.4105047,253.9547204,38,10.61424331,805.7657625,1740,-4400,-19.12099333,63.90038929,200,-280,412.9734393,691.4617394,4404.543109,0,3820.874469,41458.92568,318716.0243,-85290.86218,355032.5832,3919703.811,30635941.23,-8080137.729,0.05,16
3,871.9877366,1.311,5,0.732699884,24,-12.93818786,0.083631097,0.510426319,1.807702139,-0.862896534,-8.099776103,69.39631242,114.3291218,-281.9842099,292.5832607,638.9053138,11,-55.18242045,303.8324883,640,-882.9787234,-394.9903854,1027.289274,432.9896907,-3900,595.4104319,967.0525371,3900.051282,0,4009.879557,25299.71441,82570.58335,-54563.58553,607195.1277,2908850.068,13814468.52,-1196756.729,0.05,16
3,1611.624027,8.939,1,0.251361348,163,-103.0194061,-0.012853476,0.677624547,2.909768849,-4.71238898,1.78688672,51.74426252,603.8206644,-121.3623434,491.8563468,405.0999877,39,-5.160984859,192.2231996,1100,-1600,36.14793626,325.8348173,2260,-700,184.647356,331.5905437,2282.542442,0,1591.68427,14637.78372,134832.0321,-26801.26051,157436.4884,1440937.703,13560939.3,-3232665.851,0.05,16
1,1135.250412,1.996,1,0.491936512,36,-12.74650189,0.16955867,1.539204531,5.819537698,-2.602576378,0.068958396,31.78553853,117.5658704,-115.5911802,712.1768352,558.4711273,11,72.41570305,639.0050945,1900,-1020,249.9901976,665.5742306,2220,-140,545.5334686,779.9446401,2876.73426,4.901960784,452.0608225,10456.01284,49375.29747,-16068.27925,9227.72279,282570.2295,987505.9493,-945054.238,0.05,16
4,228.874395,0.764,7,0.991896988,16,-1.716031311,-0.120872364,0.120921598,0.005498811,-1.570796327,-0.594467757,9.522605663,17.45329252,-31.41592654,557.4975717,227.0198229,4,315.879579,277.6951103,1200,0,-9.113700565,36.78961311,33.89830508,-100,318.3476275,277.1067907,1204.159458,0,5231.162697,22963.97473,86709.69843,-14874.49761,469160.1155,2351213.727,8756415.315,-2031683.921,0.05,16
4,438.3042494,1.233,7,0.997966251,25,-1.008801809,0.001204323,0.008584533,0.023769155,-0.01535162,0.576708538,2.332802721,7.130746479,-3.254030547,314.8547202,437.4128485,7,512.4789301,926.0990137,4700,0,-11.3093959,14.99298303,0,-63.82978723,513.1283385,925.9056067,4700,0,17650.71637,90888.40339,420648.6519,-74795.83379,1748452.874,9242236.329,42368327.56,-9908889.714,0,16
1,32.71910123,1.263,1,0.807469907,24,8.031856897,-0.004464406,0.200169533,0.321558016,-0.555360367,0.960331455,5.865138833,26.51635327,-8.72664626,187.0196081,26.41968963,6,4.698053156,8.245812565,20,-8.547008547,17.39799121,36.87812149,120,11.11111111,20.55361666,36.35663882,120,0.375798572,25.86386567,505.9280687,1478.302079,-1661.9534,-966.4238907,10997.29331,29441.85428,-27509.46461,0,16
4,348.4829148,0.375,7,0.998680202,7,-0.240352084,-0.001271501,0.002122663,0.002100633,-0.009050092,-0.16619268,1.526904916,2.104410446,-2.438540917,470.4976561,348.0229877,2,678.7344542,580.5666147,1591.397849,0,-9.701542479,35.38830852,32.25806452,-60,679.6419767,580.3376116,1591.724756,0,3183.482305,8172.083468,16153.35328,-4599.212142,-7833.943988,215440.4998,281762.6572,-274743.8738,0.144,16
1,333.0766191,1.778,3,0.981829541,34,6.987710637,0.083641634,1.205583554,3.141592654,-3.887522571,-3.887317335,52.64537653,106.0710257,-125.2791382,544.2314556,327.0244639,8,-178.6629345,298.7520503,0,-1040,-2.190820024,25.8593893,129.0322581,-47.61904762,182.1059538,297.6729262,1040.19229,0.309693404,1438.729531,7705.656437,29729.72973,-11320.01478,190420.7539,946457.3806,4368518.519,-786594.5946,0,16
4,432.4518651,0.453,0,0.996653443,10,-0.48616793,-0.00222524,0.003339656,0.004771372,-0.021946078,-0.025034166,2.776258816,5.631028036,-5.969978632,652.0045811,431.0046403,4,749.8573301,541.2837899,1640,0,1.304483712,50.81629963,80,-80,752.48828,539.2045683,1641.95006,0,1732.563445,9081.348233,19069.56608,-10056.1114,-16453.15915,257699.5433,396504.0667,-370101.9034,0.05,16
4,136.892879,0.842,4,0.999501993,16,-8.619128209,0.846219565,1.283625892,3.141592654,-0.117530511,23.07411067,78.75292604,301.7237659,-34.90658504,626.8458592,136.8247054,2,-138.1117397,169.2878043,0,-460,-15.98374204,22.05052108,0,-60,139.0942086,170.6618619,463.8965402,0,135.1532774,1886.510862,3729.673438,-3568.762364,457.0141517,42996.78197,96118.63488,-77475.22569,0.05,16
4,116.6156515,0.655,4,0.997710107,12,-5.557564391,0.253506025,0.470637685,3.141592654,-0.868509314,-24.41751941,106.7052171,83.03582403,-314.1592654,738.0835661,116.3486141,1,-154.62254,121.124238,0,-360,-13.45714629,18.07889281,0,-60,155.5453529,121.9576988,360.5551275,0,421.7593229,2052.212103,5706.620038,-1785.179478,5127.161136,53748.8546,101002.4833,-99890.66022,0.05,16
3,95.00966163,1.497,3,0.921965835,29,39.19467486,0.460512334,0.606067073,3.141592654,-0.143891222,-2.196715385,37.4272171,62.83185307,-157.0796327,518.9526395,87.59566199,3,-50.43560217,88.18456476,0,-380,16.6323366,27.47852964,100,0,57.28572037,89.65138083,380,0,73.03763853,1642.78235,7600,-1848.06428,2560.346726,40856.52995,152000,-127676.5443,0.05,16
3,2302.057172,3.011,6,0.375320505,53,-1.435530934,-0.00115291,0.191956507,0.628318531,-1.025141272,-5.409222228,47.64942055,42.45395478,-314.1592654,621.2063057,864.0092592,19,8.338011665,1104.829053,3220,-3320,-288.237781,616.6931534,223.4042553,-2820,776.6247179,1030.030314,3324.875938,0,1002.852156,14968.13088,52222.22222,-25675.2398,152912.719,1274005.333,8770370.37,-1059659.193,0.05,16
1,2863.050196,21.949,2,0.062187152,404,111.7712032,0.043533117,0.836443771,5.550370205,-4.71238898,1.376155053,51.75300714,916.2978573,-288.2260909,487.225309,178.0449381,63,-0.347938478,154.0101186,1000,-960,2.754949912,263.9464968,2300,-1820,120.5837968,280.6813243,2300.086955,0.371471025,143.3585787,5468.99494,49580.70956,-49891.89904,13686.772,478143.033,5029659.095,-4738035.988,0.05,16
1,2140.225,3.182,0,0.535568811,57,51.14801659,0.006228878,0.513461513,3.417456018,-0.895860109,-0.525141515,20.66578893,96.66025298,-79.40883425,330.3948043,1146.237759,20,223.4530521,687.4073931,1960,-1666.666667,336.8031595,898.6691123,5100,-2340,747.8666155,932.7688117,5288.667129,16.94915254,13906.10703,84103.06648,483455.0159,-80160.84563,1759304.931,10977186.4,64942696.62,-11272317.23,0.05,16
3,508.9071106,1.404,4,0.863011012,29,10.7594292,0.018996923,0.121246005,0.563103248,-0.129719475,-17.47739008,119.7133965,123.8827145,-622.7885886,313.8942915,439.1924407,15,-545.4122447,1313.602071,500,-5300,-28.21899354,120.7554587,80,-600,611.2110783,1288.194462,5333.854141,0,25909.73185,116705.4605,441414.507,-84187.97435,2574361.4,11896470.09,44426033.05,-10225700.07,0.05,16
3,1151.661912,1.139,5,0.890629566,22,-37.09327266,0.003807611,0.165515862,0.463647609,-0.528074448,-1.212362122,11.01667831,22.56850296,-34.79795106,372.9379477,1025.704148,7,-378.299515,483.8688393,129.0322581,-1580,-883.6597851,1386.55982,75.2688172,-4780,1058.776544,1393.150599,5034.361926,0,7892.229204,46395.19212,198761.1748,-32997.29117,769496.6339,4483537.551,20091193.27,-3038511.687,0.05,16
3,601.8671679,3.042,1,0.765911895,56,6.882314041,-0.050364043,0.514895167,0.785398163,-2.129395642,4.676254547,38.48381587,157.0796327,-109.9557429,299.3423387,460.9772229,15,3.66306455,108.4350341,420,-240,151.2921577,336.6970521,1537.634409,-60,186.5487031,335.8462964,1588.270685,0,1779.615952,18176.55396,130000,-18000,184232.7971,1807860.558,13000000,-2960000,0.01,16
3,1251.952072,4.587,1,0.451947899,85,39.18183122,-0.029528784,0.447972303,1.570796327,-1.570796327,-6.051268525,72.60675352,130.8996939,-609.3197019,503.1431462,565.8171083,21,33.09632961,492.8102666,2180,-2600,107.2433915,395.2871529,3000,-500,302.43356,564.2397537,3132.091953,0,5869.080843,39288.53931,256791.1716,-47338.54164,607888.8085,3989989.003,25869925.19,-6029104.933,0.05,16
1,579.5470006,1.154,0,0.992250238,22,-2.04032,-0.005354833,0.030530843,0.052216323,-0.120208029,-0.762429426,3.111992923,5.105049576,-10.75173293,339.9479688,575.0556495,11,563.7215758,684.702841,3100,-61.72839506,16.02184287,77.57857475,300,-100,573.1814347,680.6896065,3114.4823,29.8142397,13653.24975,63349.55955,274121.5935,-41428.19831,1360038.404,6457323.677,27526037.23,-6310995.837,0.093,16
4,17.98915332,0.187,7,0.994407213,5,-1.314644944,-0.010402032,0.035587383,0.026291566,-0.08154129,4.916897954,16.11866962,32.17505544,-11.76005207,104.2007678,17.88854382,0,55.42112125,53.68123666,120,0,-28.73359409,32.38870529,0,-80,62.76899448,62.18089387,144.222051,0,373.1743782,1729.937053,2884.44102,-1135.113831,-1703.070836,45733.57895,57688.82041,-53238.48639,0.05,16
1,72.01999201,0.546,7,0.99981883,11,-0.039978687,-0.000159787,0.000502476,0,-0.00159787,-0.038664107,0.127650123,0,-0.425305182,298.429551,72.00694411,9,147.1158028,164.7527204,600,13.33333333,-0.967117988,3.192954356,0,-10.63829787,147.1351374,164.7663471,600,13.33333333,4037.297073,15101.3746,46440.67797,-8400,369996.2233,1540395.746,4651536.915,-1096813.559,0.05,16
4,88.01666204,0.172,0,0.999875246,5,0.033320996,-1.30E-05,0.00112956,0.001110083,-0.001149,-0.052935483,0.413277212,0.444279945,-0.708957359,419.6888123,88.00568163,1,319.4042553,257.3911352,617.0212766,0,2.666666667,5.811865258,13.33333333,0,319.4486874,257.3947601,617.0212766,0,3453.927323,5829.098187,11600,-2397.03786,48629.29761,181726.6252,232000,-186627.1715,0.05,16
4,351.6423293,0.562,0,0.999634684,11,0.372777313,-0.000384024,0.002446965,0.002494803,-0.006522595,0.002846893,0.623018714,0.832639929,-1.56542281,874.7023297,351.5138689,6,516.7056017,378.5073282,1160,0,29.02745332,32.96963335,80,0,517.7149535,379.622171,1162.755348,0,307.0655915,6337.87952,8195.200385,-12541.22788,-645.5933095,150253.1252,202540.9161,-197919.1166,0.05,16
3,1571.704766,1.747,4,0.867357079,33,-4.097818761,-0.005159703,0.080558727,0.354588407,-0.19739556,-1.638912214,34.89137829,120.5600583,-123.909973,789.3342199,1363.229254,17,-1137.296401,2150.358766,320,-10000,-52.77427938,295.7538449,360,-1200,1257.894114,2099.420027,10071.74265,0,37017.81493,176261.4824,772509.5907,-156520.7127,3798397.637,18025991.9,77966885.2,-18580606.07,0.05,16
3,94.43922064,0.905,3,0.995855954,16,31.71256212,0.143064794,0.845204317,2.909768849,-1.197613432,-3.609369884,25.80017471,58.19537698,-62.83185307,770.2035951,94.04786016,7,-79.98362282,85.43043412,12.19512195,-265.9574468,1.409574468,9.993186056,31.91489362,-20,81.93817295,83.9153889,267.865496,0,-72.21113262,1013.025028,2719.897596,-1355.932203,-88.59650044,18975.57926,34781.5924,-33938.26,0.05,16
3,1063.2046,2.2,6,0.883979982,40,-9.565564836,-0.159872143,1.041361061,2.909768849,-4.71238898,3.51328845,50.96202536,264.5244408,-94.24777961,740.6985087,939.851584,8,17.57974552,159.2049119,808.5106383,-240,-324.0212722,805.6489482,250,-3560,378.2055445,796.7059776,3568.080717,0,-133.8238134,13993.95266,57549.38143,-50596.67312,-7531.288577,376233.3592,1202760.893,-1131771.618,0.05,16
3,920.4675998,7.612,2,0.619250477,141,3.668156253,-0.069534559,0.796211419,3.141592654,-3.785093762,-1.047297681,17.6645238,77.2746015,-84.90790956,452,570,21,5.66761057,99.13921699,800,-380,77.73075637,286.9673916,1680,-361.7021277,121.3048465,288.8161292,1722.44013,0,1073.540397,9981.465307,93865.34387,-16384.80252,124390.7376,1131123.682,9453414.478,-2133431.847,0.05,16
3,556.5760061,1.279,5,0.834877893,28,-10.0037428,0.092439514,0.582900382,2.909768849,-0.314159265,-10.43879551,38.31319334,76.8769917,-157.0796327,246.3345174,464.6730033,15,3.730727307,127.1981383,400,-260,-475.8257086,899.4359721,180,-3600,536.7493453,871.160156,3622.154055,0,17443.36668,76024.44892,314488.7383,-69643.08111,2395369.049,11158732.49,52614789.71,-6990724.361,0.05,16
4,16.57868553,0.14,7,0.998447394,5,-1.249045772,-0.058389795,0.079847587,0.044871789,-0.207349514,6.98390384,22.19101907,46.3647609,-9.27295218,156.5884466,16.55294536,0,82.68562056,129.6362849,322.5806452,0,-39.64789502,65.70789232,0,-161.2903226,91.79508228,145.2476813,360.6561254,0,2737.495167,4526.378449,9905.103192,150.4502863,79986.24714,150005.3772,314666.2228,-12609.77805,0.14,16
4,13,0.141,0,1,4,0,0,0,0,0,0,0,0,0,380,13,2,58.5106383,84.38300734,191.4893617,0,0,0,0,0,58.5106383,84.38300734,191.4893617,0,1207.182737,1486.17139,3168.854685,452.6935265,20868.85051,28468.56003,57790.66296,4815.88858,0.141,16
1,24.23334547,0.343,0,0.993803732,7,0.463647609,-0.041205973,0.131066901,0.101746459,-0.321750554,3.967055956,12.46954131,32.17505544,-3.459683381,453.1791836,24.08318916,2,91.05990783,94.28319163,300,10.75268817,16.19047619,36.69860493,100,0,93.51352738,99.90888783,316.227766,10.75268817,4915.75087,13015.36417,31622.7766,-3284.678256,475960.3895,1309065.966,3162277.66,-375348.977,0.01,16
4,1301.987355,0.998,4,0.9995483,19,-15.04521016,0.210350493,0.511747037,2.078534068,-0.073961134,-14.49894073,83.01659547,100.5742291,-314.1592654,835.3716221,1301.399247,12,-1103.282521,1131.311945,0,-3425.531915,-76.46010085,110.3078942,0,-340.4255319,1106.450278,1136.112937,3442.405909,0,272.0972445,12440.19437,32529.03432,-12888.47718,169.7636776,338653.0488,743652.2769,-684797.041,0.05,16
3,143.6729636,0.639,0,0.736110384,13,-5.313602393,-0.033439613,0.057888166,0.009561934,-0.185685481,10.71562718,54.42138119,189.2546881,-33.62907096,878.9309567,105.7591604,4,189.9310725,294.7857019,1000,-20,23.78825476,128.3377863,322.5806452,-180,238.9505249,281.9608616,1000,0,8597.795735,48131.87208,156666.6667,-39418.16935,1597829.417,7897543.799,26177777.78,-4606105.636,0.093,16
3,983.4197075,1.982,5,0.942506749,34,-45.5360744,-0.04109565,0.204717202,0.057311336,-1.107148718,-0.887643747,9.448221749,22.32314966,-31.41592654,674.1317046,926.8797117,10,-27.94465214,108.3810224,191.4893617,-440,-405.9071708,692.648455,21.27659574,-2516.129032,431.2317052,685.4571827,2519.435379,0,65.0994916,8282.911884,38101.54976,-17900.4059,-2462.772154,212295.3692,761395.2805,-734795.1579,0.05,16
3,1064.128049,1.779,0,0.817037009,33,-1.206714354,-0.041975368,0.231890054,0.138321391,-1.249045772,3.575779852,30.55967055,157.0796327,-35.36383773,316.3858709,869.4319985,7,430.1311034,759.8286232,2840,-20,175.4516944,555.5648888,1820,-380,565.4635494,880.6485449,3373.129111,0,908.6151405,13102.02726,67462.58222,-12299.30798,45579.70944,429152.0765,1371451.286,-1278032.102,0.05,16
4,1029.753575,0.749,4,0.998807549,15,-8.957453921,0.351344444,0.349480737,3.141592654,-0.035573629,17.82336904,87.20046241,295.3371148,-124.540223,762.3456009,1028.525644,5,-1064.55808,1317.469851,0,-3702.12766,-53.30480426,94.19103321,40,-287.2340426,1067.357052,1319.479614,3713.253641,0,541.3106015,19399.83197,49668.00398,-36408.5014,-31269.90323,522024.5901,1055445.678,-1000113.384,0.05,16
3,658.9507007,0.983,3,0.187908524,18,1.753700949,0.188990868,1.603803951,5.497787144,-2.508843819,-14.98050118,82.21691289,93.18283295,-314.1592654,375.3438789,123.8224535,3,-101.6328192,225.0769894,200,-760,70.30517005,842.9823408,2220,-1361.702128,567.3242841,647.0125827,2346.486736,0,712.9892872,13488.5395,40243.94389,-19142.13889,15072.06543,349773.8888,828838.062,-675636.9843,0.05,16
3,597.4955951,1.716,5,0.677318712,33,-27.29214222,-0.001557176,0.042828878,0.073336044,-0.136360732,2.629594448,31.9035958,157.0796327,-62.0249486,233.7563163,404.6949468,11,-42.53614103,203.811686,220,-800,-244.9552995,491.7451714,220,-2100,333.2140497,480.6840307,2154.158769,0,3128.110394,19682.22009,92517.55099,-28591.31752,344107.8159,1877911.701,9354531.271,-2165262.155,0.094,16
1,1207.447214,11.935,0,0.75840194,230,-12.73535516,-0.044919321,1.048827615,5.497787144,-1.666081102,-0.073739241,16.14548912,112.3325498,-105.383035,516.7067149,915.7303096,18,92.61620595,628.9187112,8100,-340,42.00060131,260.6332228,3600,-166.6666667,124.6516981,676.9245205,8863.972022,0.260960334,3121.794457,53058.7457,791047.5532,-105674.9713,325974.2238,5446988.401,79706178.65,-17934450.49,0.05,16
4,4.16227766,0.172,7,0.990588798,6,-0.321750554,-0.05087323,0.05087323,0,-0.101746459,2.010940965,16.80068668,32.17505544,-20.10940965,109.1410313,4.123105626,1,59.02777778,87.79986097,187.5,0,-10.41666667,25.08665537,0,-62.5,60.71817007,90.59073301,197.6423538,0,5942.751644,11868.60539,27777.77778,1935.980444,602903.4592,2337792.916,4629629.629,-1615112.333,0,16
3,743.8658806,0.905,3,0.971982873,18,5.394867767,-0.022420162,0.495104194,1.063697822,-1.570796327,-5.962602567,50.46055152,121.7032039,-157.0796327,537.4835669,723.0248958,8,-739.7253276,1019.591593,0,-3260,9.854616607,120.7642457,166.6666667,-240,766.592682,1004.503614,3268.822418,0,1791.282938,16379.11365,45909.25647,-26026.9095,263658.0472,1130844.736,4368518.519,-921367.4404,0.05,16
3,181.0868543,0.53,7,0.97305387,19,-10.00424379,-0.132359389,0.346416384,0.101746459,-1.249045772,-5.856019904,27.64965297,31.41592654,-98.1747704,255.1143403,176.2072643,1,504.3300913,657.8284672,2200.000002,0,-259.7927128,344.7635843,0,-1266.666668,579.7528725,731.9440633,2538.591038,0,7614.052199,43520.23792,117021.4798,-70879.88887,749982.1266,4547075.314,13190047.04,-7669433.422,0.016,20
3,2815.990935,2.902,3,0.058760498,131,86.21334952,0.080251308,1.047518873,5.355890089,-4.71238898,4.67663428,97.26992188,406.3309196,-391.886235,715.0945392,165.4690303,29,-54.095367,862.1827756,3687.499998,-2066.666668,21.05926288,2250.370164,6866.666676,-8066.666677,1310.633049,2016.621086,8678.197469,0,2686.588795,59487.61683,233580.0341,-196116.401,28754.21313,3637780.304,16266335.41,-17955472.45,0.016,20
3,410.731122,1.467,7,0.776862227,69,0.878522187,-0.020437968,0.685798163,2.35619449,-4.71238898,5.583790073,51.07168392,314.1592656,-100.2635953,380.5360141,319.0814943,24,263.1437936,458.8140286,1666.666664,-200.0000003,-88.02796674,106.8695182,62.5,-400.0000005,358.9340622,410.5686502,1666.666664,0,1133.864846,11409.98391,44463.35062,-37760.41653,35893.35077,1074064.026,4269189.672,-3355127.218,0.016,20
3,857.6282335,1.982,5,0.825207196,84,-53.14553092,0.026747262,0.837713514,4.71238898,-3.887522571,2.95281734,74.92473675,397.4289838,-187.4809753,504.0913085,707.7209902,24,-45.52592584,298.7298994,750,-687.5,-493.1021735,1144.875839,0,-6125,602.7706645,1130.939478,6136.468854,0,2282.637219,32239.16051,154983.2041,-107037.9736,54607.05525,2399972.973,13880454.74,-11571465.8,0.094,20
3,1161.336881,8.346,3,0.413607274,222,9.289436094,0.08531594,0.816084199,5.497787144,-2.776801836,-2.045982469,53.70971939,385.9684648,-388.8231499,420.1671737,480.3373814,26,-119.3452704,482.5327835,400.0000005,-2866.666667,54.3639175,545.9585605,3066.666671,-1133.333333,316.8977136,668.5282596,3092.643605,0,729.695698,17171.03732,94312.86616,-86396.40662,16750.22747,1278755.116,7522372.529,-7035974.669,0.063,20
3,305.5174072,3.01,5,0.572723967,89,-3.249664844,0.041432626,0.999970299,5.497787144,-1.885171194,-2.68447776,58.20007648,314.1592654,-372.589672,247.1294231,174.9771414,24,-41.55408329,238.5581824,533.3333333,-1133.333333,-112.9833676,351.3245302,533.3333333,-1600,202.4758972,391.4486569,1960.725489,0,602.4827505,12230.12168,64837.02804,-49473.18293,5817.97717,920384.6718,3035170.812,-3368303.823,0.078,20
3,452.1348278,3.744,1,0.345716761,111,20.65625309,0.062592846,0.528116719,3.559674202,-0.785398163,-2.002217748,43.73568905,100.6827907,-380.3618592,269.4954991,156.3105883,29,15.82801587,390.4762134,1666.666667,-1100,85.08720195,332.6500098,1533.333333,-437.5,245.5881904,457.5413415,2264.705034,0,1000.57522,12500.22641,90851.06383,-41209.28297,41410.97436,1191260.047,8677682.209,-6204885.737,0.047,20
3,343.8118973,2.855,1,0.672602623,111,110.4854766,0.039457216,0.852823173,5.407127257,-4.71238898,1.224821852,41.64852454,209.4395102,-187.9894733,483.1765952,231.2487838,27,14.96549226,105.4604075,312.5,-312.5,123.2396009,232.3834516,1200,-375,182.5494085,216.5316748,1200,0,603.2666131,7910.01503,32196.87932,-24068.73121,4183.152399,688565.4707,2382872.679,-2479584.063,0.015,20
