elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
1495,142,3,53,  254.15,  213.02,   14.80,    0.84,    0.00,  101.97,    0.83,    1.07,    0.00,    5.83,    0.40,    0.54,    0.00,    3.00,    0.69,    0.95,    0.00,    5.00,    0.04,    0.40,   -1.39,   -1.39,    0.00,    0.39,   -1.57,    1.57,   -0.26,    0.34,   -1.07,    1.81,    0.29,    0.86,   -1.57,    1.57,    2.00,4
4051,527,3,370,  833.88,  704.44,   11.59,    0.84,    0.00,   67.15,    0.80,    0.67,    0.05,    4.12,    0.77,    0.68,    0.05,    4.00,    0.07,    0.19,    0.05,    1.00,    0.05,    0.44,   -1.25,   -1.25,    0.01,    0.23,   -1.57,    1.57,    0.02,    0.41,   -1.57,    2.62,    0.04,    0.48,   -1.57,    1.57,    3.00,4
17976,1030,3,549, 1103.01,  555.89,    0.00,    0.50,    0.00,  360.48,    0.48,    0.54,    0.00,    5.10,    0.35,    0.41,    0.00,    2.00,    0.20,    0.44,    0.00,    5.00,    0.02,    0.27,   -1.49,   -1.49,   -0.00,    0.30,   -1.57,    1.57,   -0.13,    0.31,   -1.90,    2.05,    0.14,    0.67,   -1.57,    1.57,    7.00,4
1135,327,3,146,  497.08,  457.46,   29.33,    0.92,    0.01,  139.47,    0.71,    0.82,    0.02,    3.20,    0.54,    0.66,    0.04,    2.50,    0.38,    0.55,    0.02,    2.00,    0.01,    0.22,   -0.56,   -0.56,    0.00,    0.34,   -0.79,    0.79,   -0.18,    0.29,   -1.77,    1.16,    0.11,    0.78,   -1.57,    1.57,    3.00,4
28292,2157,4,1046,15690.90,  658.00,   63.69,    0.04,    0.00, 1172.41,    0.85,    5.09,    0.00,  189.50,    0.38,    0.51,    0.00,    5.00,    0.56,    5.09,    0.00,  189.50,    0.05,    2.22,  -22.78,  -22.78,   -0.00,    0.35,   -1.57,    1.57,   -0.18,    1.11,   -5.10,   46.59,    0.15,    0.74,   -1.57,    1.57,    7.00,4
1097,439,3,277, 1334.90, 1299.20,   23.28,    0.97,    0.01,   60.16,    1.51,    1.79,    0.10,    8.00,    1.47,    1.80,    0.10,    8.00,    0.13,    0.23,    0.17,    1.00,    0.02,    0.41,   -2.23,   -2.23,   -0.00,    0.25,   -0.79,    0.79,   -0.04,    0.38,   -1.18,    4.32,    0.02,    0.51,   -1.57,    1.57,    3.00,4
6386,1765,3,886, 3006.53,    7.07,   23.33,    0.00,    0.00,  987.90,    0.83,    1.05,    0.00,    7.07,    0.62,    1.01,    0.01,    7.00,    0.35,    0.53,    0.00,    5.00,    0.02,    0.38,   -2.25,   -2.25,    0.00,    0.38,   -1.57,    1.57,   -0.23,    0.43,   -1.24,    5.55,    0.18,    0.73,   -1.57,    1.57,    7.00,4
1673,383,3,251, 1243.65, 1206.03,   23.86,    0.97,    0.03,   62.81,    1.67,    1.45,    0.02,    9.22,    1.62,    1.44,    0.02,    9.00,    0.24,    0.35,    0.05,    2.00,    0.08,    0.82,   -2.01,   -2.01,   -0.00,    0.18,   -0.79,    0.79,    0.04,    0.76,   -1.09,    8.25,    0.00,    0.35,   -1.57,    1.57,    0.00,4
2140,66,3,38,   47.83,   33.06,    1.30,    0.69,    0.00,    4.71,    0.32,    0.30,    0.01,    1.00,    0.31,    0.30,    0.00,    1.00,    0.01,    0.07,    0.00,    0.50,    0.03,    0.22,   -0.50,   -0.50,   -0.00,    0.10,   -0.39,    0.39,    0.00,    0.18,   -0.66,    1.00,    0.08,    0.37,   -0.79,    1.57,    0.00,4
5395,134,3,66,  771.67,  522.77,   40.08,    0.68,    0.01,  137.53,    0.35,    0.50,    0.00,    2.29,    0.09,    0.17,    0.00,    0.81,    0.33,    0.48,    0.01,    2.27,    0.00,    0.03,   -0.08,   -0.08,    0.00,    0.04,   -0.10,    0.17,   -0.06,    0.04,   -0.17,    0.00,    0.16,    0.54,   -1.57,    1.57,    1.00,5
2555,60,3,23,  548.79,  538.09,   29.96,    0.98,    0.02,   54.91,    0.59,    0.80,    0.02,    4.09,    0.28,    0.45,    0.02,    2.31,    0.51,    0.67,    0.03,    3.38,   -0.00,    0.04,   -0.16,   -0.16,   -0.00,    0.04,   -0.10,    0.10,   -0.06,    0.03,   -0.10,    0.00,    0.09,    0.58,   -1.57,    1.57,    5.00,5
970,30,3,15, 1239.66,  960.71,    0.00,    0.77,    0.02,   15.35,    2.96,    4.34,    0.01,   17.17,    2.22,    3.16,    0.01,   12.60,    1.90,    3.00,    0.06,   11.67,    0.17,    1.08,   -0.69,   -0.69,    0.00,    0.02,   -0.05,    0.08,   -0.03,    0.54,   -0.09,    2.83,    0.01,    0.22,   -0.79,    0.79,    2.00,5
2502,120,4,73, 1736.62, 1095.62,  105.34,    0.63,    0.02,   86.72,    0.98,    2.38,    0.01,   14.77,    0.65,    1.64,    0.02,   10.06,    0.69,    1.74,    0.01,   10.81,    0.04,    0.20,   -0.53,   -0.53,    0.01,    0.15,   -0.31,    1.57,   -0.05,    0.09,   -0.62,    0.44,    0.06,    0.59,   -1.57,    1.57,    7.00,5
866,32,3,14,  245.09,  239.38,    7.80,    0.98,    0.05,    9.58,    0.51,    0.50,    0.01,    1.71,    0.49,    0.49,    0.05,    1.69,    0.13,    0.10,    0.01,    0.38,    0.00,    0.03,   -0.06,   -0.06,   -0.00,    0.02,   -0.04,    0.04,   -0.02,    0.01,   -0.04,    0.00,    0.01,    0.12,   -0.46,    0.33,    4.00,5
748,17,3,11,  672.09,  668.72,    0.28,    0.99,    0.04,   20.74,    2.52,    3.43,    0.02,   11.56,    0.21,    0.28,    0.06,    0.88,    2.51,    3.42,    0.02,   11.56,   -0.01,    0.18,   -0.42,   -0.42,    0.00,    0.02,   -0.01,    0.09,   -0.07,    0.04,   -0.13,    0.01,    0.02,    0.05,   -0.00,    0.16,    1.00,5
2279,89,3,56, 1015.89,  710.01,  101.87,    0.70,    0.01,   30.78,    0.84,    1.47,    0.01,   12.00,    0.78,    1.46,    0.01,   12.00,    0.17,    0.31,    0.00,    1.87,    0.05,    0.48,   -0.64,   -0.64,   -0.00,    0.02,   -0.10,    0.10,    0.00,    0.24,   -0.10,    2.18,   -0.00,    0.17,   -0.90,    0.79,    3.00,5
2360,71,3,38,  882.51,  808.52,   47.75,    0.92,    0.03,   31.75,    0.80,    1.08,    0.00,    6.13,    0.76,    1.09,    0.00,    6.13,    0.13,    0.12,    0.00,    0.50,   -0.00,    0.06,   -0.22,   -0.22,    0.00,    0.02,   -0.10,    0.10,   -0.03,    0.03,   -0.11,    0.01,    0.03,    0.32,   -1.57,    1.57,    3.00,5
890,33,3,16,  488.74,  360.67,    0.00,    0.74,    0.03,   20.35,    0.98,    1.43,    0.03,    6.00,    0.76,    1.21,    0.03,    4.88,    0.54,    0.82,    0.06,    3.50,   -0.00,    0.07,   -0.22,   -0.22,   -0.00,    0.02,   -0.10,    0.04,   -0.04,    0.04,   -0.11,    0.01,   -0.05,    0.28,   -1.57,    0.09,    2.00,5
1313,58,3,28,  322.08,  306.21,    0.66,    0.95,    0.05,   50.69,    0.36,    0.28,    0.00,    1.09,    0.23,    0.21,    0.06,    0.75,    0.26,    0.21,    0.00,    0.80,    0.00,    0.02,   -0.04,   -0.04,   -0.00,    0.03,   -0.07,    0.07,   -0.05,    0.03,   -0.11,    0.00,    0.05,    0.33,   -0.56,    1.57,    6.00,5
735,15,3,5,   41.43,   40.31,    0.99,    0.97,    0.09,   11.12,    0.18,    0.20,    0.01,    0.59,    0.09,    0.10,    0.02,    0.31,    0.16,    0.18,    0.01,    0.50,   -0.00,    0.01,   -0.02,   -0.02,   -0.00,    0.04,   -0.07,    0.10,   -0.04,    0.04,   -0.10,    0.00,    0.12,    0.84,   -1.57,    1.57,    6.00,5
4422,72,3,34,  875.84,  598.66,    6.04,    0.68,    0.01,   85.60,    0.69,    0.70,    0.02,    2.88,    0.09,    0.12,    0.01,    0.69,    0.67,    0.70,    0.02,    2.88,    0.00,    0.04,   -0.10,   -0.10,    0.00,    0.04,   -0.07,    0.15,   -0.07,    0.04,   -0.25,    0.00,    0.00,    0.38,   -1.57,    1.57,    1.00,5
2189,85,3,57, 1213.88,  876.73,   68.67,    0.72,    0.01,   41.69,    0.95,    1.66,    0.01,    9.97,    0.76,    1.43,    0.01,    8.67,    0.49,    0.89,    0.00,    4.93,    0.01,    0.11,   -0.27,   -0.27,   -0.00,    0.02,   -0.06,    0.10,   -0.03,    0.03,   -0.10,    0.03,    0.02,    0.29,   -1.03,    1.57,    7.00,5
10348,29,3,10,  664.28,  576.48,    0.00,    0.87,    0.00,   25.19,    1.50,    0.96,    0.00,    3.31,    0.76,    0.93,    0.00,    3.00,    1.06,    0.79,    0.00,    3.13,    0.01,    0.06,   -0.11,   -0.11,    0.00,    0.01,   -0.01,    0.03,   -0.05,    0.04,   -0.11,   -0.00,    0.00,    0.01,   -0.02,    0.04,    2.00,5
563,14,3,6,  257.88,  257.00,    0.14,    1.00,    0.17,   15.78,    1.23,    0.94,    0.04,    2.61,    0.35,    0.29,    0.06,    0.87,    1.18,    0.90,    0.04,    2.50,    0.00,    0.05,   -0.11,   -0.11,   -0.00,    0.02,   -0.01,    0.08,   -0.06,    0.03,   -0.09,    0.00,    0.03,    0.09,   -0.01,    0.32,    2.00,5
812,35,1,17,  408.13,  403.67,   15.09,    0.99,    0.02,   36.22,    0.74,    0.39,    0.03,    1.54,    0.35,    0.22,    0.02,    0.81,    0.64,    0.35,    0.02,    1.38,   -0.00,    0.03,   -0.06,   -0.06,   -0.00,    0.02,   -0.03,    0.10,   -0.06,    0.02,   -0.09,   -0.00,    0.00,    0.03,   -0.08,    0.11,    6.00,5
891,31,3,11, 1135.07, 1089.82,   65.39,    0.96,    0.05,   15.65,    2.41,    2.48,    0.02,   10.78,    2.04,    2.22,    0.01,    9.87,    1.16,    1.22,    0.01,    4.33,   -0.00,    0.14,   -0.32,   -0.32,    0.00,    0.01,   -0.02,    0.02,   -0.03,    0.02,   -0.06,    0.03,    0.00,    0.02,   -0.03,    0.08,    3.00,5
18698,361,3,219, 1757.24,  757.87,  142.30,    0.43,    0.00,  242.60,    0.33,    0.76,    0.00,    8.76,    0.21,    0.61,    0.00,    7.20,    0.20,    0.46,    0.00,    5.00,    0.00,    0.05,   -0.40,   -0.40,   -0.00,    0.05,   -0.17,    0.17,   -0.05,    0.06,   -0.26,    0.00,    0.07,    0.48,   -1.57,    1.57,    7.00,5
1328,78,3,36, 1085.13,  509.17,    0.00,    0.47,    0.05,   50.50,    1.32,    2.22,    0.09,   11.91,    0.74,    0.88,    0.09,    4.80,    1.00,    2.09,    0.09,   10.90,   -0.00,    0.08,   -0.36,   -0.36,    0.00,    0.03,   -0.08,    0.09,   -0.06,    0.04,   -0.16,    0.01,    0.02,    0.18,   -0.79,    0.79,    2.00,5
4232,241,3,144, 3529.89, 1074.25,  326.70,    0.30,    0.02,  238.28,    1.42,    2.17,    0.01,    9.88,    0.82,    1.73,    0.00,    9.44,    0.97,    1.45,    0.01,    8.75,   -0.00,    0.06,   -0.23,   -0.23,    0.00,    0.04,   -0.17,    0.17,   -0.09,    0.06,   -0.18,    0.02,    0.04,    0.34,   -1.57,    1.57,    5.00,5
3564,190,3,99, 1945.35,  227.97,  604.16,    0.12,    0.01,  177.55,    0.97,    1.48,    0.01,    8.86,    0.60,    1.16,    0.01,    7.00,    0.64,    1.01,    0.01,    8.33,    0.03,    0.30,   -0.46,   -0.46,   -0.00,    0.07,   -0.79,    0.16,   -0.08,    0.13,   -0.81,    1.21,    0.04,    0.47,   -1.57,    1.57,    0.00,5
2571,166,3,101,  824.93,  478.42,    0.71,    0.58,    0.01,   86.80,    0.32,    0.56,    0.01,    3.34,    0.16,    0.24,    0.01,    1.10,    0.21,    0.53,    0.02,    3.30,   -0.00,    0.02,   -0.09,   -0.09,   -0.00,    0.06,   -0.17,    0.17,   -0.05,    0.06,   -0.17,    0.01,    0.03,    0.64,   -1.57,    1.57,    6.00,5
1385,78,3,34,  411.28,  358.71,   25.97,    0.87,    0.03,   50.87,    0.53,    0.85,    0.02,    3.54,    0.47,    0.82,    0.05,    3.40,    0.21,    0.28,    0.02,    1.33,    0.00,    0.03,   -0.14,   -0.14,   -0.00,    0.07,   -0.16,    0.17,   -0.06,    0.05,   -0.17,    0.00,    0.13,    0.56,   -1.57,    1.57,    3.00,5
7737,120,1,69, 1465.05,  446.31,  393.39,    0.30,    0.01,   74.77,    1.21,    1.61,    0.00,   10.39,    0.76,    0.89,    0.00,    5.20,    0.77,    1.44,    0.00,    9.00,    0.00,    0.06,   -0.24,   -0.24,   -0.00,    0.03,   -0.12,    0.16,   -0.06,    0.06,   -0.16,    0.01,    0.00,    0.31,   -1.57,    1.57,    6.00,5
1558,91,3,47,  819.97,  519.59,   68.79,    0.63,    0.01,   63.88,    0.90,    0.45,    0.03,    2.06,    0.54,    0.34,    0.03,    1.44,    0.60,    0.48,    0.10,    2.00,    0.00,    0.03,   -0.09,   -0.09,   -0.00,    0.03,   -0.06,    0.15,   -0.07,    0.05,   -0.16,    0.00,    0.00,    0.09,   -0.46,    0.56,    6.00,5
1218,55,3,27,  773.90,  589.31,    4.27,    0.76,    0.02,   33.31,    1.39,    1.11,    0.01,    4.89,    1.09,    1.15,    0.01,    4.89,    0.60,    0.56,    0.09,    1.67,    0.00,    0.05,   -0.11,   -0.11,    0.00,    0.04,   -0.16,    0.11,   -0.05,    0.05,   -0.17,    0.02,   -0.01,    0.30,   -1.57,    1.11,    0.00,5
382,25,4,17,  739.13,  735.02,   11.32,    0.99,    0.55,    6.20,    3.05,    2.72,    0.02,    8.21,    2.85,    2.51,    0.02,    7.60,    1.06,    1.07,    0.01,    3.10,    0.00,    0.10,   -0.20,   -0.20,   -0.00,    0.02,   -0.05,    0.05,   -0.03,    0.02,   -0.06,    0.01,    0.00,    0.05,   -0.12,    0.21,    3.00,5
1257,60,3,30,  876.44,  494.08,   12.96,    0.56,    0.06,   21.92,    1.47,    2.02,    0.01,    8.95,    1.35,    1.86,    0.01,    8.11,    0.49,    0.84,    0.03,    3.78,    0.00,    0.07,   -0.22,   -0.22,    0.00,    0.04,   -0.16,    0.09,   -0.04,    0.04,   -0.16,    0.00,    0.05,    0.29,   -0.79,    1.57,    3.00,5
1247,65,3,36,  345.96,  330.72,   34.12,    0.96,    0.02,   29.33,    0.51,    0.64,    0.02,    2.42,    0.38,    0.45,    0.02,    1.60,    0.32,    0.49,    0.05,    1.90,   -0.00,    0.02,   -0.06,   -0.06,   -0.00,    0.05,   -0.16,    0.16,   -0.04,    0.04,   -0.16,    0.01,    0.04,    0.58,   -1.57,    1.57,    7.00,5
1800,107,3,48,  988.91,  935.20,   13.00,    0.95,    0.06,   48.79,    0.91,    1.61,    0.03,    7.94,    0.74,    1.47,    0.04,    7.50,    0.44,    0.72,    0.02,    2.80,    0.00,    0.04,   -0.13,   -0.13,    0.00,    0.04,   -0.16,    0.16,   -0.04,    0.04,   -0.16,    0.00,    0.05,    0.35,   -0.79,    1.57,    3.00,5
1437,56,3,26,  588.37,  552.47,   38.43,    0.94,    0.02,   55.97,    1.07,    0.95,    0.01,    4.52,    0.46,    0.51,    0.06,    2.11,    0.93,    0.86,    0.01,    4.00,    0.01,    0.09,   -0.13,   -0.13,    0.00,    0.02,   -0.08,    0.08,   -0.09,    0.05,   -0.17,    0.01,   -0.02,    0.19,   -0.79,    0.79,    5.00,5
625,17,3,11,  141.16,  139.49,    0.00,    0.99,    0.07,    3.09,    0.57,    0.45,    0.19,    1.70,    0.55,    0.44,    0.13,    1.67,    0.12,    0.13,    0.06,    0.33,    0.00,    0.03,   -0.05,   -0.05,   -0.00,    0.02,   -0.02,    0.05,   -0.01,    0.01,   -0.05,    0.00,    0.02,    0.07,   -0.04,    0.28,    4.00,5
2327,138,4,88, 2247.36, 1398.71,   40.67,    0.62,    0.01,  145.63,    1.52,    2.74,    0.02,   13.77,    1.05,    2.82,    0.01,   13.70,    0.63,    0.58,    0.00,    2.00,    0.00,    0.09,   -0.67,   -0.67,    0.00,    0.04,   -0.17,    0.16,   -0.10,    0.06,   -0.18,    0.05,    0.06,    0.29,   -0.35,    1.57,    0.00,5
1370,24,3,14,  250.06,  248.01,    0.75,    0.99,    0.03,   29.73,    1.03,    1.14,    0.00,    3.40,    0.01,    0.03,    0.08,    0.10,    1.03,    1.14,    0.00,    3.40,    0.00,    0.05,   -0.12,   -0.12,   -0.00,    0.05,   -0.16,    0.14,   -0.11,    0.07,   -0.20,    0.01,    0.18,    0.48,   -0.00,    1.57,    5.00,5
1079,29,3,18, 1281.29,  822.16,  227.26,    0.64,    0.04,   24.66,    2.88,    3.14,    0.00,   13.30,    1.86,    2.65,    0.00,   10.44,    2.00,    1.92,    0.05,    8.25,    0.00,    0.19,   -0.51,   -0.51,    0.00,    0.02,   -0.03,    0.09,   -0.05,    0.04,   -0.11,    0.01,   -0.02,    0.15,   -0.76,    0.16,    3.00,5
2547,97,3,54, 1481.07,  765.17,  121.73,    0.52,    0.01,   82.21,    0.97,    1.79,    0.01,   13.09,    0.52,    1.35,    0.00,   10.06,    0.70,    1.24,    0.01,    8.38,   -0.00,    0.10,   -0.54,   -0.54,   -0.00,    0.03,   -0.10,    0.10,   -0.05,    0.04,   -0.11,    0.01,    0.01,    0.30,   -1.57,    1.57,    4.00,5
687,18,3,6,   62.68,   61.85,    2.18,    0.99,    0.07,    3.49,    0.23,    0.24,    0.06,    0.83,    0.22,    0.23,    0.06,    0.81,    0.06,    0.07,    0.06,    0.20,   -0.00,    0.01,   -0.02,   -0.02,   -0.00,    0.02,   -0.05,    0.05,   -0.01,    0.02,   -0.05,    0.00,    0.07,    0.17,   -0.07,    0.56,    7.00,5
1235,55,3,31,  847.18,  477.88,    0.00,    0.56,    0.04,   47.45,    1.01,    1.03,    0.05,    4.33,    0.67,    0.87,    0.03,    3.53,    0.67,    0.66,    0.03,    2.60,    0.00,    0.05,   -0.14,   -0.14,    0.00,    0.03,   -0.05,    0.10,   -0.05,    0.03,   -0.10,    0.00,    0.05,    0.34,   -0.56,    1.57,    0.00,5
781,19,3,9,   33.98,   32.76,    1.59,    0.96,    0.08,   20.74,    0.10,    0.10,    0.00,    0.30,    0.02,    0.04,    0.03,    0.13,    0.09,    0.09,    0.00,    0.29,   -0.00,    0.00,   -0.01,   -0.01,    0.00,    0.05,   -0.10,    0.10,   -0.05,    0.04,   -0.10,    0.00,    0.14,    0.70,   -1.57,    1.57,    5.00,5
1547,56,4,27,  747.82,  541.04,   54.54,    0.72,    0.02,   39.12,    0.85,    0.86,    0.02,    3.69,    0.54,    0.61,    0.02,    2.50,    0.56,    0.70,    0.01,    3.25,   -0.00,    0.05,   -0.11,   -0.11,   -0.00,    0.02,   -0.10,    0.07,   -0.04,    0.03,   -0.10,    0.00,    0.00,    0.09,   -0.38,    0.39,    0.00,5
2281,61,3,34,  857.29,  526.71,   22.98,    0.61,    0.02,   55.02,    0.88,    1.47,    0.01,    8.01,    0.61,    1.50,    0.01,    8.00,    0.34,    0.46,    0.01,    1.93,    0.00,    0.07,   -0.29,   -0.29,    0.00,    0.03,   -0.07,    0.10,   -0.05,    0.04,   -0.11,    0.02,    0.06,    0.33,   -0.79,    1.57,    7.00,5
9797,445,4,293, 2199.74,  613.24,   98.70,    0.28,    0.01,  583.72,    0.31,    0.43,    0.00,    2.31,    0.03,    0.06,    0.01,    0.53,    0.31,    0.42,    0.00,    2.27,    0.00,    0.02,   -0.08,   -0.08,    0.00,    0.04,   -0.10,    0.10,   -0.08,    0.03,   -0.11,    0.00,    0.07,    0.41,   -1.57,    1.57,    2.00,5
1125,29,3,12, 1185.90, 1150.21,    0.00,    0.97,    0.01,   20.41,    2.67,    2.49,    0.06,    8.56,    1.91,    1.98,    0.04,    7.53,    1.74,    1.65,    0.04,    6.13,   -0.00,    0.14,   -0.32,   -0.32,    0.00,    0.01,   -0.01,    0.03,   -0.04,    0.02,   -0.09,   -0.00,    0.01,    0.01,   -0.01,    0.06,    3.00,5
579,12,3,3,   65.44,   64.40,    2.45,    0.98,    0.03,    8.56,    0.38,    0.56,    0.03,    1.60,    0.22,    0.34,    0.06,    1.00,    0.30,    0.45,    0.03,    1.25,    0.01,    0.02,   -0.01,   -0.01,   -0.01,    0.05,   -0.10,    0.10,   -0.04,    0.03,   -0.10,    0.00,    0.33,    0.74,   -0.56,    1.57,    2.00,5
2922,61,3,39,  817.86,  672.00,   49.22,    0.82,    0.01,   45.27,    0.86,    1.36,    0.00,    6.15,    0.45,    0.71,    0.00,    3.31,    0.70,    1.18,    0.00,    5.60,    0.00,    0.07,   -0.23,   -0.23,   -0.00,    0.02,   -0.05,    0.10,   -0.04,    0.03,   -0.11,    0.00,    0.03,    0.25,   -0.56,    1.57,    6.00,5
1016,24,3,10,   60.25,   30.87,    4.08,    0.51,    0.01,   25.70,    0.17,    0.19,    0.06,    0.65,    0.05,    0.08,    0.06,    0.27,    0.16,    0.18,    0.06,    0.63,   -0.00,    0.01,   -0.02,   -0.02,    0.01,    0.04,   -0.07,    0.10,   -0.06,    0.04,   -0.10,    0.00,    0.16,    0.58,   -1.11,    1.57,    2.00,5
562,12,3,5,   47.89,   47.68,    0.42,    1.00,    0.08,   14.26,    0.27,    0.20,    0.00,    0.57,    0.05,    0.04,    0.06,    0.13,    0.27,    0.20,    0.00,    0.56,   -0.00,    0.01,   -0.02,   -0.02,   -0.00,    0.03,   -0.02,    0.10,   -0.06,    0.04,   -0.10,    0.00,    0.09,    0.25,   -0.10,    0.79,    6.00,5
969,37,3,16,  550.56,  543.99,   16.29,    0.99,    0.03,   10.98,    0.98,    1.04,    0.02,    3.53,    0.91,    0.96,    0.02,    3.40,    0.32,    0.41,    0.03,    1.50,    0.00,    0.06,   -0.13,   -0.13,    0.00,    0.02,   -0.10,    0.05,   -0.02,    0.02,   -0.10,    0.00,   -0.01,    0.42,   -1.57,    1.57,    7.00,5
579,16,3,5,  892.47,  864.54,    0.00,    0.97,    0.11,    7.72,    3.65,    3.18,    0.20,    9.86,    2.98,    2.71,    0.07,    9.06,    1.93,    1.85,    0.13,    6.47,    0.01,    0.21,   -0.33,   -0.33,    0.00,    0.01,   -0.03,    0.02,   -0.02,    0.02,   -0.07,    0.00,    0.01,    0.02,   -0.00,    0.07,    3.00,5
1390,50,3,32,  688.18,  624.11,   92.17,    0.91,    0.01,   27.71,    0.89,    1.53,    0.00,    7.35,    0.45,    0.62,    0.00,    3.31,    0.69,    1.43,    0.00,    6.56,   -0.00,    0.07,   -0.21,   -0.21,   -0.00,    0.02,   -0.03,    0.08,   -0.04,    0.03,   -0.11,    0.00,    0.00,    0.10,   -0.24,    0.46,    2.00,5
5547,240,3,144, 2958.05, 1068.94,  522.63,    0.36,    0.01,  107.16,    0.78,    1.51,    0.01,   10.31,    0.65,    1.31,    0.01,   10.31,    0.28,    0.82,    0.00,    7.38,   -0.00,    0.07,   -0.39,   -0.39,   -0.00,    0.03,   -0.10,    0.10,   -0.03,    0.03,   -0.11,    0.02,    0.04,    0.50,   -1.57,    1.57,    7.00,5
563,13,3,5,  255.14,  252.52,    1.05,    0.99,    0.11,    5.17,    1.24,    0.89,    0.04,    3.08,    1.13,    0.84,    0.02,    2.87,    0.48,    0.32,    0.03,    1.13,   -0.00,    0.07,   -0.12,   -0.12,    0.00,    0.01,   -0.01,    0.03,   -0.02,    0.01,   -0.04,    0.00,    0.01,    0.01,   -0.01,    0.04,    3.00,5
2860,90,3,46, 1358.73,  625.32,  463.88,    0.46,    0.01,   82.47,    0.96,    0.98,    0.02,    4.45,    0.52,    0.67,    0.02,    3.88,    0.77,    0.76,    0.02,    3.38,    0.00,    0.06,   -0.14,   -0.14,    0.00,    0.03,   -0.08,    0.10,   -0.05,    0.03,   -0.11,    0.01,    0.02,    0.41,   -1.57,    1.57,    3.00,5
1594,63,4,29,  968.28,  650.50,    0.00,    0.67,    0.02,   54.70,    0.99,    1.61,    0.01,    8.22,    0.62,    1.12,    0.03,    5.69,    0.74,    1.17,    0.01,    5.94,   -0.00,    0.08,   -0.22,   -0.22,   -0.00,    0.04,   -0.10,    0.10,   -0.05,    0.03,   -0.11,    0.01,   -0.01,    0.49,   -1.57,    1.57,    4.00,5
516,11,3,7,  210.38,  208.39,    8.71,    0.99,    0.06,    9.27,    1.31,    0.95,    0.03,    2.77,    0.64,    0.46,    0.03,    1.31,    1.13,    0.84,    0.02,    2.44,    0.00,    0.06,   -0.08,   -0.08,   -0.01,    0.03,   -0.03,    0.10,   -0.05,    0.04,   -0.10,    0.01,    0.04,    0.13,   -0.03,    0.39,    6.00,5
4750,137,4,81, 1702.20, 1152.85,  330.37,    0.68,    0.02,  115.01,    0.79,    1.95,    0.01,   12.94,    0.57,    1.92,    0.01,   12.44,    0.36,    0.53,    0.02,    3.56,   -0.00,    0.08,   -0.38,   -0.38,   -0.00,    0.04,   -0.10,    0.10,   -0.05,    0.04,   -0.11,    0.00,    0.03,    0.50,   -1.57,    1.57,    7.00,5
562,17,1,10,  323.55,  323.35,    2.98,    1.00,    0.19,    0.51,    1.29,    1.24,    0.03,    3.25,    1.29,    1.24,    0.03,    3.25,    0.06,    0.08,    0.06,    0.27,    0.00,    0.04,   -0.06,   -0.06,   -0.00,    0.00,   -0.01,    0.01,   -0.00,    0.00,   -0.01,    0.00,    0.00,    0.01,   -0.00,    0.02,    7.00,5
21816,442,3,230, 2745.06,  114.24,   93.88,    0.04,    0.00,  289.55,    0.77,    1.12,    0.00,    6.00,    0.42,    0.74,    0.00,    5.13,    0.53,    0.92,    0.00,    4.50,    0.00,    0.03,   -0.21,   -0.21,    0.00,    0.05,   -0.22,    0.20,   -0.08,    0.07,   -0.23,    0.02,    0.05,    0.42,   -1.57,    1.57,    7.00,5
3840,40,3,15,  116.75,  103.25,    1.03,    0.88,    0.00,    7.29,    0.37,    0.47,    0.02,    1.51,    0.36,    0.47,    0.02,    1.50,    0.06,    0.08,    0.13,    0.33,    0.00,    0.02,   -0.03,   -0.03,    0.00,    0.06,   -0.20,    0.20,   -0.01,    0.03,   -0.19,    0.00,    0.08,    0.53,   -1.57,    1.57,    3.00,5
6024,116,4,51,  386.93,  100.90,    0.14,    0.26,    0.08,   52.67,    0.42,    0.48,    0.00,    1.70,    0.36,    0.47,    0.00,    1.63,    0.16,    0.17,    0.13,    0.75,    0.00,    0.02,   -0.08,   -0.08,    0.00,    0.08,   -0.20,    0.20,   -0.06,    0.07,   -0.20,    0.00,    0.11,    0.58,   -1.57,    1.57,    3.00,5
1192,104,3,61,  362.43,  305.48,   31.13,    0.84,    0.01,   26.00,    0.44,    0.46,    0.06,    1.94,    0.41,    0.45,    0.13,    1.88,    0.12,    0.16,    0.06,    0.63,    0.00,    0.02,   -0.04,   -0.04,    0.00,    0.05,   -0.20,    0.20,   -0.03,    0.05,   -0.20,    0.01,    0.04,    0.33,   -0.79,    1.57,    4.00,5
3528,212,1,121, 1375.66,  373.19,   25.85,    0.27,    0.01,  109.00,    0.70,    2.41,    0.01,   34.71,    0.59,    2.05,    0.02,   29.13,    0.26,    1.30,    0.01,   18.88,    0.00,    0.42,   -4.32,   -4.32,   -0.00,    0.07,   -0.20,    0.20,   -0.06,    0.09,   -0.54,    0.50,    0.10,    0.47,   -1.57,    1.57,    0.00,5
